procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 5  0  48160 19144736 970124 39245588    0    0     1     5    0    0  0  0 99  0
 0  0  48160 19144668 970124 39245320    0    0     0    58 1856 4072  0  0 100  0
 0  0  48160 19144948 970124 39245324    0    0     0     6 1856 4158  0  0 100  0
 0  0  48160 19144884 970124 39245328    0    0     0    46 1843 4055  0  0 100  0
 0  0  48160 19145116 970124 39245328    0    0     0     2 1897 4106  0  0 100  0
 0  0  48160 19144216 970124 39245332    0    0     0     0 1792 3865  0  0 100  0
 0  0  48160 19144384 970124 39245332    0    0     0    42 1905 4169  0  0 100  0
 0  0  48160 19144284 970124 39245336    0    0     0     6 1766 3823  0  0 100  0
 0  0  48160 19144172 970124 39245336    0    0     0    44 1841 4028  0  0 100  0
 2  0  48160 19144264 970124 39245340    0    0     0    48 1881 4049  0  0 100  0
 0  0  48160 19144416 970124 39245340    0    0     0     0 1755 3880  0  0 100  0
 0  0  48160 19144400 970124 39245340    0    0     0     4 1888 4070  0  0 100  0
 0  0  48160 19144212 970124 39245344    0    0     0    58 1745 3904  0  0 100  0
 1  0  48160 19144540 970124 39245344    0    0     0    28 1761 3845  0  0 100  0
 0  0  48160 19144796 970124 39245344    0    0     0     2 1765 3856  0  0 100  0
 0  0  48160 19145104 970124 39245348    0    0     0     0 1858 3948  0  0 100  0
 0  0  48160 19145404 970124 39245348    0    0     0    42 1878 4206  0  0 100  0
 1  0  48160 19145448 970124 39245352    0    0     0     6 1867 4198  0  0 100  0
 0  0  48160 19145616 970124 39245352    0    0     0    48 2349 4071  0  0 100  0
 0  0  48160 19145640 970124 39245356    0    0     0     2 1859 4106  0  0 100  0
 0  0  48160 19145824 970124 39245356    0    0     0     0 1774 3901  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0  48160 19146072 970124 39245356    0    0     0    42 1933 4187  0  0 100  0
 0  0  48160 19146300 970124 39245360    0    0     0     6 1754 3833  0  0 100  0
 0  0  48160 19146460 970124 39245364    0    0     0    44 1803 3982  0  0 100  0
 0  0  48160 19146584 970124 39245364    0    0     0     4 1869 4001  0  0 100  0
 1  0  48160 19146616 970124 39245368    0    0     0     0 1738 3847  0  0 100  0
 0  0  48160 19144768 970124 39245368    0    0     0    54 2044 4183  0  0 100  0
 0  0  48160 19144924 970124 39245372    0    0     0     6 1786 4003  0  0 100  0
 0  0  48160 19144924 970124 39245380    0    0     0    46 1766 3805  0  0 100  0
 0  0  48160 19144572 970124 39245392    0    0     0     4 1819 3903  0  0 100  0
 0  0  48160 19145868 970124 39245392    0    0     0     0 1897 4040  0  0 100  0
 0  0  48160 19145800 970124 39245392    0    0     0    52 2043 4106  0  0 100  0
 0  0  48160 19145800 970124 39245396    0    0     0     6 1869 4279  0  0 100  0
 0  0  48160 19146228 970124 39245396    0    0     0    44 1843 4059  0  0 100  0
 0  0  48160 19146152 970124 39245400    0    0     0     4 1865 4104  0  0 100  0
 0  0  48160 19146316 970124 39245400    0    0     0     0 1783 3902  0  0 100  0
 0  0  48160 19146556 970124 39245400    0    0     0    40 1893 4152  0  0 100  0
 0  0  48160 19146716 970124 39245404    0    0     0     6 1726 3896  0  0 100  0
 1  0  48160 19146724 970124 39245404    0    0     0    44 1954 3996  0  0 100  0
 0  0  48160 19146480 970124 39245408    0    0     0    68 1926 4130  0  0 100  0
 0  0  48160 19146428 970124 39245412    0    0     0     0 1792 3863  0  0 100  0
 0  0  48160 19146588 970124 39245420    0    0     0     4 1888 4080  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0  48160 19146588 970124 39245424    0    0     0    52 1787 4010  0  0 100  0
 0  0  48160 19146536 970124 39245424    0    0     0     4 1782 3806  0  0 100  0
 0  0  48160 19146496 970124 39245428    0    0     0     4 1789 3906  0  0 100  0
 0  0  48160 19146212 970124 39245428    0    0     0    38 2164 4071  0  0 100  0
 1  0  48160 19146300 970124 39245428    0    0     0     4 1864 4021  0  0 100  0
 0  0  48160 19146416 970124 39245432    0    0     0    46 1819 4235  0  0 100  0
 0  0  48160 19146464 970124 39245432    0    0     0     4 1807 3981  0  0 100  0
 0  0  48160 19146364 970124 39245436    0    0     0    38 1920 4193  0  0 100  0
 1  0  48160 19146364 970124 39245440    0    0     0     0 1805 3993  0  0 100  0
 0  0  48160 19146248 970124 39245440    0    0     0     4 1902 4152  0  0 100  0
 0  0  48160 19146120 970124 39245444    0    0     0    50 1780 3901  0  0 100  0
 0  0  48160 19146128 970124 39245444    0    0     0     4 1829 3851  0  0 100  0
 1  0  48160 19146076 970124 39245444    0    0     0    50 1938 4035  0  0 100  0
 0  0  48160 19145952 970124 39245448    0    0     0     0 1763 3842  0  0 100  0
 0  0  48160 19144636 970124 39245452    0    0     0     4 1927 4153  0  0 99  0
 0  0  48160 19144532 970124 39245456    0    0     0    60 1803 4026  0  0 100  0
 1  0  48160 19144784 970124 39245460    0    0     0     4 1746 3787  0  0 100  0
 0  0  48160 19144800 970124 39245464    0    0     0     2 1785 3886  0  0 100  0
 0  0  48160 19145444 970124 39245472    0    0     0    32 1929 4069  0  0 100  0
 0  0  48160 19145608 970124 39245472    0    0     0     4 1853 4046  0  0 100  0
 1  0  48160 19145764 970124 39245476    0    0     0    56 1869 4261  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0  48160 19145708 970124 39245476    0    0     0     4 1818 4030  0  0 100  0
 0  0  48160 19145984 970124 39245476    0    0     0     2 1925 4169  0  0 100  0
 0  0  48160 19145900 970124 39245480    0    0     0    36 1851 4010  0  0 100  0
 0  0  48160 19146028 970124 39245480    0    0     0     4 1944 4212  0  0 100  0
 0  0  48160 19146164 970124 39245488    0    0     0    54 1783 3988  0  0 100  0
 0  0  48160 19146372 970124 39245488    0    0     0     4 1827 3950  0  0 100  0
 0  0  48160 19146472 970124 39245488    0    0     0    60 1884 4049  0  0 100  0
 0  0  48160 19146684 970124 39245488    0    0     0     0 1786 3941  0  0 100  0
 0  0  48160 19146488 970124 39245504    0    0     0     4 1881 4107  0  0 100  0
 0  0  48160 19146384 970124 39245508    0    0     0    60 1803 4017  0  0 100  0
 0  0  48160 19146500 970124 39245508    0    0     0     4 1776 3823  0  0 100  0
 0  0  48160 19146628 970124 39245508    0    0     0     2 1798 3884  0  0 100  0
 1  0  48160 19146676 970124 39245512    0    0     0    38 1870 4020  0  0 100  0
 0  0  48160 19146688 970124 39245516    0    0     0     4 1857 3982  0  0 100  0
 0  0  48160 19146748 970124 39245516    0    0     0    54 1853 4240  0  0 100  0
 0  0  48160 19146272 970124 39245524    0    0     0     4 1830 4017  0  0 100  0
 1  0  48160 19146764 970124 39245528    0    0     0     2 1916 4166  0  0 100  0
 0  0  48160 19146820 970124 39245532    0    0     0    50 1845 4071  0  0 100  0
 0  0  48160 19146832 970124 39245532    0    0     0     4 1872 4051  0  0 100  0
 0  0  48160 19146868 970124 39245536    0    0     0    48 1792 3927  0  0 100  0
 1  0  48160 19147012 970124 39245540    0    0     0     4 1752 3792  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0  48160 19146892 970124 39245540    0    0     0     2 1893 3992  0  0 100  0
 0  0  48160 19147028 970124 39245540    0    0     0    42 1780 3927  0  0 100  0
 0  0  48160 19145436 970124 39245544    0    0     0     4 1860 4051  0  0 100  0
 1  0  48160 19144564 970124 39245548    0    0     0    64 2077 4025  0  0 100  0
 0  0  48160 19144920 970124 39245548    0    0     0     4 1736 3742  0  0 100  0
 0  0  48160 19145144 970124 39245564    0    0     0     2 1794 3913  0  0 100  0
 0  0  48160 19145324 970124 39245576    0    0     0    42 1881 4086  0  0 100  0
 0  0  48160 19145608 970124 39245576    0    0     0     4 1814 3989  0  0 100  0
 0  0  48160 19145692 970124 39245580    0    0     0    56 1867 4222  0  0 100  0
 0  0  48160 19145712 970124 39245580    0    0     0     4 1789 3971  0  0 100  0
 0  0  48160 19145588 970124 39245584    0    0     0     2 1863 4090  0  0 100  0
 1  0  48160 19145716 970124 39245588    0    0     0    40 1857 4075  0  0 100  0
 0  0  48160 19145760 970124 39245588    0    0     0     4 1865 4030  0  0 100  0
 0  0  48160 19145888 970124 39245588    0    0     0    50 1803 3958  0  0 100  0
 0  0  48160 19145848 970124 39245588    0    0     0     4 1770 3836  0  0 100  0
 1  0  48160 19146008 970124 39245592    0    0     0    58 1876 4027  0  0 100  0
 0  0  48160 19146188 970124 39245592    0    0     0     2 1759 3890  0  0 100  0
 1  0  48160 19146348 970124 39245596    0    0     0     4 1831 3953  0  0 100  0
 0  0  48160 19146600 970124 39245596    0    0     0    50 1800 3999  0  0 100  0
 1  0  48160 19146820 970124 39245600    0    0     0     4 1698 3702  0  0 100  0
 0  0  48160 19146832 970124 39245600    0    0     0     2 1760 3838  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0  48160 19147080 970124 39245604    0    0     0    32 1841 3980  0  0 100  0
 0  0  48160 19147048 970124 39245604    0    0     0     4 1815 3921  0  0 100  0
 1  0  48160 19147172 970124 39245608    0    0     0    52 1846 4224  0  0 100  0
 0  0  48160 19147152 970124 39245612    0    0     0     4 1746 3918  0  0 100  0
 0  0  48160 19147172 970124 39245612    0    0     0     2 1832 3974  0  0 100  0
 0  0  48160 19147220 970124 39245612    0    0     0    36 1815 4026  0  0 100  0
 0  0  48160 19147392 970124 39245612    0    0     0    28 1824 3956  0  0 100  0
 0  0  48160 19147424 970124 39245616    0    0     0     6 1758 3858  0  0 100  0
 0  0  48160 19146804 970124 39245616    0    0     0    46 1775 3884  0  0 100  0
 0  0  48160 19146968 970124 39245620    0    0     0     2 1827 3886  0  0 100  0
 2  0  48160 19147196 970124 39245628    0    0     0     0 1727 3861  0  0 100  0
 0  0  48160 19144208 970124 39245632    0    0     0    40 1898 4141  0  0 100  0
 0  0  48160 19143388 970124 39245640    0    0     0     6 1800 3931  0  0 100  0
 0  0  48160 19143320 970124 39245640    0    0     0    64 1712 3745  0  0 100  0
 1  0  48160 19143400 970124 39245640    0    0     0     2 1763 3772  0  0 100  0
 1  0  48160 19143732 970124 39245656    0    0     0     0 1980 4121  1  0 99  0
 0  0  48160 19144384 970124 39245664    0    0     0    64 1924 4205  1  0 99  0
 0  0  48160 19144756 970124 39245664    0    0     0     6 1818 4130  0  0 100  0
 6  0  48160 19141940 970124 39248080    0    0     0    70 4004 4513  2  0 98  0
 0  0  48160 19134644 970124 39248988    0    0     0     2 362797 8994  5  5 91  0
 0  0  48160 19135224 970124 39249048    0    0     0     0 1868 4133  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0  48160 19135440 970124 39249048    0    0     0    52 1836 4045  0  0 100  0
 0  0  48160 19136764 970124 39249052    0    0     0     6 1745 3860  0  0 100  0
 0  0  48160 19136956 970124 39249056    0    0     0    44 1766 3872  0  0 100  0
 0  0  48160 19137676 970124 39249056    0    0     0    42 1867 4108  0  0 100  0
 1  0  48160 19138296 970124 39249060    0    0     0     0 1772 3929  0  0 100  0
 0  0  48160 19138480 970124 39249060    0    0     0     4 1856 4051  0  0 100  0
 0  0  48160 19138972 970124 39249068    0    0     0    46 1776 3920  0  0 100  0
 0  0  48160 19139236 970124 39249068    0    0     0     4 1728 3792  0  0 100  0
 0  0  48160 19140092 970124 39249072    0    0     0     2 1729 3766  0  0 100  0
 0  0  48160 19140352 970124 39249076    0    0     0    32 1856 4004  0  0 100  0
 1  0  48160 19140556 970124 39249076    0    0     0     4 1829 4022  0  0 100  0
 0  0  48160 19141012 970124 39249080    0    0     0    46 1851 4205  0  0 100  0
 0  0  48160 19140580 970124 39249080    0    0     0  2098 1983 4602  1  0 99  0
 0  0  48160 19141600 970124 39248300    0    0     0     2 1860 4033  0  0 100  0
 2  0  48160 19141788 970124 39248304    0    0     0     0 1840 4064  0  0 100  0
 0  0  48160 19142052 970124 39248304    0    0     0    86 1816 4013  0  0 100  0
 0  0  48160 19142156 970124 39248304    0    0     0     6 1731 3795  0  0 100  0
 0  0  48160 19142200 970124 39248308    0    0     0     4 1765 3811  0  0 100  0
 0  0  48160 19141900 970124 39248308    0    0     0    46 1842 3930  0  0 100  0
 0  0  48160 19142000 970124 39248308    0    0     0     0 1722 3840  0  0 100  0
 0  0  48160 19140000 970124 39248316    0    0     0     6 1840 4040  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0  48160 19139836 970124 39248320    0    0     0    86 1799 3929  0  0 100  0
 1  0  48160 19140080 970124 39248320    0    0     0     4 1706 3726  0  0 100  0
 0  0  48160 19139960 970124 39248320    0    0     0     2 1781 3888  0  0 100  0
 0  0  48160 19140960 970124 39248332    0    0     0    40 1840 3962  0  0 100  0
 1  0  48160 19140968 970124 39248332    0    0     0     6 1824 3969  0  0 100  0
 1  0  48160 19141084 970124 39248332    0    0     0    56 1846 4184  0  0 100  0
 0  0  48160 19141128 970124 39248336    0    0     0     4 1759 3951  0  0 100  0
 0  0  48160 19141036 970124 39248344    0    0     0     2 1848 4042  0  0 100  0
 0  0  48160 19141136 970124 39248344    0    0     0    40 1824 3981  0  0 100  0
 1  0  48160 19141280 970124 39248348    0    0     0     8 1808 3949  0  0 100  0
 0  0  48160 19141240 970124 39248348    0    0     0    48 1781 3916  0  0 100  0
 0  0  48160 19141296 970124 39248352    0    0     0     4 1764 3845  0  0 100  0
 0  0  48160 19141464 970124 39248352    0    0     0    50 1872 4030  0  0 100  0
 1  0  48160 19141300 970124 39248352    0    0     0     0 1732 3797  0  0 100  0
 0  0  48160 19141344 970124 39248356    0    0     0     6 1879 4084  0  0 100  0
 0  0  48160 19141480 970124 39248360    0    0     0    52 1749 3894  0  0 100  0
 0  0  48160 19141368 970124 39248360    0    0     0     4 1722 3801  0  0 100  0
