procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0 485712 5908284 29517552 175808640    0    0     0   358 10378 14507  2  1 97  0  0	
 1  0 485712 5906212 29517552 175808736    0    0     0   454 4608 5631  1  0 99  0  0	
 1  0 485712 5906264 29517552 175808816    0    0     0   374 11756 17401  5  0 95  0  0	
 1  0 485712 5904652 29517552 175808976    0    0     0   392 4194 4836  0  0 99  0  0	
 1  0 485712 5906328 29517552 175809040    0    0     4   816 6394 9207  1  0 99  0  0	
 1  0 485712 6007472 29517552 175809072    0    0     4   230 10322 14920  3  1 97  0  0	
 0  0 485712 6008236 29517552 175809152    0    0     0   441 5042 6982  1  0 99  0  0	
 5  0 485712 6002224 29517552 175809232    0    0     0   248 15917 25099  6  0 94  0  0	
 1  0 485712 6002788 29517552 175809408    0    0     0   310 10139 15231  2  0 97  0  0	
 1  0 485712 6003768 29517552 175809472    0    0     0   707 3386 4225  0  0 100  0  0	
 0  0 485712 6005308 29517552 175809488    0    0     0   148 8939 12976  4  0 96  0  0	
 1  0 485712 6006212 29517552 175809552    0    0     0   420 4970 6715  1  0 99  0  0	
 2  0 485712 6010408 29517552 175809632    0    0     0   436 9138 13942  2  0 98  0  0	
 0  0 485712 6005980 29517552 175810416    0    0     0  1358 4496 5695  1  0 99  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1 485712 6003236 29517552 175810672    0    0    36  1688 4201 4898  1  1 98  0  0	
 1  0 485712 6002512 29517552 175810784    0    0    44  1025 8454 11880  4  0 96  0  0	
 1  0 485712 5988532 29517552 175810832    0    0     0   391 5449 5756  1  1 99  0  0	
 1  0 485712 5990208 29517552 175810928    0    0     0   395 8979 13875  2  0 98  0  0	
 1  0 485712 5991064 29517552 175811072    0    0     0   322 3805 4764  0  0 100  0  0	
 1  0 485712 5993528 29517552 175811184    0    0     0   830 3606 4704  0  0 100  0  0	
 1  0 485712 5998632 29517552 175811200    0    0     0   318 8953 13400  2  0 98  0  0	
 0  0 485712 5998700 29517552 175811264    0    0     0   478 3826 5121  0  0 100  0  0	
 1  0 485712 5992248 29517552 175811344    0    0     0   244 9502 12891  5  0 95  0  0	
 1  0 485712 5990880 29517552 175811552    0    0     0   608 6934 9424  1  0 98  0  0	
 0  0 485712 5989548 29517552 175811696    0    0     0   616 5752 7947  1  0 99  0  0	
 1  0 485712 5949884 29517552 175811760    0    0    28   242 10092 14424  5  0 95  0  0	
 3  0 485712 5956976 29517552 175811840    0    0     0   624 5391 7054  1  0 99  0  0	
 1  0 485712 5957872 29517552 175811936    0    0     0   334 10377 15813  3  0 97  0  0	
 0  0 485712 5959420 29517552 175812128    0    0     8   303 4963 5759  1  0 99  0  0	
 2  0 485712 5961316 29517552 175812208    0    0     0   690 3789 4509  0  0 99  0  0	
 2  0 485712 5954544 29517552 175812224    0    0     4   468 10518 14263  5  1 94  0  0	
 3  0 485712 5954816 29517552 175812320    0    0     0   458 4566 6016  0  0 99  0  0	
 0  0 485712 5955688 29517552 175812416    0    0     0   394 8653 13080  2  0 98  0  0	
 1  0 485712 5947756 29517552 175812432    0    0     0   475 6238 7329  3  0 96  0  0	
 1  0 485712 5983060 29517552 175812640    0    0     0   875 5271 5421  1  1 98  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 485712 5978140 29517552 175812656    0    0     0   326 10774 15543  3  0 97  0  0	
 0  0 485712 5977280 29517552 175812752    0    0     0   455 4208 5355  0  0 99  0  0	
 1  0 485712 5977060 29517552 175812816    0    0     0   233 9712 13840  3  0 97  0  0	
 2  0 485712 5973440 29517552 175812992    0    0     0   394 6825 7337  4  0 96  0  0	
 0  0 485712 5972944 29517552 175813056    0    0     0   804 3763 4807  0  0 99  0  0	
 1  0 485712 5974916 29517552 175813056    0    0     0   246 8835 13299  2  0 98  0  0	
 1  0 485712 5895328 29517552 175813232    0    0    36   414 6044 7374  1  1 98  0  0	
 0  0 485712 5900728 29517552 175813280    0    0     0   460 8610 13252  2  0 98  0  0	
 1  0 485712 5898192 29517552 175813472    0    0     0   374 6004 6723  4  0 96  0  0	
 1  0 485712 5899784 29517552 175813536    0    0     0   760 3782 5027  0  0 100  0  0	
 2  0 485688 5890236 29517552 175813600   16    0    16   475 10591 15711  3  1 97  0  0	
 0  0 485684 5822248 29517552 175813712    0    0     8   550 4485 5349  1  1 98  0  0	
 1  0 485684 5824644 29517552 175813760    0    0     0   420 8735 12317  4  0 95  0  0	
 1  0 485684 5824440 29517552 175813952    0    0     8   419 5345 6936  1  0 99  0  0	
 0  0 485684 5826492 29517552 175814064    0    0     0   740 4034 5139  1  0 99  0  0	
 0  0 485684 5830316 29517552 175814096    0    0     0   386 9713 14640  3  0 97  0  0	
 1  0 485684 5830464 29517552 175814176    0    0     0   412 3923 5228  0  0 100  0  0	
 1  0 485684 5832360 29517552 175814256    0    0     0   300 9934 14151  5  0 95  0  0	
 1  0 485684 5832460 29517552 175814400    0    0     0   492 5445 6949  1  0 99  0  0	
 1  0 485684 5830124 29517552 175814560    0    0     0   493 4097 4924  1  0 99  0  0	
 3  0 485684 5807620 29517552 175814560    0    0     0   574 9174 13678  2  0 98  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0 485684 5805640 29517552 175814672    0    0     0   395 5562 7147  1  0 99  0  0	
 1  0 485684 5806136 29517552 175814720    0    0     0   440 8875 12385  5  0 95  0  0	
 0  0 485684 5798876 29517552 175814912    0    0     0   310 5387 6533  1  0 98  0  0	
 1  0 485684 5798332 29517552 175814976    0    0     0   723 3661 4584  0  0 100  0  0	
 1  0 485684 5793920 29517552 175814992    0    0     0   534 8601 12340  2  0 98  0  0	
 5  0 485684 5787192 29517552 175815072    0    0     0   471 6030 7648  1  0 99  0  0	
 1  0 485684 5781832 29517552 175815152    0    0     0   386 9610 13725  5  0 95  0  0	
 1  0 485684 5782100 29517556 175815312    0    0     0   397 4785 6088  1  0 99  0  0	
 1  0 485684 5789324 29517556 175815392    0    0     0   777 3743 4600  0  0 99  0  0	
 1  0 485684 5790008 29517556 175815392    0    0     0   272 8761 12664  2  0 98  0  0	
 1  0 485684 5784264 29517556 175815472    0    0     0   544 5539 7133  1  0 98  0  0	
 1  0 485680 5785220 29517556 175815584    0    0    12   276 10389 13841  4  0 95  0  0	
 1  0 485680 5704464 29517556 175815856    0    0    52   316 5347 6867  1  1 98  0  0	
 1  0 485680 5706004 29517556 175815904    0    0     0   858 3839 4870  0  0 99  0  0	
 1  0 485680 5707140 29517556 175815920    0    0     0   162 8196 12707  2  0 98  0  0	
 1  0 485680 5699576 29517556 175816000    0    0     4   380 4767 6469  1  0 99  0  0	
 2  0 485680 5699644 29517556 175816080    0    0     0   334 9818 13722  5  0 95  0  0	
 3  0 485680 5742204 29517556 175816240    0    0     0   420 6847 8058  1  1 98  0  0	
 0  0 485680 5740692 29517556 175816320    0    0     0   814 3783 5010  0  0 100  0  0	
 3  0 485680 5747160 29517556 175816368    0    0     0   500 9086 12679  2  1 97  0  0	
 1  0 485680 5738128 29517556 175816432    0    0     0   438 6167 7404  3  0 96  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 485680 5714228 29517556 175816512    0    0     0   278 8894 13468  2  0 98  0  0	
 4  0 485680 5659464 29517556 175816672    0    0     0   540 7305 7932  4  1 95  0  0	
 1  0 485680 5691096 29517556 175816800    0    0     0   406 4171 5026  1  0 99  0  0	
 0  0 485680 5757776 29517556 175816832    0    0     0   326 9454 12846  4  0 95  0  0	
 0  0 485680 5759752 29517556 175816896    0    0     0   836 3763 4971  0  0 100  0  0	
 0  0 485680 5761488 29517556 175816960    0    0     0   246 9192 14022  2  0 98  0  0	
 0  0 485680 5760528 29517556 175817024    0    0     0   490 4687 5734  1  0 99  0  0	
 0  0 485680 5760092 29517556 175817232    0    0     0   406 3333 4263  0  0 100  0  0	
 1  0 485680 5763160 29517556 175817248    0    0     0   188 7760 11713  2  0 98  0  0	
 2  0 485680 5773984 29517556 175817312    0    0     0   834 4139 5318  0  0 99  0  0	
 1  0 485680 5868816 29517556 175817376    0    0     0   392 9747 13581  5  0 95  0  0	
 0  0 485672 5866752 29517556 175817536   16    0    16   300 3830 4729  1  0 99  0  0	
 1  0 485672 5869152 29517556 175817568    0    0     0   359 4024 4558  0  0 99  0  0	
 1  0 485672 5864304 29517556 175817584    0    0     0   552 8608 12893  2  0 98  0  0	
 0  0 485672 5858396 29517556 175817648    0    0     0  1042 4881 5401  0  0 99  0  0	
 0  0 485672 5858880 29517556 175817712    0    0     0   311 8227 12852  2  0 98  0  0	
 1  0 485672 5857804 29517556 175817872    0    0     0   488 3867 4896  1  0 99  0  0	
 2  0 485672 5857780 29517556 175817920    0    0     4   269 3449 4430  0  0 100  0  0	
 2  0 485672 5857252 29517556 175817920    0    0     0   334 9716 13440  4  0 95  0  0	
 3  0 485672 5855988 29517556 175817984    0    0     0   966 3614 4807  0  0 100  0  0	
 0  0 485672 5854992 29517556 175818048    0    0     0   348 9586 14029  2  0 98  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0 485672 5890820 29517556 175818208    0    0     0   378 4562 5156  1  0 99  0  0	
 1  0 485672 5886316 29517556 175818256    0    0     0   324 3758 4720  0  0 100  0  0	
 1  0 485672 5887948 29517556 175818272    0    0     0   200 8002 12067  2  0 98  0  0	
 2  0 485672 5886264 29517556 175818320    0    0     0   798 3682 4773  0  0 100  0  0	
 2  0 485672 5908084 29517556 175818400    0    0     4   272 9040 12928  4  0 95  0  0	
 1  0 485672 5957968 29517556 175818544    0    0     0   320 4404 4947  0  0 99  0  0	
 1  0 485672 5953408 29517556 175818624    0    0     0   392 4061 4948  0  0 99  0  0	
 2  0 485672 5915984 29517556 175818640    0    0     0   376 8531 12315  2  1 97  0  0	
 1  0 485672 5901828 29517556 175818704    0    0     0   753 4219 5092  0  0 99  0  0	
 1  0 485672 5902052 29517556 175818752    0    0     0   224 8087 12715  2  0 98  0  0	
 0  0 485672 5900984 29517556 175818880    0    0     0   361 3543 4760  0  0 100  0  0	
 2  0 485672 5976296 29517556 175819024    0    0     0   408 4484 5109  0  0 99  0  0	
 1  0 485672 5975568 29517556 175819040    0    0     0   332 8707 13065  2  0 98  0  0	
 1  0 485672 5974168 29517556 175819104    0    0     0   544 4143 5259  0  0 99  0  0	
 1  0 485672 5975756 29517556 175819168    0    0     0   254 10126 14133  4  0 95  0  0	
 1  0 485672 5971768 29517556 175819344    0    0     0   706 5479 5951  1  1 98  0  0	
 0  0 485672 5955080 29517556 175819456    0    0     0   502 3519 4338  0  0 99  0  0	
 3  0 485672 5956380 29517556 175819456    0    0     0   176 8323 12444  2  0 98  0  0	
 1  0 485672 5954192 29517556 175819616    0    0    40   721 4258 5329  0  0 99  0  0	
 0  0 485672 5955516 29517556 175819680    0    0     0   254 7865 12265  2  0 98  0  0	
 0  0 485672 5950892 29517556 175819824    0    0     0   252 3740 4475  0  0 99  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 485672 5952152 29517556 175819872    0    0     0   255 3223 4190  0  0 100  0  0	
 1  0 485672 5942192 29517556 175819872    0    0     0   200 9185 12282  4  0 95  0  0	
 2  0 485672 5940344 29517556 175819936    0    0     0  1096 4130 5202  1  0 99  0  0	
 2  0 485672 5939316 29517556 175820128    0    0     0   334 8053 12573  2  0 98  0  0	
 1  0 485672 5938864 29517556 175820288    0    0     0   312 3694 4483  0  0 100  0  0	
 2  0 485672 5940228 29517556 175820336    0    0     0   364 3592 4477  1  0 99  0  0	
 1  0 485672 5915320 29517556 175820352    0    0     4   376 9470 13305  2  1 97  0  0	
 0  0 485672 5915164 29517556 175820416    0    0     0   865 3758 4884  0  0 100  0  0	
 1  0 485672 5906616 29517556 175820480    0    0     0   337 8990 12341  4  0 95  0  0	
 0  1 485672 5903620 29517556 175820624    0    0     0   394 3717 4589  1  0 99  0  0	
 1  0 485672 5902444 29517556 175820672    0    0     0   276 3427 4031  0  0 99  0  0	
 4  0 485672 5900556 29517556 175820688    0    0     0   359 8139 12486  2  0 98  0  0	
 1  0 485672 5900808 29517556 175820880    0    0     0   906 3675 4877  0  0 100  0  0	
 2  0 485672 5903836 29517556 175820928    0    0     0   292 8489 13251  2  0 98  0  0	
 0  0 485672 5940928 29517556 175821088    0    0     0   361 4213 4774  0  0 99  0  0	
 0  0 485672 5938320 29517556 175821168    0    0     0   450 3630 4540  0  0 99  0  0	
 1  0 485672 5921424 29517556 175821184    0    0     0   402 10165 13163  5  1 94  0  0	
 0  0 485672 5922240 29517556 175821248    0    0     0   401 3709 4761  0  0 100  0  0	
 1  0 485672 5925156 29517556 175821312    0    0     0   332 8303 12906  2  0 98  0  0	
 1  0 485672 5884756 29517556 175821472    0    0     0   320 3747 4592  1  0 99  0  0	
 5  0 485672 5886024 29517556 175821584    0    0     0   942 4210 4774  0  0 99  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0 485672 5889368 29517556 175821616    0    0     0   218 11627 13759  2  2 96  0  0	
 1  0 485672 5889516 29517556 175821664    0    0     0   422 3975 5029  0  0 99  0  0	
 1  0 485672 5912560 29517556 175821728    0    0     0   220 9814 15099  2  0 98  0  0	
 1  0 485672 5944816 29517556 175781568    0    0     0  1205 5333 5636  4  0 96  0  0	
 0  0 485672 5936860 29517556 175779808    0    0     4  2738 5890 4265  1  2 98  0  0	
 1  0 485672 5917836 29517556 175779808    0    0     0   230 8939 13493  2  0 98  0  0	
 1  0 485672 5916192 29517556 175779888    0    0     0   594 4133 5314  0  0 100  0  0	
 5  0 485672 5914544 29517556 175779936    0    0     0   402 8783 13290  2  0 98  0  0	
 1  0 485672 5912760 29517556 175780096    0    0     0   347 4309 4879  1  0 99  0  0	
 1  0 485672 5911324 29517556 175780144    0    0     0   512 3212 4074  0  0 100  0  0	
 1  0 485672 5903664 29517556 175780176    0    0     4   380 9203 11865  4  1 96  0  0	
 0  0 485672 5863792 29517556 175780224    0    0     0   474 5005 5581  1  0 99  0  0	
 9  0 485672 5851548 29517556 175780304    0    0     0   288 8712 13538  2  0 98  0  0	
 1  0 485672 5806056 29517556 175780448    0    0     4   342 4958 5006  1  1 98  0  0	
 1  0 485672 5806132 29517556 175780512    0    0     0   914 3463 4435  0  0 99  0  0	
 0  0 485672 5801628 29517556 175780512    0    0     0   282 10019 13658  4  0 96  0  0	
 1  0 485672 5828020 29517556 175780576    0    0     0   489 4436 5404  1  0 99  0  0	
 3  0 485672 5829004 29517556 175780640    0    0     0   305 9122 14150  2  0 98  0  0	
 2  0 485672 5829796 29517556 175780800    0    0     0   383 4109 4952  1  0 99  0  0	
 0  0 485672 5833600 29517556 175780848    0    0     0   802 3480 4453  0  0 100  0  0	
 1  0 485672 5834828 29517556 175780864    0    0     0   231 9338 14380  2  0 98  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0 485672 5835516 29517556 175780928    0    0     0   332 3613 4820  0  0 100  0  0	
 6  0 485672 5841280 29517556 175780976    0    0     0   318 8586 12663  3  0 96  0  0	
 1  0 485672 5855924 29517556 175781120    0    0    36   437 4712 5423  1  0 99  0  0	
 2  0 485672 5842432 29517556 175781280    0    0     4   836 3917 4675  1  0 99  0  0	
 1  0 485672 5839148 29517556 175781280    0    0     0   386 9221 14280  2  0 98  0  0	
 0  0 485672 5836752 29517556 175781344    0    0     0   514 3974 5037  0  0 99  0  0	
 2  0 485672 5838436 29517556 175781408    0    0     0   292 8357 13333  2  0 98  0  0	
 1  0 485672 5836220 29517556 175781440    0    0     0   300 3997 5010  0  0 99  0  0	
 1  0 485672 5838660 29517556 175781664    0    0     0   800 4027 4976  1  0 99  0  0	
 2  0 485672 5840020 29517556 175781680    0    0     0   372 9518 13923  4  0 96  0  0	
 0  0 485672 5840452 29517556 175781728    0    0     0   531 4351 5676  1  0 99  0  0	
 4  0 485672 5833404 29517556 175781824    0    0     4   255 9670 14819  2  0 98  0  0	
 2  0 485672 5829716 29517556 175782000    0    0     0   564 4311 5292  0  0 99  0  0	
 1  0 485672 5828508 29517556 175782112    0    0     0   505 4989 5699  3  0 97  0  0	
 1  0 485672 5829552 29517556 175782128    0    0     0   246 8519 13636  2  0 98  0  0	
 2  0 485672 5830124 29517556 175782208    0    0     0   520 4082 5276  0  0 100  0  0	
 4  0 485672 5831464 29517556 175782256    0    0     0   426 8367 13376  2  0 98  0  0	
 5  0 485672 5831084 29517556 175782384    0    0     0   383 4605 5276  1  0 99  0  0	
 1  0 485672 5841380 29517556 175782560    0    0    96   730 4271 4787  1  0 99  0  0	
 2  0 485672 5856704 29517556 175782656    0    0     0   314 12595 13658  4  2 94  0  0	
 5  0 485672 5852868 29517556 175782720    0    0     0   484 8288 5837  0  3 96  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0 485672 5867660 29517556 175782784    0    0     0   383 13830 14752  2  2 96  0  0	
 1  0 485672 5864660 29517556 175782912    0    0     0   357 4013 4877  0  0 99  0  0	
 1  0 485672 5931104 29517556 175782992    0    0     0   954 4219 4581  1  0 99  0  0	
 1  0 485672 5928364 29517556 175782992    0    0     0   370 9216 13948  2  0 98  0  0	
 0  0 485672 5925244 29517556 175783056    0    0     0   551 4489 5466  1  0 99  0  0	
 6  0 485672 5919684 29517556 175783136    0    0     0   325 10509 14827  4  0 96  0  0	
 1  0 485672 5938540 29517556 175783312    0    0     0   421 6455 6877  2  1 97  0  0	
 2  0 485672 5923128 29517556 175783360    0    0     0   850 3669 4513  1  0 99  0  0	
 3  0 485672 5926756 29517556 175783376    0    0     0   221 8963 12578  4  0 96  0  0	
 0  0 485672 5924704 29517556 175783440    0    0     0   462 3818 4982  0  0 100  0  0	
 5  0 485672 5929388 29517556 175783488    0    0     0   366 8579 13804  2  0 98  0  0	
 0  0 485672 5940612 29517556 175783632    0    0     0   367 5327 5444  1  1 98  0  0	
 2  0 485672 5936564 29517556 175783728    0    0     4   970 4058 5046  1  0 99  0  0	
 1  0 485672 5922948 29517556 175783776    0    0    16   426 10062 14410  4  1 95  0  0	
 1  0 485672 5908764 29517556 175783840    0    0     0   380 3648 4733  0  0 100  0  0	
 5  0 485672 5890160 29517556 175783904    0    0     0   310 10574 13983  2  1 97  0  0	
 3  0 485672 5901980 29517556 175784048    0    0     0   456 6264 5128  1  3 96  0  0	
 0  0 485672 5909760 29517556 175784160    0    0     0   648 6632 5341  0  3 97  0  0	
 1  0 485672 5907728 29517556 175784192    0    0     0   356 9127 13719  2  0 97  0  0	
 2  0 485672 5907220 29517556 175784256    0    0     0   513 3725 5045  0  0 100  0  0	
 4  0 485672 5909876 29517556 175784336    0    0     0   228 8596 12509  3  0 97  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1 485672 5910112 29517556 175784480    0    0     0   489 5026 6881  1  0 99  0  0	
 1  0 485672 5910460 29517556 175784608    0    0     4   359 3799 4404  0  0 99  0  0	
 0  0 485672 5906000 29517556 175784624    0    0     0   224 8711 13301  2  0 97  0  0	
 1  0 485672 5906260 29517556 175784688    0    0     0   463 3953 5173  0  0 100  0  0	
 5  0 485672 5904300 29517556 175784752    0    0     0   412 8016 11988  3  0 97  0  0	
 1  0 485672 5904016 29517556 175784896    0    0     0   344 4486 5572  1  0 99  0  0	
 0  0 485672 5904948 29517556 175784944    0    0     0   635 3224 4217  0  0 100  0  0	
 1  0 485672 5899408 29517556 175784960    0    0     0   300 10030 14897  2  1 97  0  0	
 1  0 485672 5896524 29517556 175785024    0    0     0   443 3893 5148  0  0 100  0  0	
 6  0 485672 5897080 29517556 175785088    0    0     0   272 7310 11373  1  0 98  0  0	
 1  0 485672 5896928 29517556 175785248    0    0     0   440 5549 6741  3  0 97  0  0	
 1  0 485672 5975640 29517556 175785280    0    0     0   878 3535 4481  0  0 99  0  0	
 4  0 485672 5973996 29517556 175785296    0    0     0   378 9614 14587  2  0 98  0  0	
 1  0 485672 5976412 29517556 175785360    0    0     0   464 4200 5290  0  0 99  0  0	
 6  0 485672 5975940 29517556 175785424    0    0     4   236 7590 11322  2  0 98  0  0	
 4  0 485672 5976960 29517556 175785568    0    0     0   453 5110 7250  1  0 99  0  0	
 1  0 485672 5977592 29517556 175785632    0    0     0   758 3512 4561  0  0 100  0  0	
 1  0 485672 5977664 29517556 175785632    0    0     0   297 9040 13422  4  0 96  0  0	
 1  0 485672 5978052 29517556 175785696    0    0     0   412 4107 5081  0  0 99  0  0	
 5  0 485672 5979268 29517556 175785760    0    0     0   306 6888 10598  1  0 99  0  0	
 1  0 485672 5978768 29517556 175785920    0    0     0   350 5930 7570  1  0 99  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0 485672 5973800 29517556 175785984    0    0     0   778 3455 4380  0  0 100  0  0	
 1  0 485672 5916696 29517556 175786032    0    0    12   412 10152 13811  2  1 96  0  0	
 2  0 485672 5916164 29517556 175786096    0    0     0   471 4153 5108  0  0 99  0  0	
32  0 485672 5915284 29517556 175786144    0    0     0   314 4600 5742  3  0 97  0  0	
 1  0 485672 5916292 29517556 175786288    0    0     0   411 7648 10758  2  0 98  0  0	
 5  0 485672 5920724 29517556 175786400    0    0     0   478 4176 5009  0  1 99  0  0	
 3  0 485672 5935140 29517556 175786432    0    0     0   670 12659 14759  3  4 94  0  0	
 1  0 485672 5929212 29517556 175786496    0    0     0   521 4334 5346  0  1 99  0  0	
 7  0 485672 5931912 29517556 175786576    0    0     0   316 6583 8633  3  0 97  0  0	
 1  0 485672 5930452 29517556 175786736    0    0     0   552 6791 9610  1  0 98  0  0	
 1  0 485660 5930664 29517556 175786864    4    0     4   238 3677 4298  0  0 99  0  0	
 1  0 485660 5929564 29517556 175786880    0    0     0   216 8442 12801  2  0 98  0  0	
 2  0 485660 5937096 29517556 175786944    0    0     0   570 9533 5849  0  3 97  0  0	
 5  0 485660 5940772 29517556 175787008    0    0     0   332 5909 7626  1  2 97  0  0	
 0  0 485660 5936820 29517556 175787136    0    0     0   234 6611 8842  3  0 97  0  0	
 1  0 485660 5937168 29517556 175787200    0    0     0   204 3145 4087  0  0 100  0  0	
 1  0 485660 5937348 29517556 175787216    0    0     4   354 9593 13987  2  1 97  0  0	
 1  0 485660 5931136 29517556 175787280    0    0     0   836 4727 5512  0  0 99  0  0	
 5  0 485660 5928268 29517556 175787424    0    0    36   316 5394 7577  1  0 99  0  0	
 1  0 485660 5928704 29517556 175787584    0    0     0   286 6580 9571  1  0 99  0  0	
 0  0 485660 6007544 29517556 175787712    0    0    44   442 3695 4535  1  0 99  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0 485660 5956916 29517556 175787728    0    0     0   340 9705 12821  5  1 95  0  0	
 1  0 485660 5939400 29517556 175787776    0    0     0  1004 4313 5001  1  0 98  0  0	
10  0 485644 5936312 29517556 175787952   16    0    64   252 4179 4958  1  0 99  0  0	
 1  0 485644 5937816 29517556 175788112    0    0     0   366 8389 12391  2  0 98  0  0	
 2  0 485644 5937340 29517556 175788160    0    0     0   360 3723 4702  0  0 100  0  0	
 1  0 485644 5905084 29517556 175788176    0    0     4   324 9439 13862  2  0 97  0  0	
 1  0 485644 5906536 29517556 175788240    0    0     0   909 4151 5360  0  0 100  0  0	
 9  0 485644 5898172 29517556 175788304    0    0     0   298 3751 4990  0  0 99  0  0	
 1  0 485644 5937072 29517556 175788448    0    0     0   447 8394 10758  4  0 96  0  0	
 1  0 485644 5868532 29517556 175788544    0    0     0   390 4030 4814  1  0 98  0  0	
 1  0 485628 5849236 29517556 175788560   14    0    14   360 8671 13094  2  0 98  0  0	
 1  0 485628 5848964 29517556 175788624    0    0     0   829 3718 5008  0  0 100  0  0	
 1  0 485628 5811808 29517556 175788672    0    0     0   286 3373 4377  0  0 99  0  0	
 1  0 485628 5812492 29517556 175788800    0    0     0   270 8549 13189  2  0 98  0  0	
 1  0 485628 5810484 29517556 175788960    0    0     8   526 4793 5366  2  0 98  0  0	
 1  0 485628 5811572 29517556 175788976    0    0     0   288 9063 12754  4  0 95  0  0	
 1  0 485628 5797020 29517556 175789056    0    0     8   730 4426 5546  1  0 99  0  0	
12  0 485628 5798988 29517556 175789120    0    0     0   268 5581 6869  1  0 99  0  0	
 1  0 485628 5791404 29517556 175789296    0    0     0   588 9917 13912  2  1 97  0  0	
 1  0 485628 5790452 29517556 175789408    0    0     0   391 3685 4308  1  0 99  0  0	
 1  0 485628 5789768 29517556 175789408    0    0     0   368 9280 12632  4  0 96  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 485628 5785212 29517556 175789632    0    0     0   759 4147 5185  1  0 99  0  0	
 2  0 485628 5780588 29517556 175789696    0    0     0   300 3906 4879  1  0 99  0  0	
 1  0 485628 5767220 29517556 175789744    0    0     4   351 9371 14025  2  0 98  0  0	
 1  0 485628 5756824 29517556 175789920    0    0     0   294 3552 4345  1  0 99  0  0	
 2  0 485628 5747040 29517556 175789904    0    0    44   375 9435 13087  3  1 96  0  0	
 1  0 485628 5746348 29517556 175790048    0    0     0  1048 4301 5275  0  0 99  0  0	
 3  0 485628 5747108 29517556 175790128    0    0     0   204 5460 4488  0  2 98  0  0	
 3  0 485628 5764900 29517556 175790272    0    0     0   506 10948 12083  4  3 93  0  0	
 2  0 485628 5769648 29517556 175790448    0    0     4   290 5671 4626  1  3 96  0  0	
 2  0 485628 5758972 29517556 175790464    0    0     0   258 8301 11743  2  0 98  0  0	
 1  0 485628 5760964 29517556 175790512    0    0     0  1004 3906 5257  0  0 99  0  0	
 1  0 485628 5761384 29517556 175790592    0    0     0   260 4171 5087  0  0 100  0  0	
 0  0 485628 5762020 29517556 175790736    0    0     0   370 8159 11637  4  0 96  0  0	
 1  0 485628 5760632 29517556 175790784    0    0     4   404 3453 4374  0  0 99  0  0	
 3  0 485628 5758344 29517556 175790800    0    0     0   180 8211 12550  2  0 98  0  0	
 1  0 485628 5682512 29517556 175790864    0    0     0   959 4734 5612  2  1 98  0  0	
 2  0 485628 5776300 29517556 175790912    0    0     0   218 3712 4466  1  0 99  0  0	
 1  0 485628 5817620 29517556 175791072    0    0     0   323 9198 13284  2  0 98  0  0	
 0  0 485628 5785396 29517556 175791152    0    0     4   480 4557 5101  1  0 98  0  0	
 0  0 485628 5776312 29517556 175791168    0    0     0   352 8644 11222  4  0 95  0  0	
 0  0 485628 5776944 29517556 175791216    0    0     0   898 4030 5123  0  0 100  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
