procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0  25456 1375880 156920 2924416    0    0     0     8  511  866  1  0 99  0
 0  0  25456 1375476 156920 2924424    0    0     0     2  520  824  4  4 93  0
 0  0  25456 1375476 156920 2924424    0    0     0    16  337  662  0  0 100  0
 0  0  25456 1376096 156920 2924424    0    0     0    20  337  703  0  0 99  0
 0  0  25456 1376096 156920 2924424    0    0     0     0  356  727  1  0 99  0
 0  0  25456 1374748 156920 2924432    0    0     0    14  471  937  1  0 99  0
 0  0  25456 1374468 156920 2924436    0    0     0     2  356  741  0  0 100  0
 0  0  25456 1374468 156920 2924444    0    0     0     0  379  687  1  0 99  0
 0  0  25456 1374220 156920 2924444    0    0     0    24  438  843  1  0 99  0
 0  0  25456 1375944 156920 2924448    0    0     0     0  345  756  1  0 99  0
 0  0  25456 1376072 156920 2924444    0    0     0    20  368  728  1  0 99  0
 0  0  25456 1375980 156920 2924444    0    0     0    28  396  795  1  0 99  0
 0  0  25456 1375824 156920 2924444    0    0     0     0  369  693  0  0 99  0
 0  0  25456 1375700 156920 2924444    0    0     0    20  350  718  0  0 99  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0  25456 1375700 156920 2924444    0    0     0     0  352  736  0  0 99  0
 0  0  25456 1375828 156920 2924444    0    0     0     0  432  798  1  0 99  0
 1  0  25456 1375980 156920 2924444    0    0     0    22  497  857  3  3 94  0
 0  0  25456 1375888 156920 2924444    0    0     0     0  330  610  1  1 99  0
 0  0  25456 1375856 156920 2924444    0    0     0     0  332  702  0  0 100  0
 0  0  25456 1375732 156920 2924444    0    0     0     8  365  741  1  0 99  0
 0  0  25456 1375796 156920 2924448    0    0     0     0  437  813  1  0 99  0
 2  0  25456 1375704 156920 2924452    0    0     0    26  321  660  1  0 99  0
 0  0  25456 1375920 156920 2924452    0    0     0    12  325  658  1  0 99  0
 1  0  25456 1375672 156920 2924452    0    0     0     4  318  671  0  0 100  0
 0  0  25456 1375548 156920 2924452    0    0     0     0  345  722  1  0 99  0
 0  0  25456 1375424 156920 2924452    0    0     0    12  375  729  1  0 99  0
 1  0  25456 1375300 156920 2924452    0    0     0     0  341  648  0  0 100  0
 0  0  25456 1375176 156920 2924456    0    0     0     0  482  843  2  0 98  0
 0  0  25456 1375736 156920 2924456    0    0     0    24  365  726  0  1 99  0
 0  0  25456 1375736 156920 2924456    0    0     0     0  346  734  1  0 99  0
 0  0  25456 1375700 156920 2924464    0    0     0     0  508  875  1  0 99  0
 0  0  25456 1375576 156920 2924464    0    0     0    10  388  705  1  0 99  0
 0  0  25456 1375452 156920 2924468    0    0     0     0  549  966  5  3 92  0
 0  0  25456 1375336 156920 2924468    0    0     0    10  348  696  1  0 99  0
 0  0  25456 1375088 156920 2924468    0    0     0    14  457  839  1  1 99  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0  25456 1374048 156920 2924480    0    0     0     0  419  830  1  0 99  0
 0  0  25456 1373824 156920 2924484    0    0     0     4  350  677  0  0 100  0
 0  0  25456 1373576 156920 2924484    0    0     0    30  435  830  1  0 99  0
 0  0  25456 1373544 156920 2924492    0    0     0    22  454  821  1  0 99  0
 0  0  25456 1373780 156920 2924492    0    0     0    12  449  876  1  1 99  0
 0  0  25456 1373908 156920 2924488    0    0     0     0  347  738  0  0 99  0
 0  0  25456 1373908 156920 2924488    0    0     0     2  356  660  1  0 99  0
 0  0  25456 1374652 156920 2924492    0    0     0    20  340  724  0  0 100  0
 0  0  25456 1374588 156920 2924492    0    0     0     0  400  784  1  0 99  0
 0  0  25456 1374620 156920 2924496    0    0     0     0  339  733  1  0 99  0
 0  0  25456 1374844 156920 2924504    0    0     0     8  589 1064  1  0 99  0
 0  0  25456 1374720 156920 2924508    0    0     0    34  347  652  0  0 99  0
 0  0  25456 1374660 156920 2924508    0    0     0     0  526  850  3  4 93  0
 0  0  25456 1375124 156920 2924508    0    0     0    16  311  694  1  0 99  0
 0  0  25456 1375116 156920 2924508    0    0     0     0  345  735  1  0 99  0
 0  0  25456 1374868 156920 2924508    0    0     0     0  383  757  0  0 99  0
 0  0  25456 1374868 156920 2924508    0    0     0    32  315  618  0  0 100  0
 0  0  25456 1374744 156920 2924508    0    0     0     0  341  736  0  0 100  0
 0  0  25456 1374620 156920 2924508    0    0     0     2  379  811  1  0 99  0
 0  0  25456 1374868 156920 2924516    0    0     0     8  487  908  1  1 98  0
 0  0  25456 1374776 156920 2924520    0    0     0     0  432  845  0  0 99  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0  25456 1374744 156920 2924520    0    0     0    20  303  588  0  0 99  0
 0  0  25456 1374496 156920 2924520    0    0     0    12  360  752  1  0 99  0
 0  0  25456 1374372 156920 2924520    0    0     0     4  352  745  0  0 100  0
 0  0  25456 1374372 156920 2924524    0    0     0     0  368  798  0  0 99  0
 0  0  25456 1374616 156920 2924524    0    0     0    34  482  880  1  0 99  0
 0  0  25456 1374636 156920 2924528    0    0     0     0  303  603  0  0 100  0
 0  0  25456 1374544 156920 2924528    0    0     0     0  567  894  4  3 93  0
 0  0  25456 1374428 156920 2924532    0    0     0    46  311  683  0  0 100  0
 0  0  25456 1374428 156920 2924532    0    0     0     0  337  711  0  0 99  0
 0  0  25456 1372776 156920 2924536    0    0     0     0  422  798  1  1 99  0
 0  0  25456 1372264 156920 2924544    0    0     0    26  370  698  1  0 99  0
 0  0  25456 1372884 156920 2924548    0    0     0     0  582  997  2  0 98  0
 0  0  25456 1372884 156920 2924548    0    0     0    12  347  729  0  0 99  0
 0  0  25456 1372696 156920 2924556    0    0     0    12  456  857  1  0 99  0
 0  0  25456 1373092 156920 2924552    0    0     0     0  383  745  0  0 100  0
 0  0  25456 1373000 156920 2924552    0    0     0     0  423  844  1  0 99  0
 0  0  25456 1373000 156920 2924552    0    0     0    22  334  701  1  0 99  0
 0  0  25456 1373860 156920 2924552    0    0     0    22  343  733  0  0 100  0
 0  0  25456 1373868 156920 2924552    0    0     0     0  340  730  0  0 99  0
 0  0  25456 1373868 156920 2924556    0    0     0    12  400  724  0  0 100  0
 0  0  25456 1373620 156920 2924556    0    0     0    14  369  747  1  0 99  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 2  0  25456 1373528 156920 2924560    0    0     0     0  479  762  3  3 94  0
 0  0  25456 1373404 156920 2924560    0    0     0    20  322  712  0  0 99  0
 0  0  25456 1373376 156920 2924560    0    0     0     0  427  831  1  0 99  0
 0  0  25456 1373848 156920 2924564    0    0     0     0  407  675  0  0 99  0
 0  0  25456 1373720 156920 2924564    0    0     0    22  349  720  1  0 99  0
 0  0  25456 1373720 156920 2924568    0    0     0     0  372  785  0  0 99  0
 0  0  25456 1373720 156920 2924568    0    0     0    32  360  735  1  0 99  0
 0  0  25456 1373720 156920 2924568    0    0     0     8  346  728  0  0 99  0
 0  0  25456 1373504 156920 2924572    0    0     0     0  356  657  0  0 100  0
 0  0  25456 1373504 156920 2924572    0    0     0    14  341  728  1  0 99  0
 0  0  25456 1373968 156920 2924572    0    0     0    12  339  706  0  1 99  0
 0  0  25456 1373876 156920 2924572    0    0     0     6  367  758  1  0 99  0
 0  0  25456 1373876 156920 2924572    0    0     0     0  329  699  1  0 99  0
 0  0  25456 1373608 156920 2924576    0    0     0    14  510  819  1  0 98  0
 1  0  25456 1373392 156920 2924580    0    0     0    14  462  889  1  0 99  0
 0  0  25456 1373268 156920 2924580    0    0     0     0  359  721  0  0 99  0
 0  0  25456 1373612 156920 2924580    0    0     0    16  427  771  3  3 93  0
 0  0  25456 1373516 156920 2924580    0    0     0     0  350  728  0  0 99  0
 0  0  25456 1373524 156920 2924584    0    0     0     0  361  669  0  0 99  0
 0  0  25456 1371724 156920 2924588    0    0     0    24  380  808  1  0 99  0
 0  0  25456 1371724 156920 2924588    0    0     0     0  329  711  0  0 99  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 2  0  25456 1371724 156920 2924588    0    0     0     0  384  774  0  0 99  0
 0  0  25456 1371912 156920 2924596    0    0     0     8  366  765  1  0 99  0
 0  0  25456 1372832 156920 2924592    0    0     0     0  355  705  0  0 100  0
 1  0  25456 1372708 156920 2924592    0    0     0    12  534  957  1  0 99  0
 0  0  25456 1372460 156920 2924596    0    0     0    20  400  776  1  0 99  0
 0  0  25456 1372428 156920 2924600    0    0     0    16  364  746  1  0 99  0
 0  0  25456 1372056 156920 2924600    0    0     0     0  379  794  1  0 99  0
 0  0  25456 1372024 156920 2924604    0    0     0    14  399  720  0  0 99  0
 0  0  25456 1372520 156920 2924604    0    0     0    10  329  706  1  0 99  0
 0  0  25456 1372520 156920 2924604    0    0     0     0  319  669  1  0 99  0
 0  0  25456 1372364 156920 2924608    0    0     0    32  571  864  4  4 93  0
 0  0  25456 1372272 156920 2924608    0    0     0     0  364  763  0  0 99  0
 0  0  25456 1371992 156920 2924608    0    0     0    12  342  626  0  0 100  0
 0  0  25456 1371992 156920 2924608    0    0     0     8  353  757  1  0 99  0
 0  0  25456 1372364 156920 2924608    0    0     0     0  345  698  0  0 100  0
 0  0  25456 1372364 156920 2924608    0    0     0    12  327  702  0  0 100  0
 0  0  25456 1372364 156920 2924608    0    0     0     0  318  614  0  0 100  0
 0  0  25456 1372084 156920 2924608    0    0     0     0  366  775  1  0 99  0
 0  0  25456 1371952 156920 2924608    0    0     0     6  350  730  0  0 99  0
 0  0  25456 1371952 156920 2924608    0    0     0     0  347  708  0  0 100  0
 0  0  25456 1372140 156920 2924612    0    0     0    28  390  773  1  0 99  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0  25456 1372168 156920 2924612    0    0     0     8  306  604  0  0 100  0
 0  0  25456 1372048 156920 2924616    0    0     0     0  479  837  1  0 99  0
 0  0  25456 1371924 156920 2924620    0    0     0    12  379  775  1  0 99  0
 0  0  25456 1371800 156920 2924620    0    0     0    18  361  751  0  0 99  0
 0  0  25456 1371808 156920 2924620    0    0     0     0  502  820  4  3 93  0
 0  0  25456 1371684 156920 2924620    0    0     0     0  329  630  0  0 99  0
 0  0  25456 1372056 156920 2924624    0    0     0    10  392  767  0  0 100  0
 0  0  25456 1370420 156920 2924628    0    0     0    14  495  966  1  0 99  0
 0  0  25456 1370388 156920 2924636    0    0     0     0  339  702  0  0 100  0
 0  0  25456 1370172 156920 2924636    0    0     0    30  396  762  1  0 99  0
 0  0  25456 1370080 156920 2924636    0    0     0     0  319  625  1  0 99  0
 0  0  25456 1371056 156920 2924632    0    0     0     0  373  798  0  0 100  0
 0  0  25456 1371552 156920 2924632    0    0     0    22  340  722  1  0 99  0
 0  0  25456 1371428 156920 2924632    0    0     0     0  327  687  1  0 99  0
 0  0  25456 1371428 156920 2924636    0    0     0     0  390  788  1  0 99  0
 0  0  25456 1371304 156920 2924636    0    0     0     8  320  630  0  0 100  0
 0  0  25456 1371204 156920 2924640    0    0     0     0  428  832  0  0 99  0
 0  0  25456 1370956 156920 2924640    0    0     0    34  351  720  1  0 99  0
 0  0  25456 1370832 156920 2924640    0    0     0    14  348  720  0  0 99  0
 0  0  25456 1371176 156920 2924640    0    0     0    16  404  823  3  3 94  0
 0  0  25456 1371080 156920 2924640    0    0     0     0  324  640  1  0 99  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0  25456 1370956 156920 2924640    0    0     0    14  373  734  0  0 99  0
 0  0  25456 1370800 156920 2924640    0    0     0     4  357  735  1  1 99  0
 0  0  25456 1370552 156920 2924640    0    0     0     0  339  719  0  0 100  0
 0  0  25456 1370552 156920 2924640    0    0     0    24  372  743  1  0 99  0
 0  0  25456 1370388 156920 2924644    0    0     0     0  303  605  0  0 100  0
 0  0  25456 1370732 156920 2924644    0    0     0     0  355  748  1  0 99  0
 0  0  25456 1370760 156920 2924644    0    0     0    14  339  712  1  0 99  0
 0  0  25456 1370728 156920 2924648    0    0     0     0  382  738  1  0 99  0
 0  0  25456 1370604 156920 2924648    0    0     0     0  332  690  0  0 99  0
 0  0  25456 1370480 156920 2924648    0    0     0     8  310  612  0  0 100  0
 0  0  25456 1370348 156920 2924652    0    0     0     0  486  882  1  0 99  0
 0  0  25456 1370596 156920 2924652    0    0     0     0  370  745  1  0 99  0
 0  0  25456 1370564 156920 2924656    0    0     0    12  434  860  0  1 99  0
 2  0  25456 1370388 156920 2924656    0    0     0    18  320  644  1  1 98  0
 0  0  25456 1370388 156920 2924656    0    0     0     0  405  784  3  3 94  0
 0  0  25456 1368868 156920 2924664    0    0     0    12  410  831  1  0 99  0
 0  0  25456 1368836 156920 2924664    0    0     0     0  348  721  1  0 99  0
 0  0  25456 1369056 156920 2924664    0    0     0     0  359  761  1  0 99  0
 0  0  25456 1369208 156920 2924664    0    0     0    24  315  620  0  0 100  0
 0  0  25456 1370288 156920 2924664    0    0     0     0  328  748  0  0 99  0
 0  0  25456 1370224 156920 2924660    0    0     0     0  356  733  1  0 99  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0  25456 1370224 156920 2924664    0    0     0    48  389  782  1  0 99  0
 0  0  25456 1369852 156920 2924664    0    0     0     0  353  708  0  0 99  0
 0  0  25456 1369852 156920 2924664    0    0     0     4  302  601  0  0 100  0
 0  0  25456 1370100 156920 2924664    0    0     0    14  354  732  0  0 99  0
 0  0  25456 1370132 156920 2924672    0    0     0     0  460  862  1  0 99  0
 0  0  25456 1370008 156920 2924672    0    0     0    10  339  711  0  0 99  0
 0  0  25456 1369852 156920 2924672    0    0     0    16  361  746  1  0 99  0
 0  0  25456 1369620 156920 2924672    0    0     0     0  311  606  0  0 100  0
 0  0  25456 1369620 156920 2924672    0    0     0     0  459  808  3  3 94  0
 0  0  25456 1369964 156920 2924672    0    0     0     8  387  777  1  0 99  0
 0  0  25456 1369868 156920 2924676    0    0     0    46  467  894  1  0 99  0
 0  0  25456 1369868 156920 2924676    0    0     0     0  345  717  1  0 99  0
 0  0  25456 1369744 156920 2924676    0    0     0    10  326  629  0  0 100  0
 0  0  25456 1369588 156920 2924680    0    0     0     0  357  732  1  0 99  0
 0  0  25456 1369464 156920 2924680    0    0     0     0  371  741  1  0 99  0
 0  0  25456 1369712 156920 2924680    0    0     0     8  334  719  1  0 99  0
 0  0  25456 1369712 156920 2924680    0    0     0     0  327  693  0  0 100  0
 0  0  25456 1369556 156920 2924680    0    0     0    22  343  656  0  0 99  0
 0  0  25456 1369432 156920 2924680    0    0     0    16  373  795  1  0 99  0
 0  0  25456 1369460 156920 2924680    0    0     0     0  500  879  1  0 99  0
 0  0  25456 1369460 156920 2924684    0    0     0     2  342  723  1  0 99  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0  25456 1369180 156920 2924684    0    0     0    14  341  711  0  0 99  0
 0  0  25456 1369552 156920 2924684    0    0     0     0  280  572  0  0 100  0
 0  0  25456 1369552 156920 2924684    0    0     0     0  521  839  4  3 93  0
 0  0  25456 1368064 156920 2924696    0    0     0    10  445  896  1  1 99  0
 0  0  25456 1367800 156920 2924700    0    0     0     0  361  741  1  0 99  0
 0  0  25456 1367676 156920 2924704    0    0     0     0  400  772  1  0 99  0
 0  0  25456 1367396 156920 2924704    0    0     0    30  403  741  1  0 99  0
 0  0  25456 1368388 156920 2924700    0    0     0     0  343  767  0  0 99  0
 0  0  25456 1368972 156920 2924700    0    0     0    22  474  858  1  0 99  0
 0  0  25456 1368880 156920 2924704    0    0     0    24  372  769  1  0 99  0
 0  0  25456 1368788 156920 2924704    0    0     0     0  337  632  1  0 100  0
 0  0  25456 1368632 156920 2924708    0    0     0     8  378  761  1  0 99  0
 0  0  25456 1368508 156920 2924712    0    0     0     0  355  730  1  0 99  0
