procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0 194596 23584108 347912 68682256    0    0     0    30 5189 12169  1  1 98  0
 1  0 194596 23583832 347912 68682224    0    0     0     8 5195 12501  1  1 98  0
 0  0 194596 23583104 347912 68682248    0    0     0     0 5099 11966  1  1 98  0
 0  0 194596 23582508 347912 68682256    0    0     0   400 4899 11165  1  0 99  0
 0  0 194596 23579836 347912 68682272    0    0     0    16 5521 13863  1  1 98  0
 0  0 194596 23581900 347912 68682296    0    0     0   928 4891 11675  1  1 99  0
 0  0 194596 23580820 347912 68682336    0    0     0 15586 9982 11985  1  1 98  0
 0  0 194596 23580716 347912 68682352    0    0     0     0 5093 11605  1  0 99  0
 0  0 194596 23580028 347912 68682368    0    0     0   562 5249 12345  1  1 98  0
 0  0 194596 23568324 347912 68682432    0    0     0    16 5248 12212  1  1 98  0
 0  0 194596 23580960 347912 68682448    0    0     0     0 5222 12195  1  1 98  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0 194596 23582176 347912 68682448    0    0     0   456 5149 11628  1  0 99  0
 0  0 194596 23581572 347912 68682464    0    0     0     0 5479 12776  1  1 98  0
 0  0 194596 23582232 347912 68682496    0    0     0 16750 9482 11468  1  1 98  0
 0  0 194596 23581960 347912 68682576    0    0     0   544 5264 12476  1  0 99  0
 0  0 194596 23582536 347912 68682608    0    0     0     0 5319 12909  1  1 98  0
 1  0 194596 23583996 347912 68682624    0    0     0    76 4991 11193  1  0 99  0
 0  0 194596 23583488 347912 68682640    0    0     0     0 5343 13379  1  1 98  0
 0  0 194596 23582616 347912 68682816    0    0     0   396 4900 10946  1  0 99  0
 1  0 194596 23583176 347912 68682840    0    0     0    16 6740 13901  1  1 98  0
 0  0 194596 23581888 347912 68682880    0    0     0   914 5161 12513  1  1 98  0
 3  0 194596 23582920 347912 68682896    0    0     0  7782 7447 11295  1  0 98  0
 1  0 194596 23581700 347912 68682896    0    0     0     0 5094 11762  1  1 99  0
 0  0 194596 23582696 347912 68682952    0    0     0  7866 7457 12193  1  1 98  0
 3  0 194596 23584784 347912 68682960    0    0     0   470 5193 11694  1  0 99  0
 0  0 194596 23569920 347912 68682984    0    0     0     0 5095 12119  1  1 98  0
 4  0 194596 23578200 347912 68682984    0    0     0   446 5302 12239  1  1 98  0
 0  0 194596 23581672 347912 68682992    0    0     0     0 5184 12612  1  1 98  0
 1  0 194596 23581888 347912 68683008    0    0     0   892 5001 11478  1  0 99  0
 0  0 194596 23580952 347912 68683024    0    0     0    16 5205 11792  1  0 99  0
25  2 194596 23582872 347912 68683088    0    0     0   402 7094 12921  1  1 98  0
 0  0 194596 23582640 347912 68683024    0    0     0  9852 8949 15436  1  1 97  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0 194596 23582108 347912 68683072    0    0     0   110 5143 12403  1  1 98  0
 0  0 194596 23581036 347912 68683088    0    0     0  5638 6364 11565  1  1 99  0
 0  0 194596 23581708 347912 68683120    0    0     0   442 5401 12622  1  1 98  0
 0  0 194596 23579940 347912 68683152    0    0     0     0 4965 11692  1  1 98  0
 1  0 194596 23576100 347912 68683200    0    0     0  1032 5090 12204  1  1 98  0
 0  0 194596 23579144 347912 68683216    0    0     0    28 4958 11658  1  1 99  0
 0  0 194596 23579768 347912 68683264    0    0     0    10 5287 12209  1  1 98  0
 0  0 194596 23579940 347912 68683248    0    0     0    94 5011 11994  1  0 99  0
 0  0 194596 23581360 347912 68683264    0    0     0     0 5142 11902  1  0 99  0
 0  0 194596 23567036 347912 68683272    0    0     0  4204 5972 11529  1  1 98  0
 0  0 194596 23579444 347912 68683304    0    0     0  1320 5751 13533  1  1 98  0
 2  0 194596 23579084 347912 68683336    0    0     0  2048 5416 11471  1  0 99  0
 0  0 194596 23580580 347912 68683424    0    0     0 17654 11282 13384  1  1 97  1
 1  0 194596 23579772 347912 68683440    0    0     0     0 5147 12218  1  1 98  0
 0  0 194596 23580260 347912 68683440    0    0     0   426 4937 11180  1  0 99  0
 1  0 194596 23578744 347912 68683496    0    0     0    32 5837 14093  1  1 98  0
 0  0 194596 23580632 347912 68683512    0    0     0    28 5014 11572  1  1 99  0
 0  0 194596 23580328 347912 68683568    0    0     0    16 6293 14078  2  1 97  0
 0  0 194596 23581164 347912 68683600    0    0     0  1024 4911 11358  1  0 99  0
 1  0 194596 23580968 347912 68683600    0    0     0  6742 6821 11184  1  1 98  0
 0  0 194596 23579968 347912 68683608    0    0     0     0 8094 12345  1  1 98  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0 194596 23580284 347912 68683632    0    0     0   422 5230 12070  1  1 98  0
 0  0 194596 23580924 347912 68683784    0    0     0  9312 7575 12317  1  1 98  0
 1  0 194596 23580808 347912 68683800    0    0     0     0 4971 11780  1  0 99  0
 1  0 194596 23579780 347912 68683824    0    0     0   108 5752 12882  1  1 98  0
 0  0 194596 23564060 347912 68683872    0    0     0   914 5572 13011  1  1 98  0
 0  0 194596 23578016 347912 68683904    0    0     0   482 5109 11813  1  1 98  0
 1  0 194596 23576844 347912 68683936    0    0     0    16 5567 12235  1  1 99  0
 2  0 194596 23579680 347912 68683952    0    0     0     0 5495 14150  1  1 98  0
 3  0 194596 23580884 347912 68683952    0    0     0  4016 8164 12381  3  1 96  0
 0  0 194596 23577428 347912 68683968    0    0     0     0 5166 12019  1  1 98  0
 1  0 194596 23577956 347912 68683976    0    0     0   100 5235 12018  1  1 98  0
 0  0 194596 23576820 347912 68684008    0    0     0 11900 9322 13056  1  1 97  1
 0  0 194596 23578656 347912 68684016    0    0     0     0 5051 11695  1  1 99  0
 4  0 194596 23576888 347912 68684064    0    0     0   994 4878 11030  1  0 99  0
 9  0 194596 23574404 347912 68684080    0    0     0     0 5002 11234  1  1 99  0
 1  0 194596 23575284 347912 68684112    0    0     0   424 5482 12720  1  1 98  0
 1  0 194596 23576952 347912 68684128    0    0     0  3820 5926 11847  1  1 98  0
 1  0 194596 23576456 347912 68684144    0    0     0     0 5308 12186  1  1 99  0
 0  0 194596 23579960 347912 68684152    0    0     0   480 5709 11952  1  1 98  0
 0  0 194596 23578120 347912 68684168    0    0     0   886 5274 11673  1  0 99  0
 1  0 194596 23564796 347912 68684192    0    0     0   920 5146 12371  1  1 98  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0 194596 23577584 347912 68684264    0    0     0    56 5418 12838  1  1 98  0
 0  0 194596 23578276 347912 68684320    0    0     0     0 5223 12720  1  1 98  0
 0  0 194596 23580004 347912 68684304    0    0     0   436 4975 11088  1  0 99  0
 0  0 194596 23579856 347912 68684320    0    0     0  8310 7640 12998  1  1 98  0
 1  0 194596 23580184 347912 68684384    0    0     0   444 5135 11792  1  1 98  0
 0  0 194596 23578880 347912 68684432    0    0     0  6630 7829 14229  1  1 97  0
 0  0 194596 23579620 347912 68684464    0    0     0     0 5035 11777  1  0 99  0
 0  0 194596 23579648 347912 68684464    0    0     0   972 5156 11416  1  0 99  0
 1  0 194596 23580288 347912 68684480    0    0     0     0 5005 11215  1  0 99  0
 0  0 194596 23580388 347912 68684496    0    0     0   416 5311 12356  1  1 98  0
 0  0 194596 23578912 347912 68684544    0    0     0 10122 8307 12858  1  1 98  0
 0  0 194596 23580344 347912 68684552    0    0     0     0 5077 11897  1  0 99  0
 3  0 194596 23579656 347912 68684720    0    0     0  1062 7138 18024  2  1 97  0
 0  0 194596 23580776 347912 68684744    0    0     0     0 5173 11867  1  0 98  0
 0  0 194596 23581412 347912 68684752    0    0     0    10 4888 11222  1  0 99  0
 2  0 194596 23565532 347912 68684768    0    0     0    84 5412 12547  1  1 98  0
 2  0 194596 23572676 347912 68684784    0    0     0    64 5521 13610  1  1 98  0
 1  0 194596 23579784 347912 68684808    0    0     0     8 5257 12145  1  1 98  0
 0  0 194596 23580176 347912 68684840    0    0     0  8836 8161 11884  1  1 98  0
 2  0 194596 23578764 347912 68684848    0    0     0    10 5028 11185  1  0 99  0
 0  0 194596 23581140 347912 68684896    0    0     0  6534 7640 13756  2  1 97  1
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0 194596 23580636 347912 68684944    0    0     0  1096 5313 12503  1  1 98  0
 2  0 194596 23576752 347912 68685008    0    0     0     8 5073 11832  1  1 98  0
 0  0 194596 23577024 347912 68685024    0    0     0   100 5129 12224  1  1 98  0
 1  0 194596 23578492 347912 68685056    0    0     0    10 4994 11810  1  1 99  0
 2  0 194596 23577272 347916 68685072    0    0     0 12858 8930 12274  1  1 98  0
 0  0 194596 23578228 347916 68685112    0    0     0    52 5400 12916  1  1 98  0
 0  0 194596 23578672 347916 68685136    0    0     0     8 5347 12001  1  1 98  0
 1  0 194596 23579120 347916 68685216    0    0     0  1050 5454 12759  2  0 98  0
 0  0 194596 23578556 347916 68685248    0    0     0    10 4874 11166  1  0 99  0
 0  0 194596 23579632 347916 68685328    0    0     0   158 5320 12399  1  1 98  0
 0  0 194596 23575880 347916 68685376    0    0     0   100 8544 13463  2  1 97  0
 2  0 194596 23578396 347916 68685392    0    0     0     8 4942 11343  1  0 99  0
 5  0 194596 23575272 347916 68685456    0    0     0  8814 7696 12812  1  1 98  0
 0  0 194596 23578340 347916 68685488    0    0     0    10 5096 11328  1  0 99  0
 1  0 194596 23578144 347916 68685552    0    0     0  7800 8979 17268  1  1 97  0
 2  0 194596 23566852 347916 68685592    0    0     0    32 5212 12750  1  1 98  0
 0  0 194596 23577708 347916 68685752    0    0     0   124 5213 12267  1  1 98  0
 0  0 194596 23577204 347916 68685792    0    0     0     0 5647 12538  1  1 98  0
 1  0 194596 23578712 347916 68685840    0    0     0   106 5266 12230  1  1 98  0
 0  0 194596 23579120 347916 68685872    0    0     0   448 5253 11637  1  1 98  0
 0  0 194596 23579088 347916 68685896    0    0     0    80 5302 12544  1  1 98  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0 194596 23579436 347916 68685920    0    0     0     8 5551 14045  1  1 97  0
 2  0 194596 23578364 347920 68685944    0    0     0 12632 9028 12532  1  1 98  0
 0  0 194596 23579136 347920 68685968    0    0     0    10 5054 11662  1  0 98  0
 0  0 194596 23578572 347920 68686016    0    0     0  4760 6065 11766  1  0 99  0
 1  0 194596 23572008 347920 68686032    0    0     0    62 5545 13434  1  1 98  0
 0  0 194596 23577712 347920 68686096    0    0     0     8 5340 13938  1  1 98  0
 0  0 194596 23578480 347920 68686112    0    0     0   438 5606 12890  1  0 98  0
 0  0 194596 23578948 347920 68686128    0    0     0    10 12382 18654  2  1 98  0
12  0 194596 23577544 347920 68686144    0    0     0 19942 12039 19304  3  2 96  0
 2  0 194596 23576308 347920 68686192    0    0     0   424 11447 18334  1  1 98  0
 0  0 194596 23563908 347920 68686224    0    0     0     8 18455 16355  1  1 98  0
 0  0 194596 23572088 347920 68686256    0    0     0     0 11769 19173  2  1 97  0
 1  0 194596 23572420 347920 68686288    0    0     0   126 12235 19668  2  1 97  0
 0  0 194596 23572344 347920 68686296    0    0     0    16 11758 18274  1  1 98  0
 0  0 194596 23571104 347920 68686320    0    0     0   458 12380 19539  1  1 98  0
 0  0 194596 23570248 347920 68686320    0    0     0     8 11775 19258  2  1 97  0
 1  0 194596 23569596 347920 68686352    0    0     0 15092 17833 19842  2  1 97  0
 0  0 194596 23566932 347920 68686528    0    0     0  1174 12418 18445  2  1 98  0
 0  0 194596 23568392 347920 68686608    0    0     0   134 11273 18218  1  1 98  0
 0  0 194596 23568344 347920 68686640    0    0     0     0 11453 18629  1  1 98  0
 0  0 194596 23565460 347920 68686656    0    0     0   446 12644 18635  1  1 98  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0 194596 23563704 347920 68686704    0    0     0     0 12639 20315  2  1 97  0
 2  0 194596 23562596 347920 68686784    0    0     0   110 12557 19774  2  1 98  0
 0  0 194596 23563680 347920 68686848    0    0     0 14950 15475 18855  2  1 97  0
 2  0 194596 23562660 347920 68686864    0    0     0  1160 12661 18394  1  1 98  0
 1  0 194596 23560460 347920 68686880    0    0     0    56 11492 18374  1  1 98  0
 1  0 194596 23546236 347920 68686880    0    0     0     0 11429 18405  1  1 98  0
 1  0 194596 23558596 347920 68686904    0    0     0   408 11486 18978  2  1 97  0
 0  0 194596 23559952 347920 68686944    0    0     0    40 12342 19367  1  1 98  0
 1  0 194596 23557328 347920 68686960    0    0     0    88 12979 18289  1  1 98  0
 6  0 194596 23555756 347920 68686960    0    0     0   880 11870 19155  1  1 98  0
 1  0 194596 23556360 347920 68686976    0    0     0  9102 15477 19129  1  1 98  0
 1  0 194596 23553672 347920 68687000    0    0     0    10 13284 19161  1  1 98  0
 0  0 194596 23552920 347920 68687024    0    0     0   530 12573 19689  1  1 98  0
 1  0 194596 23539768 347920 68687040    0    0     0  6734 15185 20534  2  1 97  0
 2  0 194596 23552536 347920 68687056    0    0     0     8 11296 18406  1  1 98  0
 1  0 194596 23550944 347920 68687216    0    0     0   398 11947 19185  2  1 98  0
 2  0 194596 23548608 347920 68687256    0    0     0    10 12277 20306  2  1 97  0
 1  0 194596 23535324 347920 68688544    0    0     0   944 12276 19248  2  1 97  0
 1  0 194596 23547548 347920 68687376    0    0     0 23766 14706 19415  2  1 96  0
 0  0 194596 23547604 347920 68687408    0    0     0   112 11536 18356  1  1 98  0
 0  0 194596 23545164 347920 68687440    0    0     0 11722 15255 19075  2  1 97  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0 194596 23531464 347920 68687488    0    0     0    10 12187 19637  2  1 97  0
 2  0 194596 23542000 347920 68687496    0    0     0   478 12768 18775  1  1 98  0
 0  0 194596 23543492 347920 68687520    0    0     0     0 12324 19750  2  1 97  0
 0  0 194596 23542052 347920 68687696    0    0     0   982 12302 19513  2  1 97  0
 0  0 194596 23541196 347920 68687736    0    0     0     0 11832 18887  1  1 98  0
 1  0 194596 23541464 347920 68687776    0    0     0    10 12070 19352  2  1 98  0
 3  0 194596 23539244 347920 68687856    0    0     0   648 12139 19584  2  1 97  0
 0  0 194596 23538824 347920 68687872    0    0     0 15886 16516 19534  1  1 98  0
 0  0 194596 23538384 347920 68687952    0    0     0     8 12977 18268  2  1 98  0
 1  0 194596 23536660 347920 68687968    0    0     0   538 11988 19535  2  1 98  0
 2  0 194596 23536852 347920 68688072    0    0     0    10 19561 20655  4  1 95  0
 1  0 194596 23535012 347920 68688144    0    0     0   948 12569 20574  2  1 97  0
 0  0 194596 23532392 347920 68688192    0    0     0     0 11817 19431  2  1 98  0
 1  0 194596 23532652 347920 68688208    0    0     0     8 11639 18036  1  1 98  0
 0  0 194596 23531172 347920 68688224    0    0     0  6824 12931 17935  1  1 98  0
 1  0 194596 23530044 347920 68688224    0    0     0    10 12550 19499  1  1 98  0
 2  0 194596 23517128 347920 68688264    0    0     0    40 11694 18635  1  1 98  0
 3  0 194596 23526504 347920 68688272    0    0     0 10178 14688 19340  1  1 97  0
 0  0 194596 23527236 347920 68688288    0    0     0    70 11800 18510  1  1 98  0
 0  0 194596 23527768 347920 68688288    0    0     0     0 11900 18764  1  1 98  0
 1  0 194596 23525508 347920 68688320    0    0     0  1012 11574 18844  1  1 98  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0 194596 23523704 347920 68688344    0    0     0    16 12141 19426  1  1 98  0
 0  0 194596 23507528 347920 68688400    0    0     0 15756 17978 21422  2  1 96  1
 0  0 194596 23523632 347920 68688384    0    0     0   414 11712 18875  1  1 98  0
 0  0 194596 23521748 347920 68688424    0    0     0    50 13827 19162  2  1 98  0
 0  0 194596 23522868 347920 68688480    0    0     0    10 11902 17950  1  1 98  0
 0  0 194596 23521556 347920 68688520    0    0     0   946 11974 20534  2  1 97  0
 1  0 194596 23499328 347920 68696608    0    0     0     0 14032 20254  2  1 97  0
 1  0 194596 23517064 347920 68688824    0    0     0 19452 12557 20028  2  1 96  0
 0  0 194596 23515268 347920 68688888    0    0     0   104 12354 18474  1  1 98  0
 0  0 194596 23514768 347920 68688896    0    0     0    10 11751 18365  1  1 98  0
 0  0 194596 23513736 347920 68688928    0    0     0    16 11756 18749  1  1 98  0
 1  0 194596 23500588 347920 68688952    0    0     0   418 11226 18384  1  1 98  0
 1  0 194596 23514160 347920 68688960    0    0     0    78 12966 20521  2  1 97  0
 1  1 194596 23512816 347920 68688976    0    0     0   742 11544 18438  1  1 98  0
 0  0 194596 23511692 347924 68689016    0    0     0  5812 12685 18482  1  1 98  0
 2  0 194596 23511544 347924 68689080    0    0     0   150 11712 19183  1  1 98  0
 1  0 194596 23510900 347924 68689120    0    0     0 10692 14657 19213  1  1 98  0
 0  0 194596 23507532 347924 68689136    0    0     0     8 11488 18709  2  1 97  0
 0  0 194596 23509232 347924 68689184    0    0     0   464 12983 19293  1  1 98  0
 1  0 194596 23508212 347924 68689200    0    0     0    56 11648 18146  1  1 98  0
 1  0 194596 23506516 347924 68689256    0    0     0    16 12298 20471  2  1 97  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0 194596 23506984 347924 68689280    0    0     0  1020 12156 19726  1  1 98  0
 0  0 194596 23506796 347924 68689288    0    0     0     8 11754 19027  2  1 97  0
 2  0 194596 23504888 347924 68689312    0    0     0    68 11516 18481  1  1 98  0
 1  0 194596 23503308 347924 68689336    0    0     0 10394 15810 19960  1  1 98  0
 0  0 194596 23502792 347924 68689392    0    0     0   448 12813 19748  2  1 97  0
 0  0 194596 23501716 347924 68689392    0    0     0  5594 13535 19564  1  1 98  0
 3  0 194596 23484808 347924 68689408    0    0     0   152 12850 20456  2  1 97  0
 0  0 194596 23499132 347924 68689408    0    0     0   868 12255 19298  1  1 98  0
 0  0 194596 23499112 347924 68689440    0    0     0   400 43102 18293  2  1 97  0
 6  0 194596 23496956 347924 68689464    0    0     0    16 11848 18574  1  1 98  0
 1  0 194596 23499028 347924 68689496    0    0     0  6140 14109 20854  2  1 97  1
 4  0 194596 23496292 347924 68689504    0    0     0     8 12254 18846  2  1 98  0
 2  0 194596 23494388 347924 68689512    0    0     0   408 12029 18956  1  1 98  0
 2  0 194596 23494180 347924 68689520    0    0     0  9928 14823 18543  1  1 97  1
 1  0 194596 23491744 347924 68689552    0    0     0    16 12380 20435  2  1 97  0
 0  0 194596 23490364 347924 68689712    0    0     0  1016 11731 18192  1  1 98  0
 1  0 194596 23469528 347924 68696992    0    0     0     8 11477 18460  1  1 97  0
 1  0 194596 23487376 347924 68689792    0    0     0 19170 17579 19612  2  2 96  0
 0  0 194596 23486444 347924 68689824    0    0     0    96 13445 20402  2  1 97  0
 0  0 194596 23485832 347924 68689856    0    0     0    16 12158 18573  1  1 98  0
 3  0 194596 23485384 347924 68689880    0    0     0     0 11147 17300  1  1 98  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0 194596 23485892 347924 68689904    0    0     0   434 12405 19217  2  1 97  0
 0  0 194596 23483020 347924 68689904    0    0     0  1002 11647 18639  1  1 98  0
 0  0 194596 23482616 347924 68689928    0    0     0 20192 19293 19544  1  1 98  0
 1  0 194596 23482968 347924 68690016    0    0     0   160 13639 20236  2  1 98  0
 1  0 194596 23483032 347924 68690064    0    0     0     0 11758 18613  1  1 98  0
 0  0 194596 23482152 347924 68690048    0    0     0  3766 11239 17352  1  1 98  0
 0  0 194596 23469016 347924 68690104    0    0     0   452 11695 18988  1  1 98  0
 1  0 194596 23479172 347924 68690104    0    0     0    10 12279 19508  1  1 97  0
 1  0 194596 23478364 347924 68690160    0    0     0   718 11945 19908  2  1 97  0
 0  0 194596 23477236 347924 68690192    0    0     0     0 11737 18033  1  1 98  0
 1  0 194596 23475876 347924 68690200    0    0     0 14432 16315 19066  1  1 98  0
 1  0 194596 23475036 347924 68690208    0    0     0     0 11899 19317  1  1 98  0
 0  0 194596 23473908 347924 68690256    0    0     0  2292 12858 20967  2  1 97  0
 0  0 194596 23473900 347924 68690272    0    0     0   428 12277 19332  1  1 98  0
 1  0 194596 23472040 347924 68690272    0    0     0     0 10631 17108  1  0 99  0
 0  0 194596 23471504 347924 68690328    0    0     0   934 11944 20079  2  1 97  0
 2  0 194596 23469960 347924 68690352    0    0     0    42 12427 19643  1  1 98  0
 0  0 194596 23467744 347924 68690368    0    0     0  4946 13855 19513  1  1 97  0
 3  0 194596 23468368 347924 68690400    0    0     0   520 12001 19457  2  1 98  0
 1  0 194596 23467708 347924 68690424    0    0     0     0 11944 20110  2  1 97  0
 1  0 194596 23466040 347924 68690464    0    0     0 10854 15003 19385  1  1 98  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0 194596 23465928 347924 68690464    0    0     0   420 13896 18949  1  1 98  0
 0  0 194596 23452052 347924 68690488    0    0     0    62 12024 18975  1  1 97  0
 0  0 194596 23465312 347924 68690632    0    0     0   908 19482 20355  2  1 97  0
 0  0 194596 23463704 347924 68690664    0    0     0     0 11508 17969  1  1 98  0
 0  0 194596 23460484 347924 68690704    0    0     0  9284 14279 18485  1  1 98  0
 1  0 194596 23431520 347924 68705200    0    0     0   482 11514 17857  1  1 98  0
 1  0 194596 23459544 347924 68690720    0    0     0 25592 15894 20679  2  1 96  0
 0  0 194596 23456412 347924 68690768    0    0     0   108 13791 20499  2  1 97  0
 0  0 194596 23456336 347924 68690768    0    0     0     0 11381 17433  1  0 98  0
 0  0 194596 23455652 347924 68690784    0    0     0     8 12048 18563  1  1 98  0
 1  0 194596 23455584 347924 68690800    0    0     0  1018 12250 19243  1  1 98  0
 1  0 194596 23455528 347924 68690832    0    0     0   404 12592 18529  1  1 98  0
 2  0 194596 23453884 347924 68690912    0    0     0   100 13024 21538  2  2 96  0
 0  0 194596 23453296 347924 68690928    0    0     0     0 11930 18965  1  1 98  0
 2  0 194596 23452108 347924 68690952    0    0     0  4480 13259 18067  1  1 98  0
 0  0 194596 23449500 347924 68691024    0    0     0   276 12037 19550  1  1 98  0
 4  0 194596 23449516 347924 68691040    0    0     0 10938 15505 19530  2  1 97  0
 0  0 194596 23436712 347924 68691072    0    0     0   728 11894 18910  1  1 98  0
 1  0 194596 23448200 347924 68691104    0    0     0   580 11172 18320  1  1 98  0
 0  0 194596 23449100 347924 68691104    0    0     0     8 11634 18118  1  1 98  0
 0  0 194596 23447116 347924 68691104    0    0     0   402 11587 18628  1  1 98  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0 194596 23445980 347924 68691136    0    0     0    82 12079 19332  1  1 98  0
 1  0 194596 23447132 347924 68691144    0    0     0    28 12153 19048  1  1 98  0
 0  0 194596 23443868 347924 68691184    0    0     0   426 12163 19297  1  1 97  0
 0  0 194596 23444224 347924 68691192    0    0     0  5404 13224 18851  1  1 97  0
 2  0 194596 23443044 347924 68691232    0    0     0   994 12812 19639  1  1 98  0
 1  0 194596 23442020 347924 68691256    0    0     0    10 12620 19413  1  1 98  0
 0  0 194596 23440936 347924 68691280    0    0     0  5340 13379 19366  2  1 98  0
 2  0 194596 23439864 347924 68691384    0    0     0   466 12413 20923  2  1 97  0
 0  0 194596 23439880 347924 68691408    0    0     0   100 12267 19993  2  1 98  0
 2  0 194596 23437256 347924 68691408    0    0     0     0 11394 18072  1  1 98  0
 0  0 194596 23436716 347924 68691584    0    0     0   426 12327 19792  2  1 97  0
 0  0 194596 23434872 347928 68691744    0    0     0  9776 16062 20742  2  1 97  0
 1  0 194596 23420880 347928 68691776    0    0     0  1138 11776 18677  1  1 98  0
 0  0 194596 23431560 347928 68691864    0    0     0     8 12298 20053  2  1 97  0
 3  0 194596 23430560 347928 68691880    0    0     0   116 11690 18420  1  1 98  0
 1  0 194596 23430128 347928 68691888    0    0     0 19130 12821 19684  3  2 95  0
 0  0 194596 23430084 347928 68691944    0    0     0    16 12033 19173  2  1 98  0
 0  0 194596 23431064 347928 68691960    0    0     0     0 12872 18037  1  1 98  0
