procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0 595124 7591868 1785824 43645216    0    0     0     2 7697 16411  1  0 99  0
 1  0 595124 7592360 1785824 43645216    0    0     0    50 7799 16425  1  0 99  0
 1  0 595124 7592044 1785824 43645232    0    0     4     4 7821 16466  1  0 99  0
 0  0 595124 7592412 1785824 43645232    0    0     0     0 7761 16407  0  0 99  0
 0  0 595124 7592592 1785824 43645232    0    0     0    50 7699 16155  1  0 99  0
 1  0 595124 7592944 1785824 43645244    0    0     4     2 8029 16843  1  0 99  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0 595124 7593632 1785824 43645268    0    0     0    60 7626 16129  0  0 99  0
 0  0 595124 7593236 1785824 43645268    0    0     0     4 7822 16242  1  0 99  0
 1  0 595124 7593372 1785824 43645284    0    0     4     0 7783 16281  1  0 99  0
 1  0 595124 7593408 1785824 43645296    0    0     8    54 7779 16262  1  0 99  0
 0  0 595124 7593252 1785824 43645304    0    0    12     2 7906 16584  1  0 99  0
 0  0 595124 7593320 1785824 43645332    0    0     0     0 7592 16023  0  0 99  0
 0  0 595124 7593340 1785824 43645336    0    0     4    66 7755 16238  1  0 99  0
 1  0 595124 7593352 1785824 43645348    0    0     8     0 7885 16450  1  0 99  0
 2  0 595124 7593352 1785824 43645376    0    0     6    52 7786 16194  0  1 99  0
 0  0 595124 7593324 1785824 43645376    0    0     4     2 7796 16184  1  0 99  0
 1  0 595124 7593172 1785824 43645384    0    0     0     0 8356 16472  1  0 99  0
 0  0 595124 7593164 1785824 43645396    0    0     4    58 7925 16495  0  0 99  0
 0  0 595124 7593288 1785824 43645396    0    0     0     0 7864 16361  1  0 99  0
 0  0 595124 7593256 1785824 43645404    0    0     4    46 7831 16527  1  0 99  0
 1  0 595124 7593332 1785824 43645404    0    0     4    48 7778 16315  0  0 99  0
 0  0 595124 7593424 1785824 43645420    0    0     8     0 7652 15994  0  0 99  0
 1  0 595124 7593436 1785824 43645436    0    0     8    84 7829 16506  1  0 99  0
 0  0 595124 7593452 1785824 43645460    0    0     0     0 7753 16224  0  0 99  0
 1  0 595124 7593488 1785824 43645476    0    0     4     6 7824 16380  1  0 99  0
 0  0 595124 7593488 1785824 43645476    0    0     8    56 7902 16477  0  0 99  0
 1  0 595124 7593488 1785824 43645492    0    0     4     0 7683 16037  1  0 99  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0 595124 7593488 1785824 43645500    0    0     0     4 7841 16270  1  0 99  0
 0  0 595124 7592960 1785824 43645520    0    0     4    52 7855 16394  0  0 99  0
 0  0 595124 7592588 1785824 43645532    0    0     4     6 7801 16249  1  0 99  0
 0  0 595124 7592456 1785824 43645556    0    0    10    70 7842 16350  1  0 99  0
 1  0 595124 7592200 1785824 43645556    0    0     8     0 7809 16298  1  0 99  0
 0  0 595124 7592320 1785824 43645592    0    0     8     4 7938 16467  1  0 99  0
 0  0 595124 7592592 1785824 43645632    0    0    18    54 7812 16258  1  0 99  0
 0  0 595124 7592792 1785824 43645648    0    0     8     6 7697 16133  0  0 99  0
 0  0 595124 7592548 1785824 43645648    0    0     4     2 8090 16405  1  0 99  0
 1  0 595124 7592792 1785824 43645680    0    0     0    64 7669 16086  1  0 99  0
 0  0 595124 7592804 1785824 43645700    0    0     8     4 7787 16272  1  0 99  0
 0  0 595124 7593048 1785824 43645700    0    0     0     0 7833 16235  1  0 99  0
 0  0 595124 7593048 1785824 43645712    0    0     4    48 7879 16380  1  0 99  0
 0  0 595124 7593308 1785824 43645732    0    0     8     2 7998 16539  1  0 99  0
 0  0 595124 7593440 1785824 43645732    0    0     0    56 7755 16037  1  0 99  0
 1  0 595124 7593204 1785824 43645752    0    0     8     4 7824 16211  0  0 99  0
 0  0 595124 7593380 1785824 43645760    0    0     4     0 7947 16542  1  0 99  0
 0  0 595124 7593380 1785824 43645768    0    0     4    56 7710 16181  0  0 99  0
 0  0 595124 7593628 1785824 43645768    0    0     8     2 7794 16344  0  0 99  0
 1  0 595124 7593812 1785824 43645788    0    0     0     0 7900 16376  1  0 99  0
 0  0 595124 7593936 1785824 43645792    0    0     0    58 7933 16612  0  0 99  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0 595124 7593804 1785824 43645792    0    0     0     0 7841 16344  0  0 99  0
 1  0 595124 7593704 1785824 43645808    0    0     8    44 7749 16182  1  0 99  0
 0  0 595124 7593712 1785824 43645824    0    0     4    58 7864 16323  1  0 99  0
 0  0 595124 7593712 1785824 43645828    0    0     0     0 7727 16168  0  0 99  0
 0  0 595124 7593676 1785824 43645836    0    0     4    10 7836 16353  1  0 99  0
 1  0 595124 7593504 1785824 43645844    0    0     0    66 7876 16292  0  0 99  0
 0  0 595124 7593556 1785824 43645864    0    0     8     6 7780 16195  1  0 99  0
 0  0 595124 7593568 1785824 43645864    0    0     0    54 7967 16555  1  0 99  0
 1  0 595124 7593560 1785824 43645868    0    0     0     0 7680 16115  0  0 99  0
 0  0 595124 7593560 1785824 43645888    0    0     0     6 7818 16332  1  0 99  0
 0  0 595124 7593112 1785824 43645888    0    0     4    48 7952 16561  1  1 99  0
 0  0 595124 7593000 1785824 43645892    0    0     0     6 7736 16182  0  0 99  0
 2  0 595124 7592484 1785824 43645896    0    0     0    66 7756 16249  0  0 99  0
 0  0 595124 7592432 1785824 43645908    0    0     4     0 7944 16578  1  1 98  0
 0  0 595124 7592688 1785824 43645908    0    0     0     4 7844 16392  0  0 99  0
 2  0 595124 7592724 1785824 43645920    0    0     4    48 7862 16273  1  1 99  0
 1  0 595124 7593004 1785824 43645936    0    0     4     6 7722 16121  1  0 99  0
 0  0 595124 7593160 1785824 43645944    0    0     0     2 7823 16520  1  0 99  0
 0  0 595124 7593344 1785824 43645956    0    0     4    60 7763 16293  0  0 99  0
 1  0 595124 7593540 1785824 43645956    0    0     0     4 7712 16134  0  0 99  0
 0  0 595124 7593416 1785824 43645964    0    0     4     0 7780 16281  1  0 99  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0 595124 7593612 1785824 43645988    0    0     4    50 7835 16301  1  0 99  0
 1  0 595124 7593808 1785824 43645992    0    0     0     2 7902 16467  1  0 99  0
 0  0 595124 7593676 1785824 43646000    0    0     4    60 7743 16179  1  0 99  0
 0  0 595124 7593824 1785824 43646008    0    0     0     4 7781 16194  1  0 99  0
 0  0 595124 7594004 1785824 43646008    0    0     0     0 7858 16315  0  0 99  0
 1  0 595124 7593832 1785824 43646008    0    0     0    44 7793 16220  1  0 99  0
 0  0 595124 7593720 1785824 43646020    0    0     4     2 7789 16195  0  0 99  0
 3  0 595124 7592488 1785824 43646020    0    0     0     0 9887 16468  1  1 99  0
 1  0 595124 7591460 1785824 43646036    0    0     4    62 7953 16865  1  0 99  0
 0  0 595124 7591376 1785824 43646044    0    0     4     0 7863 16382  1  0 99  0
 0  0 595124 7591536 1785824 43646092    0    0    20    62 7736 16271  0  0 99  0
 0  0 595124 7591580 1785824 43646120    0    0    16    44 7806 16299  1  0 99  0
 2  0 595124 7592084 1785824 43646148    0    0    12     0 7692 16067  0  0 99  0
 0  0 595124 7592472 1785824 43646164    0    0     8    60 7730 16243  0  0 99  0
 0  0 595124 7592580 1785824 43646164    0    0     0     0 7805 16281  1  0 99  0
 0  0 595124 7593088 1785824 43646168    0    0     0     6 7860 16261  0  0 99  0
 1  0 595124 7593204 1785824 43646172    0    0     0    50 7990 16575  1  0 99  0
 0  0 595124 7593408 1785824 43646180    0    0     4     0 7788 16316  1  0 99  0
 0  0 595124 7593496 1785824 43646204    0    0     4     8 7796 16351  0  0 99  0
 1  0 595124 7592084 1785824 43646224    0    0     4    68 7885 16540  1  0 99  0
 0  0 595124 7592280 1785824 43646232    0    0     8     8 7791 16302  1  0 99  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0 595124 7592220 1785824 43646260    0    0     8    76 7745 16355  0  0 99  0
 0  0 595124 7592140 1785824 43646264    0    0     0     0 7840 16474  1  0 99  0
 1  0 595124 7592252 1785824 43646276    0    0     4     4 7849 16427  1  0 99  0
 0  0 595124 7592388 1785824 43646280    0    0     0    50 7835 16378  0  0 99  0
 0  0 595124 7592504 1785824 43646280    0    0     0     6 7728 16160  1  0 99  0
 1  0 595124 7592108 1785824 43646308    0    0    16     2 8036 16707  0  0 99  0
 1  0 595124 7591932 1785824 43646352    0    0     8    68 7724 16229  0  0 99  0
 0  0 595124 7591976 1785824 43646368    0    0     8     4 7724 16153  1  0 99  0
 0  0 595124 7592116 1785824 43646372    0    0     4     0 7781 16289  0  0 99  0
 1  0 595124 7592240 1785824 43646392    0    0     4    54 7806 16359  1  0 99  0
 0  0 595124 7592116 1785824 43646396    0    0     0     2 7948 16498  1  0 99  0
 0  0 595124 7592240 1785824 43646396    0    0     0     0 7756 16244  0  0 99  0
 1  0 595124 7592000 1785824 43646396    0    0     0    54 7811 16256  1  0 99  0
 1  0 595124 7591968 1785824 43646404    0    0    12     0 7928 16464  1  0 99  0
 0  0 595124 7591776 1785824 43646428    0    0     8    52 7787 16233  0  0 99  0
 0  0 595124 7591684 1785824 43646456    0    0     4     2 7836 16193  1  0 99  0
 1  0 595124 7591848 1785824 43646464    0    0     8     0 7906 16507  1  0 99  0
 0  0 595124 7591756 1785824 43646500    0    0    12    66 7910 16525  0  1 99  0
 2  0 595124 7591692 1785824 43646508    0    0     4     0 7845 16483  1  0 99  0
 2  0 595124 7591716 1785824 43646508    0    0     4    54 7774 16274  1  0 99  0
 2  0 595124 7591716 1785824 43646516    0    0     0    48 7781 16242  0  0 99  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0 595124 7591672 1785824 43646516    0    0     4     0 7734 16175  1  0 99  0
 0  0 595124 7591668 1785824 43646528    0    0     0    52 7666 16110  0  0 99  0
 0  0 595124 7591800 1785824 43646528    0    0     8     0 7865 16526  1  0 99  0
 1  0 595124 7591816 1785824 43646556    0    0    12     6 7840 16404  1  0 99  0
 6  0 595124 7591584 1785824 43646572    0    0     0    60 7949 16445  0  0 99  0
 1  0 595124 7591824 1785824 43646572    0    0     6     0 7740 16253  1  0 99  0
 1  0 595124 7590804 1785824 43646600    0    0     4     4 7834 16373  1  0 99  0
 1  0 595124 7590264 1785824 43646608    0    0     4    52 7843 16453  0  0 99  0
 0  0 595124 7589612 1785824 43646656    0    0    10    10 7810 16502  1  0 99  0
 0  0 595124 7589316 1785824 43646664    0    0     0    88 7854 16502  1  0 99  0
 0  0 595124 7589200 1785824 43646664    0    0     0     0 7828 16352  1  0 99  0
 1  0 595124 7589324 1785824 43646668    0    0     0     6 7919 16599  1  0 99  0
 0  1 595124 7589572 1785824 43646676    0    0     8    48 7814 16350  1  0 99  0
 0  0 595124 7590028 1785824 43646692    0    0     4     6 7722 16253  1  0 99  0
 0  0 595124 7590052 1785824 43646704    0    0     4     2 8127 16784  1  0 99  0
 0  0 595124 7590372 1785824 43646720    0    0     0    66 7692 16222  0  0 99  0
 0  0 595124 7590504 1785824 43646724    0    0     0     4 7725 16253  1  0 99  0
 2  0 595124 7590832 1785824 43646724    0    0     0     0 7776 16306  0  0 99  0
 0  0 595124 7590996 1785824 43646732    0    0     4    42 7830 16250  0  0 99  0
 8  0 595124 7591060 1785824 43646748    0    0     4     2 8319 16767  1  0 99  0
 0  0 595124 7586724 1785824 43649696    0    0     0    78 11416 17812  3  1 96  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0 595124 7586632 1785824 43650032    0    0     6     4 7765 16282  0  0 99  0
 0  0 595124 7586976 1785824 43650036    0    0     0     0 7907 16496  1  0 99  0
 1  0 595124 7587136 1785824 43650040    0    0     0    48 7760 16176  1  0 99  0
 1  0 595124 7587456 1785824 43650052    0    0    10     2 7793 16243  0  0 99  0
 2  0 595124 7587628 1785824 43650084    0    0     8    60 7902 16707  1  0 98  0
 0  0 595124 7586732 1785824 43650096    0    0     4     4 7912 16591  1  0 99  0
 1  0 595124 7586712 1785824 43650096    0    0     0     0 8035 16706  0  2 98  0
 1  0 595124 7586964 1785824 43650100    0    0     0   158 8215 16804  1  4 95  0
 3  0 595124 7587360 1785824 43650108    0    0     4    78 7768 16345  0  0 99  0
 0  0 595124 7587652 1785824 43650108    0    0     0     0 7725 16149  0  0 99  0
 0  0 595124 7587652 1785824 43650108    0    0     0     4 7732 16177  1  0 99  0
 0  0 595124 7587536 1785824 43650116    0    0     4    44 7777 16435  1  0 99  0
 0  0 595124 7587668 1785824 43650120    0    0     0     6 7765 16207  1  0 99  0
 2  0 595124 7587744 1785824 43650128    0    0     0    52 7958 16574  1  0 99  0
 3  0 595124 7586544 1785824 43649464    0    0     4  1834 8001 16745  1  0 99  0
 0  0 595124 7586480 1785824 43649480    0    0     0     4 7787 16197  1  0 99  0
 0  0 595124 7586008 1785824 43649496    0    0     4   106 7946 16579  1  0 99  0
 0  0 595124 7586132 1785824 43649508    0    0     0     6 7759 16222  0  0 99  0
 1  0 595124 7585744 1785824 43649512    0    0     0     2 7861 16305  1  0 99  0
 0  0 595124 7585028 1785824 43649524    0    0     8    60 9078 16519  1  1 98  0
 0  0 595124 7585144 1785828 43649552    0    0     4    10 7954 16739  0  0 99  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  1 595124 7585324 1785828 43649552    0    0     0    64 7902 16323  1  0 99  0
 1  0 595124 7585464 1785828 43649560    0    0     4     8 7797 16209  0  0 99  0
 0  0 595124 7585456 1785828 43649564    0    0     4     2 7988 16822  1  0 99  0
 0  0 595124 7585312 1785828 43649608    0    0     8    66 7824 16350  1  0 99  0
 1  0 595124 7585912 1785828 43649608    0    0     0     4 7759 16205  0  0 99  0
 0  0 595124 7585912 1785828 43649620    0    0     4     0 7882 16323  1  0 99  0
 0  0 595124 7585880 1785828 43649640    0    0    10   122 7932 16348  1  0 99  0
 0  0 595124 7586020 1785828 43649660    0    0     8     2 7978 16504  0  0 99  0
 0  0 595124 7586428 1785828 43649688    0    0    12    64 7823 16295  1  0 99  0
 0  0 595124 7586400 1785828 43649704    0    0     4     4 7991 16327  1  0 99  0
 0  0 595124 7586168 1785828 43649716    0    0     6     0 7907 16460  0  0 99  0
 1  0 595124 7586484 1785828 43649724    0    0     4    50 7807 16270  1  0 99  0
 0  0 595124 7586636 1785828 43649724    0    0     4     2 7834 16272  1  0 99  0
 0  0 595124 7586664 1785828 43649732    0    0     4    58 7988 16372  1  1 99  0
 0  0 595124 7586568 1785828 43649740    0    0     0     4 8011 16624  1  0 99  0
 1  0 595124 7586444 1785828 43649748    0    0     4     0 7837 16353  0  0 99  0
 0  0 595124 7586608 1785828 43649748    0    0     0    46 7978 16413  1  0 99  0
 1  0 595124 7586724 1785828 43649752    0    0     0    48 7944 16432  1  0 99  0
 0  0 595124 7586856 1785828 43649752    0    0     4     0 7767 16129  0  0 99  0
 0  0 595124 7586856 1785828 43649768    0    0     8     4 7842 16292  1  0 99  0
 1  0 595124 7587092 1785828 43649796    0    0    16    52 7961 16265  1  0 99  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0 595124 7587036 1785828 43649816    0    0     0     6 7857 16313  0  0 100  0
 2  0 595124 7586880 1785828 43649828    0    0     4    62 7996 16549  1  0 99  0
 0  0 595124 7586896 1785828 43649840    0    0     4     0 7800 16390  1  0 99  0
 0  0 595124 7587216 1785828 43649852    0    0     0     4 7814 16239  0  0 99  0
 0  0 595124 7586932 1785828 43649868    0    0     4    54 7939 16507  1  0 99  0
 3  0 595124 7586920 1785828 43649876    0    0     0     6 7798 16229  1  0 99  0
 0  0 595124 7586900 1785828 43649900    0    0    18    78 7783 16386  0  0 99  0
 0  0 595124 7586540 1785828 43649928    0    0     6     0 7832 16327  1  0 99  0
 1  0 595124 7586540 1785828 43649964    0    0    10    10 8021 16793  1  0 99  0
 1  0 595124 7586552 1785828 43649964    0    0     4    76 7902 16273  0  0 99  0
 1  0 595124 7586740 1785828 43649988    0    0    10     6 7757 16166  1  0 99  0
 5  0 595124 7586892 1785828 43650004    0    0     8     2 7923 16639  1  0 99  0
 1  0 595124 7586928 1785828 43650040    0    0     6    72 7950 16321  1  0 99  0
 1  0 595124 7586804 1785828 43650056    0    0     8     4 7804 16296  1  0 99  0
 1  0 595124 7586820 1785828 43650068    0    0     4     0 7987 16294  0  1 99  0
 1  0 595124 7586960 1785828 43650104    0    0    16    54 7877 16338  1  0 99  0
 1  0 595124 7586840 1785828 43650108    0    0     4     2 7958 16609  1  0 99  0
 0  0 595124 7586972 1785828 43650124    0    0     0    58 7789 16607  0  1 99  0
 0  0 595124 7586836 1785828 43650124    0    0     0     4 7798 16216  1  0 99  0
 1  0 595124 7586704 1785828 43650124    0    0     4     0 7947 16472  1  0 99  0
 0  0 595124 7586760 1785828 43650136    0    0     6    48 7697 16099  0  0 99  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0 595124 7586940 1785828 43650152    0    0     4     2 7818 16258  1  0 99  0
 0  0 595124 7586084 1785828 43650160    0    0     4    62 9016 16306  1  1 98  0
 2  0 595124 7586208 1785828 43650176    0    0     4     4 7876 16484  0  0 99  0
 0  0 595124 7586536 1785828 43650176    0    0    10     0 7893 16397  1  0 99  0
 0  0 595124 7586772 1785828 43650200    0    0     0    50 7640 16064  0  0 99  0
 0  0 595124 7586556 1785828 43650248    0    0    24    46 7797 16288  1  0 99  0
 0  0 595124 7586784 1785828 43650248    0    0     0     0 7749 15991  1  0 99  0
 0  0 595124 7586552 1785828 43650256    0    0     0     4 7901 16166  0  0 99  0
 0  0 595124 7586460 1785828 43650268    0    0     4    52 7827 16238  1  0 99  0
 1  0 595124 7586736 1785828 43650280    0    0    18     6 7810 16251  1  0 99  0
 0  0 595124 7586844 1785828 43650312    0    0     4    62 7907 16508  0  0 99  0
 0  0 595124 7586452 1785828 43650320    0    0     0     0 7729 16157  1  0 99  0
 0  0 595124 7586944 1785828 43650380    0    0    22     4 7812 16334  1  0 99  0
 1  0 595124 7586864 1785828 43650376    0    0    18    62 7843 16459  0  0 99  0
 0  0 595124 7586832 1785828 43650412    0    0     0     6 7680 16095  0  0 99  0
 1  0 595124 7587156 1785828 43650420    0    0     0    64 7770 16300  1  0 99  0
 0  0 595124 7587344 1785828 43650420    0    0     0     0 7759 16282  1  0 99  0
 0  0 595124 7587212 1785828 43650432    0    0     0    10 7921 16603  1  0 99  0
 0  0 595124 7587288 1785828 43650432    0    0     0    66 7746 16243  0  0 99  0
 1  0 595124 7587876 1785828 43650432    0    0     0    12 7639 16037  1  0 99  0
 1  0 595124 7587356 1785828 43650452    0    0     8     2 7977 16715  1  0 99  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0 595124 7587416 1785828 43650476    0    0     0    62 7604 16107  0  0 99  0
 0  0 595124 7587704 1785828 43650488    0    0     4     4 7694 16238  1  0 99  0
 0  0 595124 7587884 1785828 43650496    0    0    18     0 7713 16159  0  0 99  0
 0  0 595124 7588016 1785828 43650540    0    0    10    56 7714 16299  0  0 99  0
 0  0 595124 7588384 1785828 43650556    0    0     0     2 7830 16415  1  0 99  0
 0  0 595124 7588012 1785828 43650556    0    0     4    62 7715 16084  0  0 99  0
 2  0 595124 7588044 1785828 43650572    0    0     0     4 7669 16265  0  0 99  0
 0  0 595124 7587868 1785828 43650572    0    0     0     0 7807 16446  1  0 99  0
 0  0 595124 7587644 1785828 43650572    0    0     0    42 7590 16005  0  0 99  0
 3  0 595124 7587656 1785828 43650572    0    0     4     2 7613 16072  0  0 99  0
 2  0 595124 7586320 1785828 43650592    0    0     4    56 9968 16508  1  0 99  0
 0  0 595124 7584496 1785828 43650592    0    0     8     4 7916 17045  0  0 99  0
 0  0 595124 7584080 1785828 43650624    0    0     8     0 7711 16230  1  0 99  0
 1  0 595124 7584408 1785828 43650632    0    0    10    62 7618 16197  1  0 99  0
 0  0 595124 7584808 1785828 43650656    0    0    12    50 7673 16271  0  0 99  0
 1  1 595124 7585660 1785828 43650684    0    0     4     0 7596 16001  1  0 99  0
 0  0 595124 7585924 1785828 43650700    0    0     4     4 7641 16242  1  0 99  0
 1  0 595124 7586056 1785828 43650700    0    0     0    58 7706 16246  0  0 99  0
 1  0 595124 7586280 1785828 43650700    0    0     0     6 7735 16233  1  0 99  0
 0  0 595124 7586428 1785828 43650704    0    0     0    48 7828 16410  1  0 99  0
 0  0 595124 7586552 1785828 43650712    0    0     0     0 7555 16090  0  0 99  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0 595124 7586592 1785828 43650728    0    0     8     4 7715 16359  1  0 99  0
 0  0 595124 7586316 1785828 43650740    0    0     0    62 7758 16395  1  0 99  0
 0  0 595124 7586392 1785828 43650760    0    0     8     6 7624 16157  0  0 99  0
 1  0 595124 7586648 1785828 43650824    0    0    32     2 7743 16366  1  0 99  0
 1  0 595124 7586308 1785828 43650832    0    0    12    64 7685 16331  1  0 99  0
 1  0 595124 7586180 1785828 43650864    0    0     4     8 7857 16507  1  0 99  0
 1  0 595124 7586324 1785828 43650876    0    0     0     0 7801 16175  1  0 99  0
 1  0 595124 7586488 1785828 43650908    0    0    12    72 7598 15997  0  0 99  0
 1  0 595124 7586356 1785828 43650924    0    0     8     2 7846 16693  1  0 99  0
 0  0 595124 7586332 1785828 43650952    0    0     4    68 7584 16081  1  0 99  0
 0  0 595124 7586628 1785828 43650968    0    0    12     6 7655 16161  0  0 99  0
 1  0 595124 7586684 1785828 43650980    0    0     4     0 7682 16189  1  0 99  0
 0  0 595124 7587096 1785828 43651008    0    0    12    64 7725 16257  1  0 99  0
 0  0 595124 7587224 1785828 43651028    0    0     8     2 7770 16294  0  0 99  0
 1  0 595124 7587100 1785828 43651032    0    0     0    60 7635 16133  1  0 99  0
 0  0 595124 7587252 1785828 43651040    0    0     8     4 7643 16268  1  0 99  0
 2  0 595124 7587280 1785828 43651048    0    0     0     0 7720 16278  0  0 99  0
 0  0 595124 7587364 1785828 43651048    0    0     0    48 7578 15979  0  0 99  0
 3  0 595124 7587364 1785828 43651048    0    0     4     2 7671 16123  1  0 99  0
 0  0 595124 7587420 1785828 43651056    0    0     0    52 7731 16324  1  0 99  0
 0  0 595124 7587148 1785828 43651064    0    0     0     4 7926 17162  1  0 99  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0 595124 7586916 1785828 43651080    0    0     8     0 7724 16259  0  0 99  0
 1  0 595124 7587188 1785828 43651084    0    0     8    50 7628 16147  1  0 99  0
 1  0 595124 7587092 1785828 43651112    0    0    14    54 7864 16331  1  0 99  0
 3  0 595124 7587000 1785828 43651152    0    0     8     0 7667 16123  1  0 99  0
 0  0 595124 7586504 1785828 43651160    0    0     4     4 7732 16135  1  0 99  0
 0  0 595124 7585692 1785828 43651160    0    0     4    58 7925 16198  1  0 99  0
 0  0 595124 7585740 1785828 43651168    0    0     4     6 7725 16225  0  0 99  0
 0  0 595124 7585832 1785828 43651184    0    0     0    56 7811 16362  1  0 99  0
 1  0 595124 7585924 1785828 43651184    0    0     4     0 7655 16059  1  0 99  0
 0  0 595124 7586040 1785828 43651208    0    0     0     4 7694 16287  0  0 99  0
 0  0 595124 7586340 1785828 43651212    0    0     0    64 7756 16391  1  0 99  0
 2  0 595124 7586944 1785828 43651220    0    0     4     6 7665 16296  1  0 99  0
