procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 13717720 693420 8298468    0    0     0    38  584 1016  0  0 100  0
 0  0      0 13717656 693420 8298472    0    0     0    12  547  902  0  0 100  0
 1  0      0 13717736 693420 8298724    0    0     0    30  655 1094  0  0 99  0
 0  0      0 13716876 693420 8298480    0    0     0     0  747 1202  0  0 99  0
 0  0      0 13712424 693420 8298748    0    0     8   590  753 1172  1  0 99  0
 0  0      0 13715636 693420 8298504    0    0     0    66  569  938  1  0 99  0
 0  0      0 13716440 693420 8298504    0    0     0     0  616 1062  0  0 100  0
 0  0      0 13715384 693420 8298772    0    0     0   216  761 1246  0  0 99  0
 0  0      0 13711736 693420 8298524    0    0     0     8 1285 1700  1  0 99  0
 0  0      0 13708624 693420 8298528    0    0     2     0  503  891  0  0 99  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0      0 13712432 693420 8298532    0    0     0    44  639 1072  0  0 100  0
 0  0      0 13711812 693420 8298532    0    0     0     0  575 1043  0  0 100  0
 0  0      0 13711404 693420 8298788    0    0     0   362  705 1101  0  0 99  0
 0  0      0 13711016 693420 8298540    0    0     0     0  637 1076  0  0 100  0
 0  0      0 13710576 693424 8298792    0    0     0     8  702 1245  1  0 99  0
 0  0      0 13714800 693424 8298552    0    0     0    30  706 1248  0  0 100  0
 0  0      0 13714876 693424 8298556    0    0     0     0  695 1034  0  0 100  0
 0  0      0 13713960 693428 8298552    0    0     0   358  646 1069  1  0 99  0
 0  0      0 13713660 693428 8298564    0    0     0     0  589  990  0  0 100  0
 0  0      0 13708804 693428 8298568    0    0     0    12 1056 1580  1  0 99  0
 0  0      0 13712844 693428 8298576    0    0     0    28  602 1069  0  0 100  0
 0  0      0 13712440 693432 8298576    0    0     0    48  529  925  0  0 100  0
 0  0      0 13711396 693432 8298832    0    0     0   354  735 1237  1  0 99  0
 0  0      0 13711604 693432 8298836    0    0     0     0  612  981  0  0 100  0
 1  0      0 13709460 693436 8298584    0    0     0    28  648 1135  1  0 99  0
 0  0      0 13711420 693440 8298616    0    0     0  3742 1145 1697  2  1 97  0
 0  0      0 13711324 693440 8298664    0    0     0    50  933 1464  1  0 99  0
 0  0      0 13712228 693440 8298924    0    0     0   382  656 1028  0  0 99  0
 0  0      0 13712280 693440 8298688    0    0     0     0  732 1286  0  0 100  0
 0  0      0 13706432 693448 8298704    0    0     0     8  908 1540  1  0 99  0
