procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 484532 5043092 29511364 176508272    0    0     0   628 3606 4624  1  0 99  0  0	
 2  0 484532 5042504 29511364 176508304    0    0     0   390 4212 5399  0  0 99  0  0	
 0  0 484532 5039348 29511364 176508416    0    0     0   366 6517 7257  4  0 95  0  0	
 2  0 484532 5044152 29511364 176508448    0    0     0   276 3999 5061  0  0 99  0  0	
 0  0 484532 5034220 29511364 176508656    0    0     0   487 4148 5175  0  0 99  0  0	
 2  0 484532 5034564 29511364 176508704    0    0     0   374 3137 4107  0  0 100  0  0	
 2  0 484532 5036796 29511364 176508736    0    0     0   256 3649 4638  0  0 100  0  0	
 5  0 484532 5116376 29511364 176508832    0    0     0   362 4437 4960  1  1 99  0  0	
 2  0 484532 5209760 29511364 176508832    0    0     0   320 3704 4780  0  0 99  0  0	
 2  0 484532 5209084 29511364 176508992    0    0     0   204 4839 5948  1  0 98  0  0	
 0  0 484532 5208556 29511364 176509040    0    0     0   614 3660 4522  0  0 99  0  0	
 2  0 484532 5205600 29511364 176509072    0    0     0   341 4248 5044  0  0 99  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 484532 5207516 29511364 176509168    0    0     0   242 3492 4580  0  0 100  0  0	
 0  0 484532 5209316 29511364 176509184    0    0     0   266 3289 4069  0  0 100  0  0	
 1  0 484532 5209624 29511364 176509344    0    0     0   306 3622 4486  0  0 99  0  0	
 1  0 484532 5209820 29511364 176509392    0    0     0   728 3437 4463  0  0 100  0  0	
 1  0 484532 5210712 29511364 176509440    0    0     0   488 4230 5228  0  0 99  0  0	
 1  0 484532 5215324 29511364 176509504    0    0     0   558 3794 4684  0  0 100  0  0	
 0  0 484532 5214824 29511372 176509632    0    0     0   216 3713 4692  0  0 100  0  0	
 2  0 484532 5226564 29511372 176509824    0    0     0   257 3644 4472  0  0 99  0  0	
 5  0 484532 5120448 29511372 176509872    0    0     0   733 4356 4777  2  1 98  0  0	
 2  0 484532 5080356 29511372 176510016    0    0    48   222 3814 4624  1  0 99  0  0	
 3  0 484532 5062800 29511372 176510096    0    0     8   436 4158 5016  1  0 98  0  0	
 2  0 484532 5163828 29511372 176510112    0    0     0   430 4177 4560  2  0 98  0  0	
 2  0 484532 5107172 29511372 176510384    0    0     0   262 4234 4917  1  0 99  0  0	
 1  0 484532 5107252 29511372 176510432    0    0     0   643 3437 4427  0  0 100  0  0	
 3  0 484532 5069464 29511372 176510480    0    0    28   516 14750 7486  2  3 95  0  0	
 5  0 484532 5089000 29511372 176510624    0    0     0   232 12619 6637  1  3 96  0  0	
 6  0 484532 5080004 29511372 176510624    0    0     0   380 8779 6983  4  3 92  0  0	
 0  0 484532 5032912 29511372 176510832    0    0     0   362 4903 5419  1  1 98  0  0	
 2  0 484532 5031832 29511372 176510912    0    0     0   468 3571 4697  0  0 100  0  0	
 2  0 484532 5027284 29511372 176510944    0    0     0   314 4489 5213  2  0 98  0  0	
 4  0 484532 5026976 29511372 176511040    0    0     4   378 4183 5493  0  0 99  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 484532 5025284 29511372 176511088    0    0     0   376 5740 6812  1  0 98  0  0	
 1  0 484532 5019076 29511372 176511296    0    0     0   406 4545 5175  0  0 99  0  0	
 0  0 484532 5013152 29511372 176511344    0    0     0   454 3799 4893  1  0 99  0  0	
 3  0 484532 5012904 29511372 176511392    0    0     0   383 4155 5168  1  0 99  0  0	
 2  0 484532 5013188 29511372 176511456    0    0     0   338 3589 4579  0  0 100  0  0	
 1  0 484532 5014292 29511372 176511488    0    0     0   382 3612 4505  0  0 100  0  0	
 0  0 484532 5010864 29511372 176511632    0    0     0   188 3672 4410  0  0 100  0  0	
 0  0 484532 5010628 29511372 176511680    0    0     0   534 3415 4306  0  0 100  0  0	
 2  0 484532 5010836 29511372 176511712    0    0     0   394 3852 4781  0  0 99  0  0	
 2  0 484532 5005640 29511372 176511808    0    0     4   297 3608 4537  0  0 99  0  0	
 1  0 484532 5005896 29511372 176511808    0    0     0   270 3487 4576  0  0 100  0  0	
 1  0 484532 5003972 29511372 176511968    0    0     0   235 4009 4826  0  0 99  0  0	
 2  0 484532 5002444 29511372 176512016    0    0     0   996 3472 4454  0  0 100  0  0	
 1  0 484532 4999344 29511372 176512064    0    0     0   478 4635 5459  1  0 99  0  0	
 1  0 484532 4999480 29511372 176512144    0    0     0   359 3910 4788  0  0 100  0  0	
 0  0 484532 4998204 29511372 176512160    0    0     0   246 4243 4811  1  0 99  0  0	
 2  0 484532 4999968 29511372 176512304    0    0     0   304 3717 4520  0  0 99  0  0	
 2  0 484532 4999240 29511372 176512368    0    0     4   760 3243 4263  0  0 100  0  0	
 2  0 484532 4997644 29511372 176512416    0    0     0   278 4142 4985  0  0 99  0  0	
 1  0 484532 5066524 29511372 176512496    0    0     0   338 3774 4754  0  0 99  0  0	
 1  0 484532 5069004 29511372 176512512    0    0     0   421 3981 4648  1  0 99  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0 484532 5069288 29511372 176512672    0    0     0   254 3402 4347  0  0 100  0  0	
 1  0 484532 5069204 29511372 176512720    0    0     0   584 3220 4278  0  0 100  0  0	
 0  0 484532 5068512 29511372 176512768    0    0     0   313 3924 4716  0  0 99  0  0	
 0  0 484532 5084368 29511372 176512832    0    0     0   364 3658 4565  0  0 99  0  0	
 1  0 484532 5086744 29511372 176512832    0    0     0   425 3458 4616  0  0 100  0  0	
 1  0 484532 5088608 29511372 176513024    0    0     0   392 3725 4836  0  0 100  0  0	
 1  0 484532 5166788 29511372 176513104    0    0     0   548 3647 4478  0  0 99  0  0	
 0  0 484532 5266988 29511372 176513152    0    0     0   404 4008 5008  0  0 99  0  0	
 2  0 484532 5268572 29511372 176513248    0    0     4   397 4287 5790  1  0 99  0  0	
 1  0 484532 5272012 29511372 176513280    0    0     0   342 5059 6562  1  0 99  0  0	
 3  0 484532 5285548 29511372 176513504    0    0     0   489 8561 5817  0  3 96  0  0	
 2  0 484532 5292828 29511372 176513552    0    0     0   472 7099 4787  0  3 96  0  0	
 3  0 484532 5287172 29511372 176513600    0    0     0   356 4348 5138  1  1 98  0  0	
 1  0 484532 5438908 29511372 176513680    0    0     0   345 4311 5062  0  1 99  0  0	
 0  0 484532 5437408 29511372 176513696    0    0     4   392 3861 4787  1  0 99  0  0	
 2  0 484532 5441628 29511372 176513840    0    0     0   126 3293 4158  0  0 100  0  0	
 2  0 484532 5441132 29511372 176513872    0    0     0   590 3307 4242  0  0 99  0  0	
 0  0 484532 5438056 29511372 176513920    0    0     0   334 4368 5388  0  0 99  0  0	
 2  0 484532 5436028 29511372 176514000    0    0     0   315 3738 4834  0  0 100  0  0	
 2  0 484532 5436716 29511372 176514016    0    0     0   366 3588 4391  0  0 99  0  0	
 0  0 484532 5435852 29511372 176514176    0    0     0   246 3588 4521  0  0 100  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0 484532 5437440 29511372 176514224    0    0     0   712 3393 4378  0  0 100  0  0	
 0  0 484532 5436492 29511372 176514272    0    0     0   556 3938 5126  0  0 99  0  0	
 2  0 484532 5432920 29511372 176514336    0    0     0   288 4468 4863  0  0 99  0  0	
 1  0 484532 5427408 29511372 176514368    0    0     0   332 4783 5091  3  0 96  0  0	
 1  0 484532 5487560 29511372 176514384    0    0     0   431 3750 4367  0  0 99  0  0	
 2  0 484532 5484984 29511372 176514560    0    0     0   914 3299 4326  0  0 100  0  0	
 1  0 484532 5478792 29511372 176514560    0    0     0   279 3961 4839  0  0 99  0  0	
 1  0 484532 5477612 29511372 176514672    0    0     0   326 3902 4977  0  0 100  0  0	
 1  0 484532 5477200 29511372 176514688    0    0     0   438 3515 4432  0  0 99  0  0	
 0  0 484532 5477856 29511372 176514848    0    0     0   260 4038 4842  0  0 99  0  0	
 1  0 484532 5469660 29511372 176514912    0    0     4   722 3713 4574  0  0 99  0  0	
 2  0 484532 5466556 29511372 176515264    0    0     0  4238 4848 6061  0  0 99  0  0	
 2  0 484532 5455660 29511372 176515328    0    0     4   280 3737 4643  0  0 99  0  0	
 0  0 484532 5455356 29511372 176515344    0    0     0   450 3575 4576  0  0 99  0  0	
 2  0 484532 5453484 29511372 176515536    0    0     0   435 3975 4941  0  0 99  0  0	
 2  0 484532 5454892 29511372 176515616    0    0     0   550 3034 4018  0  0 100  0  0	
 2  0 484532 5453524 29511372 176515648    0    0     0   448 4061 4933  0  0 99  0  0	
 2  0 484532 5453660 29511372 176515744    0    0     0   374 4465 5772  1  0 99  0  0	
 2  0 484532 5438040 29511372 176515776    0    0     0   360 4443 5490  1  0 99  0  0	
 2  0 484532 5425596 29511372 176516000    0    0     0   331 4996 5863  1  0 99  0  0	
 1  1 484532 5426232 29511372 176516032    0    0     0   355 3347 4302  0  0 99  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0 484532 5433156 29511372 176516080    0    0     0   322 3945 4936  0  0 99  0  0	
 2  0 484532 5433392 29511372 176516160    0    0     0   298 3797 4705  0  0 99  0  0	
 2  0 484532 5429840 29511372 176516176    0    0     0   488 3709 4695  0  0 99  0  0	
 0  0 484532 5426656 29511372 176516320    0    0     0   198 7032 10845  1  0 99  0  0	
 1  0 484532 5431652 29511372 176516368    0    0     0   658 3350 4107  0  0 100  0  0	
 4  0 484532 5441632 29511372 176516384    0    0     0   350 12052 11730  1  3 96  0  0	
 1  0 484532 5438492 29511372 176516512    0    0     0   305 5594 5186  0  2 98  0  0	
 2  0 484532 5435516 29511372 176516512    0    0     0   272 6517 10011  1  0 99  0  0	
 1  0 484532 5420400 29511372 176516672    0    0     4   279 4148 5410  1  0 99  0  0	
 2  0 484532 5378380 29511372 176505632    0    0     0  5518 7840 9239  5  2 93  0  0	
 2  0 484532 5382484 29511372 176494976    0    0     0 25626 8236 11992  2  0 98  0  0	
 4  0 484532 5399368 29511372 176495184    0    0     0   373 6311 5297  0  2 98  0  0	
 6  0 484532 5402132 29511372 176495184    0    0     0   296 7755 8932  1  3 96  0  0	
 2  0 484532 5396976 29511372 176495360    0    0     0   605 5437 7442  1  0 99  0  0	
 2  0 484532 5383808 29511372 176495408    0    0     0   746 3256 4241  0  0 100  0  0	
 0  0 484532 5380632 29511372 176495440    0    0     0   272 7245 11094  1  0 99  0  0	
 0  0 484532 5381348 29511372 176495488    0    0     0   369 3802 4842  0  0 100  0  0	
 4  0 484532 5380352 29511372 176495536    0    0     0   374 6158 7833  3  0 97  0  0	
 0  0 484532 5380440 29511372 176495712    0    0     0   243 5043 6729  1  0 99  0  0	
 0  0 484532 5375940 29511372 176495776    0    0     4   658 3421 4203  0  0 99  0  0	
 2  1 484532 5377376 29511372 176495824    0    0     0   302 7476 11425  1  0 98  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0 484532 5377588 29511372 176495888    0    0     0   256 3720 4938  0  0 100  0  0	
 5  0 484532 5376340 29511372 176495904    0    0     0   282 9113 14561  2  0 98  0  0	
 0  0 484532 5375612 29511372 176496096    0    0     0   410 6591 9647  1  0 99  0  0	
 2  0 484532 5375352 29511372 176496176    0    0     0   478 5328 7536  1  0 99  0  0	
 1  0 484532 5375420 29511372 176496288    0    0     0   532 10130 15339  2  0 98  0  0	
 1  0 484532 5369868 29511372 176496400    0    0     4   402 4500 5682  1  0 99  0  0	
 2  0 484532 5369684 29511372 176496432    0    0     0   388 11116 16082  4  0 95  0  0	
 0  0 484532 5368944 29511372 176496656    0    0     0   432 5642 7127  1  0 98  0  0	
 2  0 484532 5362908 29511372 176496704    0    0     0   440 6835 10437  1  0 98  0  0	
 2  0 484532 5362892 29511372 176496768    0    0     0   312 7619 11100  1  0 98  0  0	
 2  0 484532 5400560 29511372 176496848    0    0     0   468 3811 4732  0  0 99  0  0	
 1  0 484532 5401928 29511372 176496864    0    0     0   459 8441 11858  4  0 96  0  0	
 1  0 484532 5436108 29511372 176456544    0    0     0   886 6767 9431  2  0 97  0  0	
 3  0 484532 5434036 29511372 176455264    0    0     0  1426 7318 8068  7  0 92  0  0	
 2  0 484532 5433684 29511372 176455424    0    0     0   413 7732 11705  1  0 99  0  0	
 2  0 484532 5434824 29511372 176455504    0    0     0   232 5713 8780  1  0 99  0  0	
 2  0 484532 5434148 29511372 176455520    0    0     0   311 8484 12095  3  0 97  0  0	
 2  0 484532 5436656 29511372 176455680    0    0     0   198 7262 11313  1  0 99  0  0	
 1  0 484532 5436824 29511372 176455728    0    0     4   818 4136 5129  1  0 99  0  0	
 3  0 484532 5437124 29511372 176455792    0    0     0   386 8821 13673  1  0 98  0  0	
 2  0 484532 5432040 29511372 176455872    0    0     0   358 6326 9244  1  0 99  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  1 484532 5432212 29511372 176455872    0    0     0   252 10302 14011  2  1 97  0  0	
 1  0 484532 5432068 29511372 176456032    0    0     0   407 10246 9832  2  3 95  0  0	
 2  0 484532 5429316 29511372 176456096    0    0     4   684 3371 4376  0  0 100  0  0	
 0  0 484532 5428680 29511372 176456128    0    0     0   279 9350 13474  3  0 96  0  0	
 2  0 484532 5429088 29511372 176456224    0    0     0   332 6197 9069  1  0 99  0  0	
 5  0 484532 5431476 29511372 176456224    0    0     0   498 9121 13651  2  0 98  0  0	
 3  0 484532 5436020 29511372 176456416    0    0     0   299 6406 9418  1  0 99  0  0	
 2  0 484532 5436664 29511372 176456464    0    0     0   574 3242 4265  0  0 99  0  0	
 0  0 484532 5427892 29511372 176456512    0    0     0   390 12988 19866  4  1 95  0  0	
 4  0 484532 5436020 29511372 176456592    0    0     0   230 3765 4603  0  0 99  0  0	
 4  0 484532 5427732 29511372 176456608    0    0     0   398 9002 14138  2  0 98  0  0	
 4  1 484532 5424340 29511372 176456784    0    0     0   391 5705 7364  1  0 98  0  0	
 2  0 484532 5478780 29511372 176456896    0    0     0   468 3655 4422  1  0 99  0  0	
 0  0 484532 5480372 29511372 176456944    0    0     0   310 10853 16423  3  0 96  0  0	
 0  0 484532 5478276 29511372 176457040    0    0     0   323 5245 6073  1  0 99  0  0	
 3  0 484532 5479248 29511372 176457072    0    0     0   292 6270 9181  1  0 99  0  0	
 4  0 484532 5463648 29511372 176457280    0    0     4   764 8507 12348  2  0 98  0  0	
 2  0 484532 5478720 29511372 176457360    0    0     0   980 5040 5671  3  1 97  0  0	
 1  0 484532 5479496 29511372 176457408    0    0     0   300 7386 10541  3  0 97  0  0	
 2  0 484532 5400372 29511372 176457488    0    0     4   393 7293 10633  2  1 98  0  0	
 0  0 484532 5399860 29511372 176457504    0    0     0   260 3645 4662  0  0 99  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0 484532 5397160 29511372 176457664    0    0     0   396 10733 16891  2  0 97  0  0	
 3  0 484532 5368224 29511372 176457712    0    0     0   894 4490 4926  1  0 99  0  0	
 0  0 484532 5354048 29511372 176457744    0    0     0   412 8719 12530  1  1 98  0  0	
 0  0 484532 5351540 29511372 176457856    0    0     0   260 6994 9890  3  0 97  0  0	
 2  0 484532 5353008 29511372 176457856    0    0     0   282 3775 4830  0  0 100  0  0	
 3  0 484532 5351096 29511372 176458016    0    0     0   194 7117 10790  1  0 99  0  0	
 2  0 484532 5351744 29511372 176458064    0    0     0  1154 6622 10331  1  0 99  0  0	
 0  0 484532 5390588 29511372 176458112    0    0     0   324 7969 11806  1  0 98  0  0	
 2  0 484532 5388992 29511372 176458192    0    0     0   274 7255 10934  1  0 99  0  0	
 4  0 484532 5394440 29511372 176458192    0    0     0   264 3814 4596  0  0 99  0  0	
 1  0 484532 5413348 29511372 176458368    0    0     0   370 7460 10525  3  0 97  0  0	
 2  0 484532 5412068 29511372 176458768    0    0     0  1244 5118 7080  1  0 99  0  0	
 4  0 484532 5411828 29511372 176458816    0    0     0   267 8827 14160  1  0 98  0  0	
 1  0 484532 5417136 29511372 176458896    0    0     0   392 5499 7575  1  0 99  0  0	
 2  0 484532 5418160 29511372 176458912    0    0     0   362 3821 4733  0  0 99  0  0	
 2  0 484532 5422208 29511372 176459072    0    0     0   427 9070 14491  2  0 98  0  0	
 1  0 484532 5404612 29511372 176459264    0    0     8   328 6016 7335  3  0 97  0  0	
 4  0 484532 5402468 29511372 176459328    0    0     0  1484 7238 11042  1  0 99  0  0	
 2  0 484532 5324408 29511372 176459408    0    0     4   285 4277 4967  1  1 99  0  0	
 0  0 484532 5322368 29511372 176459424    0    0     0   462 7368 11241  1  0 98  0  0	
 0  0 484532 5319924 29511372 176459616    0    0     0   424 7855 11309  1  0 98  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0 484532 5320936 29511372 176459712    0    0     4   196 7033 10831  1  0 98  0  0	
 2  0 484532 5316528 29511372 176459760    0    0     0   335 10288 15343  3  0 96  0  0	
 0  0 484532 5317204 29511372 176459840    0    0     0   326 4816 6436  1  0 99  0  0	
 2  0 484532 5318304 29511372 176459888    0    0     0   484 7908 12100  1  0 98  0  0	
 2  0 484532 5313492 29511372 176460096    0    0     0   446 8113 11768  1  0 98  0  0	
 0  0 484532 5315436 29511372 176460160    0    0     0   179 8252 12364  4  0 96  0  0	
 4  0 484532 5314948 29511376 176460208    0    0     0   318 7080 10695  1  0 99  0  0	
 2  0 484532 5316132 29511376 176460304    0    0     0   354 4546 6365  0  0 99  0  0	
 3  0 484532 5316564 29511376 176460304    0    0     0   611 6694 9859  1  0 99  0  0	
 2  0 484532 5315652 29511376 176460480    0    0     0   254 13746 22345  4  0 95  0  0	
 1  0 484532 5300500 29511376 176460512    0    0     0   152 3433 4040  0  0 99  0  0	
 2  0 484532 5304552 29511376 176460544    0    0     0   376 7504 11137  1  0 99  0  0	
 1  0 484532 5302992 29511376 176460640    0    0     0   270 3923 4839  0  0 99  0  0	
 0  0 484532 5303344 29511376 176460672    0    0     4   842 6584 9741  1  0 98  0  0	
 4  0 484532 5306852 29511376 176460816    0    0     0   228 3695 4755  0  0 99  0  0	
 2  0 484532 5340456 29511376 176460864    0    0     4   170 4302 4599  1  1 99  0  0	
 0  0 484532 5313808 29511376 176460928    0    0     0   522 6500 8124  1  1 98  0  0	
 2  0 484532 5305836 29511376 176461008    0    0     4   429 3973 4856  0  0 99  0  0	
 4  0 484532 5304152 29511376 176461024    0    0     0   746 4350 5008  1  0 99  0  0	
 0  0 484532 5303576 29511376 176461184    0    0     0   273 5058 7235  1  0 99  0  0	
 2  0 484532 5304612 29511376 176461232    0    0     0   143 3114 4245  0  0 100  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0 484532 5291164 29511376 176461264    0    0     0   399 4832 5889  1  0 99  0  0	
 0  0 484532 5274304 29511376 176461472    0    0     0   346 4837 6985  1  0 99  0  0	
 2  0 484532 5276160 29511376 176461488    0    0     0   792 4875 5456  2  0 97  0  0	
 0  0 484532 5279016 29511376 176461664    0    0     0   344 6307 9530  1  0 99  0  0	
 2  0 484532 5279572 29511376 176461728    0    0     0   142 4439 6659  1  0 99  0  0	
 2  0 484532 5278600 29511376 176461776    0    0     0   335 4645 5702  0  0 99  0  0	
 0  0 484532 5273636 29511376 176461840    0    0     0   228 3563 4592  0  0 100  0  0	
 2  0 484532 5275336 29511376 176461840    0    0     0   640 3992 5086  0  0 99  0  0	
 7  0 484532 5275264 29511376 176462000    0    0     4   481 17874 29840  3  1 95  0  0	
 1  0 484532 5434588 29511376 176462128    0    0     4   128 8054 5532  1  4 96  0  0	
 3  0 484532 5434076 29511376 176462176    0    0     0   349 3738 4697  0  0 100  0  0	
 4  0 484532 5435132 29511376 176462272    0    0     0   390 4587 5884  1  0 99  0  0	
 0  0 484532 5433360 29511376 176462288    0    0     0   482 3998 4971  0  0 99  0  0	
 2  0 484532 5432420 29511376 176462496    0    0     0   468 6579 9464  1  0 99  0  0	
 2  0 484532 5431076 29511376 176462544    0    0     0   142 2997 3974  0  0 100  0  0	
 2  0 484532 5432024 29511376 176462592    0    0     0   322 7531 10642  3  0 97  0  0	
 2  0 484532 5432060 29511376 176462688    0    0     0   276 3901 4972  0  0 99  0  0	
 0  0 484532 5429020 29511376 176462704    0    0     4   614 4943 6889  1  0 99  0  0	
 0  0 484532 5430024 29511376 176462848    0    0     0   272 5559 8404  1  0 99  0  0	
 1  0 484532 5431036 29511376 176462896    0    0     0   156 2945 3704  0  0 100  0  0	
 2  0 484532 5425804 29511376 176462928    0    0     0   413 4782 5595  1  0 99  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0 484532 5424844 29511376 176463008    0    0     0   270 3727 4802  0  0 99  0  0	
 3  0 484532 5424808 29511376 176463024    0    0     0   978 3953 4956  1  0 99  0  0	
 2  0 484532 5425408 29511376 176463184    0    0     0   237 3573 4470  0  0 100  0  0	
 3  0 484532 5427000 29511376 176463232    0    0     0   132 3429 4506  0  0 100  0  0	
 1  0 484532 5426616 29511376 176463264    0    0     0   391 3870 5003  0  0 100  0  0	
 0  0 484532 5427284 29511376 176463344    0    0     0   334 4290 4672  0  0 99  0  0	
 2  0 484532 5413556 29511376 176463456    0    0    48  1008 4220 5154  1  0 99  0  0	
 2  0 484532 5435164 29511376 176463616    0    0     0   334 3683 4503  0  0 99  0  0	
 0  0 484532 5435732 29511376 176463776    0    0    54   247 3301 4138  0  0 99  0  0	
 2  0 484532 5431132 29511376 176463808    0    0     0   308 3567 4842  0  0 100  0  0	
 2  0 484532 5460476 29511376 176463904    0    0     0   474 4280 5063  1  0 99  0  0	
 0  0 484532 5462276 29511376 176463904    0    0     0   784 3641 4423  0  0 100  0  0	
 2  0 484532 5462132 29511376 176464080    0    0     0   349 3787 4667  0  0 99  0  0	
 2  0 484532 5460060 29511376 176464144    0    0     0   141 3401 4096  0  0 99  0  0	
 0  0 484532 5460556 29511376 176464176    0    0     0   310 4020 4862  0  0 99  0  0	
 2  0 484532 5462284 29511376 176464256    0    0     0   228 3575 4551  0  0 100  0  0	
 2  0 484532 5461256 29511376 176464256    0    0     0   979 3580 4560  0  0 99  0  0	
 2  0 484532 5455392 29511376 176464416    0    0     4   464 4216 5293  1  0 99  0  0	
 0  0 484532 5455224 29511376 176464544    0    0     0   131 3219 4213  0  0 100  0  0	
 2  0 484532 5454808 29511376 176464576    0    0     0   413 4368 5268  0  0 99  0  0	
 2  0 484532 5454304 29511376 176464672    0    0     0   248 4204 5600  0  0 100  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0 484532 5455392 29511376 176464704    0    0     0   364 3896 4878  0  0 99  0  0	
 2  0 484532 5454732 29511376 176464912    0    0     0   506 3825 4891  1  0 99  0  0	
 2  0 484532 5453636 29511376 176464960    0    0     0   286 3471 4488  0  0 99  0  0	
 0  0 484532 5452772 29511376 176465120    0    0     0   361 5416 6538  3  0 97  0  0	
 0  0 484532 5481108 29511376 176465216    0    0     0   278 3940 4926  0  0 99  0  0	
 2  0 484532 5481020 29511376 176465232    0    0     0   541 3384 4668  0  0 100  0  0	
 2  0 484532 5481820 29511376 176465376    0    0     0   339 3394 4523  0  0 100  0  0	
 3  0 484532 5481176 29511376 176465424    0    0     0   190 3492 4461  0  0 100  0  0	
 2  0 484532 5494732 29511376 176465456    0    0     0   362 7764 5704  0  3 96  0  0	
 2  0 484532 5488180 29511376 176465536    0    0     0   302 4575 5069  0  1 99  0  0	
 2  0 484532 5486784 29511376 176465552    0    0     0   892 3587 4603  0  0 99  0  0	
 0  0 484532 5484436 29511376 176465696    0    0     0   211 3535 4453  0  0 100  0  0	
 3  0 484532 5405528 29511376 176465840    0    0    44   106 3378 4127  0  1 99  0  0	
 2  0 484532 5404576 29511376 176465888    0    0     0   452 3781 4897  0  0 100  0  0	
 2  0 484532 5407440 29511376 176465952    0    0     0   244 3823 4736  0  0 100  0  0	
 1  0 484532 5412200 29511376 176465952    0    0     0   732 4127 4860  0  0 99  0  0	
 1  0 484532 5404292 29511376 176466112    0    0     4   453 3848 4724  1  0 99  0  0	
 2  0 484532 5402312 29511376 176466176    0    0     0   178 3181 4201  0  0 100  0  0	
 2  0 484532 5400080 29511376 176466208    0    0     0   316 4023 5148  0  0 99  0  0	
 0  0 484532 5399868 29511376 176466448    0    0     0   486 3830 4967  0  0 99  0  0	
 2  0 484532 5407088 29511376 176466448    0    0     0   706 3586 4516  0  0 100  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  1 484532 5409444 29511376 176466656    0    0     0   450 4286 5185  1  0 99  0  0	
 0  0 484532 5377276 29511376 176466688    0    0     4   186 3937 4479  1  0 99  0  0	
 2  0 484532 5377544 29511376 176466720    0    0     0   334 3482 4659  0  0 100  0  0	
 3  0 484532 5384360 29511376 176466784    0    0     0   308 3723 4679  0  0 99  0  0	
 2  0 484532 5381340 29511376 176466800    0    0     0   792 3642 4720  1  0 99  0  0	
 0  0 484532 5382668 29511376 176466960    0    0     4   438 4227 5222  1  0 99  0  0	
 2  0 484532 5383028 29511376 176467072    0    0     0   175 3271 4070  0  0 100  0  0	
 2  0 484532 5384552 29511376 176467120    0    0     0   320 4134 4866  0  0 99  0  0	
 2  0 484532 5382864 29511376 176467328    0    0     0   358 4193 5637  0  0 99  0  0	
 0  0 484532 5341400 29511376 176467360    0    0     0   531 4932 5340  1  1 98  0  0	
 0  0 484532 5342208 29511376 176467568    0    0     0   582 3922 4954  0  0 99  0  0	
 2  0 484532 5264460 29511376 176467632    0    0     8   220 3585 4465  1  1 99  0  0	
 2  0 484532 5262528 29511376 176467680    0    0     0   337 4031 5014  0  0 99  0  0	
 0  0 484532 5264572 29511376 176467776    0    0     0   286 5148 6316  3  0 97  0  0	
 2  0 484532 5264444 29511376 176467776    0    0     0   558 4675 5298  1  0 98  0  0	
 3  0 484532 5261968 29511376 176467936    0    0     0   361 3692 4711  0  0 99  0  0	
 2  0 484532 5245640 29511376 176467984    0    0     8   278 3953 4472  1  0 98  0  0	
 2  0 484532 5243028 29511376 176468032    0    0     0   386 4141 5205  0  0 99  0  0	
 3  0 484532 5209024 29511376 176468128    0    0     0   292 3839 4903  0  0 99  0  0	
 0  0 484532 5189832 29511376 176468144    0    0     0   908 4247 5142  1  0 99  0  0	
 2  0 484532 5188792 29511376 176468288    0    0     0   255 3977 4812  1  0 99  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 484532 5188888 29511376 176468336    0    0     0   154 3900 4773  1  0 99  0  0	
