procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0 595128 7214716 1785004 46324124    0    0     0     0 7754 16061  0  0 99  0
 0  0 595128 7215336 1785004 46324132    0    0     4     0 7652 16060  0  0 99  0
 0  0 595128 7215756 1785004 46324160    0    0    10    56 7736 16015  0  0 99  0
 0  0 595128 7215812 1785004 46324160    0    0     0     0 7706 16090  0  0 99  0
 0  0 595128 7215676 1785004 46324160    0    0     0    42 8333 16303  1  0 99  0
 0  0 595128 7215860 1785004 46324164    0    0     0     0 7875 16386  1  1 99  0
 0  0 595128 7215296 1785004 46324172    0    0     4     0 7701 15994  1  0 99  0
 0  0 595128 7215204 1785004 46324176    0    0     0    62 7723 16098  0  0 99  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0 595128 7215096 1785004 46324184    0    0     4     0 7802 16376  0  0 99  0
 0  0 595128 7214988 1785004 46324220    0    0    16    60 7787 16241  1  0 99  0
 0  0 595128 7215792 1785004 46324220    0    0    12     0 7843 16362  1  0 99  0
 0  0 595128 7215928 1785004 46324244    0    0     0     0 7654 15991  0  0 99  0
 0  0 595128 7216308 1785004 46324244    0    0     0    56 7772 16184  0  0 99  0
 1  0 595128 7217072 1785004 46324244    0    0     0     0 7848 16371  0  0 99  0
 1  0 595128 7217532 1785004 46324248    0    0     0    44 7546 15902  0  0 99  0
 0  0 595128 7217736 1785004 46324260    0    0     4     0 7655 15941  1  0 99  0
 1  0 595128 7218192 1785004 46324276    0    0     8     0 7668 16095  0  0 99  0
 0  0 595128 7218684 1785004 46324296    0    0     8    62 7581 15968  0  0 99  0
 0  0 595128 7218360 1785004 46324296    0    0     0     0 7735 16287  1  0 99  0
 0  0 595128 7218428 1785004 46324304    0    0     4    56 7710 16210  1  0 99  0
 0  0 595128 7218460 1785004 46324316    0    0     4     0 7826 16255  0  0 99  0
 1  0 595128 7218268 1785004 46324344    0    0     4     0 7792 16307  1  0 99  0
 0  0 595128 7216732 1785004 46324364    0    0     4    68 7887 16683  1  0 99  0
 0  0 595128 7216800 1785004 46324384    0    0     8     0 7684 16123  0  0 99  0
 1  0 595128 7217020 1785004 46324392    0    0     6    78 7837 16275  1  0 99  0
 0  0 595128 7216036 1785004 46324404    0    0     0     0 8274 16476  1  0 98  0
