procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0  34228 3362252 936304 63641944    0    0     3     5    0    0  0  0 100  0
 0  0  34228 3362756 936304 63641840    0    0     0    76  337  908  0  0 100  0
 0  0  34228 3362756 936304 63641844    0    0     0     0  324  836  0  0 100  0
 0  0  34228 3362808 936304 63641848    0    0     0    62  887 2760  0  1 99  0
 1  0  34228 3362904 936304 63641852    0    0     0     4  328  900  0  0 100  0
 0  0  34228 3362936 936304 63641852    0    0     0     0  326  863  0  0 100  0
 0  0  34228 3362984 936304 63641860    0    0     0    14  326  883  0  0 100  0
 0  0  34228 3363012 936304 63641860    0    0     0     0  278  766  0  0 100  0
 1  0  34228 3362980 936304 63641860    0    0     0     8  318  891  0  0 100  0
 0  0  34228 3363052 936304 63641868    0    0     4     4  296  793  0  0 100  0
 0  0  34228 3363052 936304 63641868    0    0     0     0  348  954  0  0 100  0
 0  0  34228 3363116 936304 63641868    0    0     0    34  321  894  0  0 100  0
 1  0  34228 3363116 936304 63641868    0    0     4     0  331  833  0  0 100  0
 0  0  34228 3363024 936304 63641884    0    0     0     0  313  878  0  0 100  0
 0  0  34228 3363032 936304 63641884    0    0     0    36  305  817  0  0 100  0
 0  0  34228 3363032 936304 63641884    0    0     0     0  313  886  0  0 100  0
 1  0  34228 3363032 936304 63641884    0    0     0    24  313  827  0  0 100  0
 0  0  34228 3363032 936304 63641884    0    0     0     0  320  860  0  0 100  0
 0  0  34228 3363104 936304 63641884    0    0     0     0  344  914  0  0 100  0
 0  0  34228 3363088 936304 63641884    0    0     0   110  319  794  0  0 100  0
 1  0  34228 3363212 936304 63641884    0    0     0     0  343  953  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0  34228 3363368 936304 63641896    0    0     4    22  303  815  0  0 100  0
 0  0  34228 3363368 936304 63641896    0    0     0     0  325  904  0  0 100  0
 0  0  34228 3363368 936304 63641896    0    0     0     0  316  880  0  0 100  0
 1  0  34228 3363368 936304 63641896    0    0     0     6  318  858  0  0 100  0
 0  0  34228 3363368 936304 63641896    0    0     0     0  316  901  0  0 100  0
 0  0  34228 3363368 936304 63641896    0    0     0     0  300  806  0  0 100  0
 0  0  34228 3362060 936304 63641900    0    0     4    24  347  971  0  0 100  0
 1  0  34228 3361904 936304 63641908    0    0     0     0  312  842  0  0 100  0
 0  0  34228 3361936 936304 63641908    0    0     0     0  318  883  0  0 100  0
 0  0  34228 3361968 936304 63641908    0    0     0    12  350  963  0  0 100  0
 0  0  34228 3363140 936304 63641912    0    0     0    10  303  853  0  0 100  0
 1  0  34228 3363140 936304 63641912    0    0     0     0  337  894  0  0 100  0
 0  0  34228 3363108 936304 63641916    0    0     0    36  306  826  0  0 100  0
 0  0  34228 3363220 936304 63641916    0    0     0    54  326  910  0  0 100  0
 0  0  34228 3363236 936304 63641916    0    0     0     0  319  916  0  0 100  0
 1  0  34228 3363236 936304 63641924    0    0     4    30  308  828  0  0 100  0
 0  0  34228 3363236 936304 63641932    0    0     0     0  317  876  0  0 100  0
 0  0  34228 3363236 936304 63641932    0    0     0     0  311  845  0  0 100  0
 0  0  34228 3363236 936304 63641932    0    0     0    16  317  857  0  0 100  0
 1  0  34228 3363236 936304 63641932    0    0     0     0  310  827  0  0 100  0
 0  0  34228 3363240 936304 63641932    0    0     0     0  331  888  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0  34228 3363240 936304 63641932    0    0     0     8  359  944  0  0 100  0
 0  0  34228 3363240 936304 63641936    0    0     0     0  303  804  0  0 100  0
 1  0  34228 3363240 936304 63641936    0    0     0     8  333  920  0  0 100  0
 0  0  34228 3363240 936304 63641940    0    0     0     6  299  804  0  0 100  0
 0  0  34228 3363216 936304 63641940    0    0     0     0  335  894  0  0 100  0
