procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
10  1 485736 5232724 30308788 174643248    0    0   125  2010 19070 17710 18  1 78  2  0	
 1  1 485736 5229572 30309232 174643488    0    0   253  2500 18766 17246 17  1 79  2  0	
 8  1 485736 5221884 30310028 174643152    0    0   507  2666 20795 18407 19  1 77  3  0	
 6  1 485732 5209864 30311312 174643232    2    0   816  3359 21905 19277 21  1 75  3  0	
 7  1 485732 5206380 30312132 174643616    0    0   575  2538 20394 18437 18  1 78  3  0	
 9  1 485732 5181568 30313280 174643328    0    0   718  3464 21201 18636 18  2 78  3  0	
12  1 485732 5175076 30314480 174643680    0    0   771  2298 20030 17937 19  1 77  2  0	
 6  1 485732 5161824 30315880 174643536    0    0   915  1954 19542 17419 17  1 79  3  0	
 6  1 485732 5158760 30317284 174643616    0    0   843  3600 19614 17380 15  2 80  3  0	
 7  1 485732 5283784 30318452 174643808    0    0   766  1522 17497 16288 13  1 83  3  0	
 7  1 485732 5276560 30319916 174643792    0    0   867  3575 21617 19851 17  1 79  3  0	
 9  1 485732 5274892 30321344 174643840    0    0   884  1922 21247 19733 18  1 78  3  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  1 485732 5257016 30322236 174644128    0    0   628  2064 19849 18064 17  1 79  3  0	
 9  1 485732 5254080 30323368 174644464    0    0   733 10116 21427 17547 15  1 80  3  0	
 9  1 485732 5252612 30323444 174644624    0    0    51  2210 17756 16970 17  1 80  3  0	
 8  1 485732 5232092 30323624 174644576    0    0   153  2638 19143 17412 18  1 78  3  0	
11  1 485732 5237616 30323832 174644720    0    0   153  2335 18728 16940 17  1 79  3  0	
11  1 485732 5234096 30324000 174644704    0    0   112  2166 18709 16728 18  1 78  2  0	
 8  1 485732 5233328 30324192 174645024    0    0   115  2627 17376 15899 16  1 80  3  0	
 2  1 485732 5231100 30324712 174644592    0    0   286  1994 17049 15877 17  1 80  3  0	
 8  1 485732 5225748 30325116 174645040    0    0   282  2596 20662 18374 20  1 76  3  0	
 3  1 485732 5218312 30326100 174644960    0    0   655  1914 17893 16379 14  1 82  3  0	
 4  1 485732 5213580 30327320 174644816    0    0   790  2028 16876 16244 13  1 83  3  0	
 6  1 485732 5209728 30328780 174644928    0    0   868  3481 18259 16275 16  1 80  3  0	
 5  2 485732 5204968 30329836 174645152    0    0   694  2080 17983 16459 16  1 80  3  0	
12  1 485732 5193792 30331324 174644928    0    0   868  3363 20608 19219 16  1 80  3  0	
13  1 485732 5187124 30332632 174645776    0    0   814  2238 20942 18386 19  1 77  3  0	
 4  1 485732 5180816 30333824 174645440    0    0   754  2368 20886 19299 17  1 79  3  0	
 3  1 485732 5155040 30335188 174645600    0    0   834  4317 22063 19388 21  1 75  3  0	
 6  1 485724 5110696 30336240 174645904    2    0   706  2464 21320 18651 21  1 75  3  0	
 8  1 485724 5100608 30337316 174645792    0    0   697  3990 23983 21004 23  1 73  3  0	
 7  1 485724 5097332 30337636 174646208    0    0   178  7721 21298 16603 13  3 82  3  0	
11  1 485724 5118196 30337744 174646368    0    0    81  1844 23592 18682 20  4 74  2  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
11  1 485724 5111916 30337976 174646560    0    0   180  2786 15696 15178 13  1 83  3  0	
 4  1 485724 5102504 30338472 174646624    0    0   302  1874 15458 14650 13  1 83  3  0	
 5  1 485724 5099932 30338804 174646448    0    0   194  2266 21713 19130 19  2 76  3  0	
 6  1 485724 5094144 30339088 174646672    0    0   190  2204 17808 16651 16  1 80  3  0	
 5  1 485724 5087780 30340180 174646544    0    0   660  2190 21032 19305 19  1 77  3  0	
16  1 485724 5082688 30341132 174646800    0    0   615  3373 20119 18294 18  1 78  3  0	
 4  1 485724 5078024 30342512 174646816    0    0   899  1890 20215 18770 16  1 80  3  0	
15  1 485724 5075668 30343544 174647264    0    0   739  3798 25079 22321 22  2 73  3  0	
 8  1 485724 5069472 30344456 174647424    0    0   668  2320 21426 19739 17  1 78  3  0	
10  1 485724 5045788 30345756 174647360    0    0   816  2310 24969 21985 23  2 72  3  0	
13  1 485724 5040028 30347088 174647920    0    0   851  3397 20096 17913 16  1 80  3  0	
15  1 485724 5035508 30348280 174647520    0    0   861  2178 20474 17914 18  1 78  3  0	
 8  1 485724 5024796 30349852 174647520    0    0   924  3366 20995 19862 16  1 80  3  0	
20  0 485724 5012428 30351008 174647600    0    0   831  2160 20396 18615 17  1 79  3  0	
13  1 485724 5032800 30352628 174647488    0    0   938  1554 20495 19010 15  1 81  3  0	
 6  1 485724 5031508 30353484 174648192    0    0   562  9582 19730 16665 14  1 82  3  0	
 7  1 485724 5052724 30353568 174648352    0    0    65  2006 16905 16121 15  1 82  2  0	
 6  2 485724 5045872 30354044 174648288    0    0   298  2511 19760 18977 17  1 80  2  0	
 5  1 485724 5043168 30354348 174648512    0    0   171  2629 20511 18701 20  1 76  3  0	
 4  1 485724 5030144 30354452 174648544    0    0    79  2450 21725 19832 21  1 75  3  0	
 8  1 485724 4993044 30355048 174648784    0    0   338  3231 20052 18553 18  1 78  3  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  1 485724 4988616 30355200 174648752    0    0   107  2458 20049 17994 22  1 74  2  0	
 7  1 485724 4985684 30355760 174648576    0    0   346  2060 20213 19461 17  1 79  3  0	
 8  1 485724 4975916 30356968 174648672    0    0   817  2450 21670 19398 19  1 77  3  0	
 5  1 485724 4962024 30358008 174648800    0    0   655  2592 19967 18966 16  1 80  3  0	
 6  1 485724 4951168 30359288 174648752    0    0   869  7066 19846 17714 17  1 79  3  0	
 3  1 485724 4949380 30360696 174648976    0    0   892  1688 17240 16255 13  1 83  3  0	
 9  1 485724 4947696 30361620 174649216    0    0   640  7968 21357 20363 17  1 79  3  0	
 3  1 485724 4945272 30363196 174649904    0    0  1025 10860 19264 18356 15  1 81  3  0	
 7  1 485724 4947908 30364072 174650432    0    0   610  1952 21310 19344 18  1 78  3  0	
 5  1 485724 4935028 30365196 174652112    0    0   729 15667 20115 19604 15  1 81  3  0	
11  1 485724 4928596 30366304 174653376    0    0   792 10364 19091 18023 16  1 80  2  0	
13  1 485724 4908444 30367824 174654112    0    0  1022  2688 25241 23101 22  2 74  3  0	
 7  1 485724 4895344 30368368 174654912    0    0   354 12734 24339 20165 22  1 74  2  0	
14  1 485720 4891112 30368748 174654784    0    0   211  3994 22117 20291 20  1 76  3  0	
 6  1 485720 4913728 30369128 174655216    0    0   212  3099 25046 19408 20  4 74  2  0	
10  1 485720 5038120 30369372 174656432    0    0   163  5152 19847 17585 17  2 77  3  0	
 2  1 485716 5038776 30369808 174656464    0    0   301  4918 22574 21362 20  1 76  3  0	
 6  1 485716 5033464 30369944 174656832    0    0   113  2179 18769 17576 14  1 82  3  0	
 9  0 485712 5033364 30370824 174657184    2    0   538  3612 21052 19385 17  1 79  3  0	
 5  1 485712 5030028 30371692 174657408    0    0   660  4692 20277 18484 18  1 78  3  0	
 0  1 485712 5027852 30372972 174657280    0    0   774  2014 17801 16540 14  1 82  3  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
14  1 485712 5000480 30374068 174658080    0    0   742  3982 23100 21621 19  1 76  3  0	
 7  1 485712 5022952 30375396 174658896    0    0   832  5868 21762 19721 18  2 78  3  0	
13  1 485712 5023824 30376532 174659040    0    0   758  2142 22129 20394 20  1 76  3  0	
 9  1 485712 5016796 30377560 174659536    0    0   686  6078 21114 19215 17  1 79  3  0	
 5  1 485712 5013340 30378640 174659696    0    0   797  3464 19631 17401 17  1 79  3  0	
 4  1 485712 5005628 30380468 174659664    0    0  1177  2350 25037 22597 23  2 73  2  0	
 7  2 485712 5000996 30381852 174661056    0    0   931  5142 21473 19660 18  1 78  3  0	
 5  1 485712 5000040 30382836 174660768    0    0   665  3306 21864 19782 19  1 77  3  0	
 6  2 485712 4991320 30383644 174661664    0    0   583  7399 21165 18419 15  1 81  3  0	
 5  1 485712 5010380 30383916 174662288    0    0   168  4529 17891 16666 16  1 80  3  0	
 4  1 485712 5005316 30384064 174662496    0    0    97  2890 21315 19461 20  1 76  3  0	
 7  1 485712 5005184 30384320 174662736    0    0   160  2510 20587 19060 18  1 78  3  0	
 6  1 485712 5003412 30384536 174663968    0    0   175  3506 20062 18817 18  1 79  2  0	
 6  1 485712 5002608 30385244 174663968    0    0   458  3280 16205 15876 12  1 84  3  0	
15  1 485712 5000760 30385488 174664656    0    0   176  2873 19558 16989 20  1 76  3  0	
 7  1 485712 4998100 30386112 174664800    0    0   474  3516 22041 21126 18  1 78  3  0	
 6  1 485712 4993948 30387452 174664976    0    0   899  4402 21105 19426 18  1 78  3  0	
 6  1 485712 4991908 30388604 174665536    0    0   836  1838 21635 20175 19  1 77  3  0	
 2  1 485712 4986656 30389980 174666960    0    0   920  4266 21829 20254 18  1 78  3  0	
 6  1 485712 4984948 30390788 174666848    0    0   623  4500 20133 18389 17  1 79  3  0	
 9  1 485712 4938516 30392488 174666592    0    0  1125  2236 25999 23068 23  2 73  2  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  1 485712 4929552 30394116 174667488    0    0  1059  4712 20648 19378 17  1 79  3  0	
 8  1 485712 4927596 30395400 174667680    0    0   832  2774 21845 19906 20  1 76  3  0	
 1  1 485712 4924864 30397216 174668240    0    0  1155  2290 19780 18520 16  1 80  3  0	
 3  1 485712 4937816 30398396 174668544    0    0   807  4475 19484 17487 16  1 80  3  0	
 3  1 485712 4940184 30399652 174668720    0    0   887  2228 21362 19701 16  1 80  3  0	
 5  1 485712 4935148 30400440 174669440    0    0   574 10869 22595 19265 14  2 82  3  0	
 5  1 485712 4934272 30400640 174670064    0    0   134  2690 20184 18616 19  1 77  2  0	
14  1 485712 4930852 30400780 174671056    0    0   137  3426 20470 18824 18  1 78  2  0	
 9  1 485712 4927512 30401228 174670960    0    0   294  2691 20008 17995 19  1 77  3  0	
16  1 485712 4917588 30401664 174672016    0    0   296  3626 20569 19640 17  1 79  2  0	
12  1 485712 4915656 30401892 174672176    0    0   146  3505 19901 17656 20  1 77  2  0	
 6  1 485712 4913220 30402344 174672352    0    0   271  1800 19634 18567 16  1 80  3  0	
 9  1 485712 4910740 30402464 174673568    0    0   110  3462 18411 17097 16  1 80  3  0	
 5  2 485712 4908428 30402868 174673680    0    0   284  2518 18633 17039 17  1 78  3  0	
 3  1 485712 4833264 30404000 174673680    0    0   778  2140 24357 21302 23  2 73  3  0	
 7  1 485712 4824496 30405188 174674144    0    0   848  3705 19605 18079 17  1 80  3  0	
 2  1 485712 4818120 30406292 174674816    0    0   820  2358 22213 20318 20  1 76  3  0	
 3  1 485712 4816724 30407156 174674528    0    0   658  2088 18157 17439 13  1 83  3  0	
 2  1 485708 4754152 30408676 174674816    2    0   994  4066 20930 19160 15  2 80  3  0	
 1  1 485704 4745708 30410012 174675616    4    0   907  2756 21002 20076 16  1 80  3  0	
13  1 485704 4742748 30411020 174675376    0    0   759  3659 22952 20640 20  1 76  3  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
14  1 485704 4732416 30412152 174676096    0    0   763  3226 22245 19728 20  2 76  3  0	
 5  1 485704 4717588 30413072 174677056    0    0   766  3952 22499 19650 21  1 75  3  0	
 5  1 485704 4712612 30413364 174677600    0    0   168  7928 21573 18774 17  1 79  2  0	
 4  1 485704 4709108 30413796 174677936    0    0   282  2530 20049 18628 17  1 78  3  0	
 3  1 485704 4696392 30414064 174678032    0    0   168  3044 19957 18230 20  1 76  3  0	
 8  1 485704 4689944 30414432 174678336    0    0   270  2026 18051 16731 15  1 81  3  0	
 8  1 485704 4691048 30414688 174679008    0    0   158  2786 19215 17251 19  1 78  3  0	
 8  1 485704 4688808 30415160 174679040    0    0   349  2865 19100 17342 17  1 79  3  0	
 3  1 485704 4687460 30416660 174679024    0    0  1067  2036 21626 19986 19  1 77  3  0	
 7  1 485704 4683928 30418288 174679472    0    0  1107  4167 20895 19453 17  1 80  3  0	
 9  1 485704 4662740 30419228 174680032    0    0   757  2574 19654 18064 16  1 80  3  0	
 7  1 485704 4659772 30420668 174680960    0    0  1005  2592 20610 19101 17  1 79  3  0	
 8  1 485704 4658592 30422236 174681104    0    0  1005  4177 22367 19509 21  1 75  3  0	
 7  2 485704 4653228 30423136 174682112    0    0   675  3222 21512 19751 18  1 78  3  0	
11  2 485704 4651604 30424348 174682336    0    0   853  3235 21416 19794 17  1 80  2  0	
 6  1 485704 4646608 30425804 174683680    0    0   999  3246 20963 19309 17  1 79  3  0	
 8  1 485704 4632392 30427016 174684032    0    0   885  2804 20597 18934 16  1 80  3  0	
 6  1 485704 4628576 30428176 174683984    0    0   872  3611 21327 19364 19  1 77  3  0	
 5  1 485704 4603480 30429632 174683888    0    0   985  2996 22916 20161 23  1 73  3  0	
12  1 485704 4597524 30430420 174685072    0    0   556  9512 24024 20507 18  2 77  3  0	
 3  1 485704 4598068 30430600 174685088    0    0   128  3276 17917 16538 16  1 80  3  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  1 485704 4598136 30430744 174685328    0    0   115  2282 16940 15879 15  1 81  3  0	
15  1 485704 4597848 30431044 174685408    0    0   223  2705 18443 16873 17  1 79  2  0	
10  1 485704 4594116 30431372 174685696    0    0   196  2252 18771 17989 17  1 80  2  0	
 6  2 485704 4589888 30431704 174686304    0    0   244  3173 19985 18506 18  1 78  3  0	
32  1 485704 4575468 30432296 174686464    0    0   424  2991 20165 18453 17  1 79  3  0	
 7  1 485704 4567604 30432592 174687040    0    0   220  2214 19212 16609 20  1 77  2  0	
 8  0 485704 4637956 30433360 174687408    0    0   594  3343 21758 19075 21  1 76  3  0	
 3  1 485704 4637220 30434348 174687616    0    0   767  2758 19580 18181 15  1 81  3  0	
 5  1 485704 4627304 30435524 174688032    0    0   854  1896 18965 17223 14  1 82  3  0	
 6  1 485704 4591020 30436720 174688032    0    0   880  3874 20646 18434 17  2 79  3  0	
 6  1 485704 4558288 30437684 174688448    0    0   783  3372 21549 18611 19  1 77  3  0	
10  1 485704 4549084 30438756 174688992    0    0   761  3745 21753 18979 22  1 74  3  0	
 6  1 485704 4550768 30439368 174689696    0    0   461  2526 19729 17885 17  1 79  3  0	
 5  1 485704 4633508 30440076 174690432    0    0   500  2622 17859 16019 14  1 82  3  0	
11  1 485704 4626032 30440692 174690512    0    0   517  2625 19449 17284 17  1 79  3  0	
 2  1 485704 4622104 30441280 174690944    0    0   436  3020 18384 16726 14  1 82  3  0	
 5  1 485704 4640436 30441708 174691760    0    0   301  8799 22028 17707 18  2 77  3  0	
 8  1 485704 4645800 30441808 174692304    0    0    76  2240 18022 16681 15  1 81  3  0	
 5  1 485704 4642304 30441884 174692864    0    0    55  2925 19592 17717 20  1 77  2  0	
11  1 485704 4638560 30441944 174693568    0    0    43  3134 20290 17457 22  1 75  3  0	
 6  1 485704 4637236 30442068 174694144    0    0    94  2148 16751 15583 14  1 82  2  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1 485704 4630784 30442108 174694752    0    0    30  2428 19478 17795 19  1 78  2  0	
 4  1 485704 4627836 30442368 174695456    0    0   196  3362 21263 18898 18  1 78  2  0	
 9  1 485704 4626440 30442940 174695808    0    0   424  1858 20426 18519 17  1 80  2  0	
 6  1 485704 4617768 30443536 174695840    0    0   454  2468 19610 18139 15  1 81  3  0	
 2  1 485704 4614108 30444208 174696160    0    0   490  3823 21091 18076 21  1 76  3  0	
 7  1 485704 4613784 30444820 174696768    0    0   466  1952 20072 17697 17  1 79  3  0	
 9  1 485704 4612140 30445448 174697056    0    0   464  2698 20518 17846 18  1 78  3  0	
 8  1 485704 4609200 30446000 174697200    0    0   418  3020 19083 16633 17  1 79  3  0	
 9  1 485704 4595960 30446700 174697472    0    0   532  2078 20965 18649 20  1 76  3  0	
11  1 485704 4587448 30447260 174697696    0    0   413  3378 17614 16239 15  1 82  3  0	
 6  1 485704 4585836 30447868 174698368    0    0   457  2899 19524 17665 18  1 78  3  0	
 5  1 485704 4581436 30448476 174698256    0    0   430  1922 19641 17245 18  1 78  3  0	
 3  1 485704 4577184 30449012 174699360    0    0   394  5823 19449 17173 18  1 78  3  0	
 7  1 485704 4574028 30449524 174699328    0    0   378  2696 20286 18333 18  1 78  3  0	
 1  1 485704 4571288 30450160 174699840    0    0   466  2965 18457 16616 16  1 80  3  0	
16  1 485704 4558588 30450796 174700160    0    0   476  2172 20556 17894 20  1 76  3  0	
14  1 485704 4527756 30451428 174700208    0    0   465  2662 18942 17026 15  1 81  3  0	
 9  1 485704 4526724 30452012 174700960    0    0   435  2797 21276 18122 20  1 76  3  0	
 4  1 485704 4525348 30452612 174701056    0    0   454  2572 19671 17905 17  1 79  3  0	
 8  1 485704 4522820 30453248 174701216    0    0   467  3618 18758 17002 16  1 80  3  0	
 6  1 485704 4506644 30453888 174701488    0    0   472  1934 20195 17812 19  1 77  3  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  2 485704 4500384 30454504 174703360    0    0   448  3602 18963 17311 16  1 80  3  0	
 8  1 485704 4570796 30455108 174704224    0    0   431  3061 19055 16852 16  1 80  3  0	
 3  1 485704 4552676 30455736 174704096    0    0   440  2146 22341 19827 20  2 75  3  0	
 8  1 485704 4552664 30456556 174704384    0    0   438  3411 18653 16519 17  1 79  3  0	
 3  1 485704 4552852 30457508 174704544    0    0   588  2504 19056 17518 16  1 80  3  0	
 7  1 485704 4557944 30458360 174705088    0    0   505  2118 19952 17848 17  2 78  3  0	
 8  0 485704 4555500 30459204 174705472    0    0   417  3487 20086 18296 17  1 79  3  0	
 4  1 485704 4555296 30460280 174705600    0    0   578  2972 21208 18583 21  1 76  3  0	
10  1 485696 4551788 30461168 174706144    2    0   450  3105 18216 16837 15  1 81  3  0	
 3  1 485696 4627832 30461716 174706928    0    0   321  5845 21404 17468 20  1 76  3  0	
 3  1 485696 4604040 30461816 174707008    0    0    47  3150 20350 18324 17  2 78  3  0	
 8  1 485696 4598784 30462156 174707616    0    0   152  2084 19562 17720 17  1 79  3  0	
 6  1 485696 4590680 30462436 174707968    0    0   151  2820 19516 18219 17  1 80  3  0	
 7  1 485696 4585192 30463240 174708048    0    0   499  3044 18328 16235 17  1 79  3  0	
13  1 485696 4585372 30464212 174708080    0    0   475  2100 20721 18252 19  1 77  3  0	
 5  1 485696 4579716 30465076 174708608    0    0   480  2738 20481 18370 16  2 79  3  0	
 7  1 485696 4576968 30466008 174708688    0    0   449  3507 19588 17659 18  1 78  3  0	
 3  1 485696 4560480 30466928 174708992    0    0   493  2306 22786 19560 24  1 72  3  0	
 7  0 485696 4539580 30467788 174709504    0    0   422  3696 20610 17831 20  1 76  3  0	
 4  1 485696 4548332 30468700 174710160    0    0   540  2252 18816 16978 17  1 79  3  0	
 2  1 485696 4531212 30469580 174710128    0    0   678  1866 18207 16386 14  2 81  3  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  1 485696 4521640 30470448 174710912    0    0   400  3308 18598 16574 17  1 79  3  0	
 7  2 485696 4517552 30471440 174711024    0    0   526  2650 20526 18564 17  1 79  3  0	
11  1 485696 4519056 30472304 174711232    0    0   455  3020 17655 15972 15  1 81  3  0	
 2  1 485696 4531956 30473232 174711888    0    0   462  2956 18527 16621 17  1 80  3  0	
13  1 485696 4530200 30474200 174712064    0    0   453  2866 19798 17596 19  1 77  3  0	
10  1 485696 4533228 30475148 174712512    0    0   457  7378 22214 17765 19  1 77  3  0	
 6  1 485696 4530488 30475240 174713344    0    0    42  2862 19584 17755 19  1 77  3  0	
 3  1 485696 4524856 30475288 174713760    0    0    24  4287 21987 19173 23  1 74  2  0	
 7  2 485696 4564240 30475436 174709472    0    0    73  1848 19325 15840 16  4 78  3  0	
 2  1 485696 4539552 30475648 174709952    0    0    92  2974 20457 16812 17  3 77  3  0	
 6  1 485696 4525644 30475828 174710032    0    0    77  3676 18694 17533 17  1 79  3  0	
 5  1 485696 4523480 30476364 174710064    0    0   280  1580 17990 15356 16  1 80  3  0	
 9  1 485696 4512308 30477260 174710272    0    0   360  6050 19902 19117 16  1 79  3  0	
 8  1 485696 4510252 30478232 174710368    0    0   503  7079 19283 17284 18  1 78  3  0	
 7  1 485696 4507308 30479104 174710912    0    0   366  1730 16229 15335 12  1 84  3  0	
 8  2 485696 4505740 30479876 174715376    0    0   359 10183 22631 19351 23  1 73  3  0	
 5  1 485696 4496332 30480856 174716048    0    0   412  7778 17416 15925 15  1 81  3  0	
 9  1 485696 4493580 30481812 174716240    0    0   443  2672 20759 18641 19  1 78  3  0	
12  1 485696 4489772 30482872 174717984    0    0   525  7286 20954 19047 19  1 77  3  0	
 5  1 485696 4484632 30483800 174718208    0    0   440  5452 21649 19013 20  1 76  3  0	
 3  1 485696 4482628 30484784 174718720    0    0   469  3340 22699 20609 21  1 75  3  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
10  1 485696 4476276 30485744 174719536    0    0   467  4800 19153 17838 16  1 80  3  0	
 7  1 485696 4474240 30486356 174720512    0    0   261  5448 21376 19283 22  1 74  3  0	
 4  1 485696 4471480 30486616 174721136    0    0   140  6370 19316 15695 18  1 78  3  0	
10  1 485696 4463776 30486860 174722128    0    0   104  4716 16523 15402 15  1 81  3  0	
 4  1 485696 4487664 30486928 174722208    0    0    42  4666 17009 16293 15  1 81  3  0	
 3  1 485696 4484268 30487216 174722352    0    0   116  1506 15143 14613 13  1 84  3  0	
 5  2 485696 4477144 30487496 174723360    0    0   176  4844 16727 15613 15  1 81  3  0	
 8  1 485696 4461788 30487904 174724016    0    0   209  4433 18053 17069 16  1 80  3  0	
 5  1 485696 4457280 30488780 174723968    0    0   455  1880 18419 16956 14  1 82  3  0	
19  1 485696 4453152 30489716 174725264    0    0   493  5271 20596 19169 19  1 77  3  0	
 6  1 485696 4451368 30490472 174724896    0    0   367  4446 18781 16986 17  1 80  3  0	
 9  1 485696 4446892 30491492 174725536    0    0   510  2834 19558 17540 17  1 79  3  0	
 7  1 485696 4443964 30492396 174726128    0    0   411  4848 22785 20140 24  1 72  3  0	
 5  1 485696 4441716 30493212 174727008    0    0   431  4038 21680 18615 22  1 74  3  0	
 5  1 485692 4441120 30494240 174726848    0    0   514  3044 20401 17524 19  1 77  3  0	
 4  1 485692 4435724 30495212 174728160    0    0   409  3746 19296 18010 15  1 81  3  0	
 0  1 485692 4435000 30496108 174728320    0    0   427  3376 15411 13770 12  1 84  3  0	
 3  1 485692 4408024 30497032 174728864    0    0   434  2606 20196 17941 18  1 78  3  0	
 6  1 485692 4415208 30498060 174730096    0    0   475  3064 16838 15309 13  1 83  3  0	
 6  1 485692 4414336 30498912 174729952    0    0   383  8247 19199 16389 14  1 82  3  0	
 5  1 485692 4404512 30499124 174730320    0    0   101  1934 19055 17289 19  1 78  3  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  1 485692 4352592 30499300 174730896    0    0    87  4272 17436 16885 16  1 81  2  0	
 8  1 485692 4351456 30499472 174731088    0    0    50  4128 20080 18233 20  1 75  3  0	
17  1 485692 4354140 30499668 174731520    0    0   102  1954 17161 16138 14  1 82  3  0	
 4  1 485692 4350076 30499856 174732048    0    0    86  3499 19784 17395 21  1 75  3  0	
16  1 485692 4347988 30500416 174731792    0    0   254  3760 19116 17078 19  1 77  3  0	
 7  1 485692 4344888 30501436 174732208    0    0   499  2418 18570 16279 18  1 79  3  0	
 5  1 485692 4354784 30502480 174732416    0    0   465  3934 17269 15604 14  1 82  3  0	
 4  1 485692 4329144 30503444 174732480    0    0   426  2638 18208 16331 14  1 81  3  0	
 8  1 485692 4326604 30504380 174732720    0    0   401  2676 19738 17890 16  1 80  3  0	
 5  1 485692 4327764 30505332 174732832    0    0   471  1970 15121 14327 11  1 86  3  0	
 3  1 485692 4321956 30506308 174733744    0    0   504  3124 18153 16316 17  1 80  3  0	
 7  1 485692 4319448 30506984 174734080    0    0   385  2284 15552 14167 13  1 84  3  0	
 4  1 485692 4317992 30507852 174734016    0    0   437  2734 17039 16005 14  1 82  3  0	
 8  1 485692 4316668 30508652 174734192    0    0   370  3886 18036 16518 17  1 79  3  0	
17  1 485692 4315092 30509728 174734800    0    0   458  2146 19285 16871 18  1 78  3  0	
 8  1 485692 4314620 30510900 174735744    0    0   578  2922 19705 17699 17  1 79  3  0	
12  1 485692 4296008 30511844 174735376    0    0   417  4405 20402 18015 20  1 76  3  0	
12  1 485692 4274160 30512760 174735648    0    0   448  2512 21515 18679 19  1 77  3  0	
 2  1 485692 4272132 30513832 174735824    0    0   524  7237 22197 18206 19  1 77  3  0	
10  1 485692 4267744 30513944 174736288    0    0    39  4105 17415 15849 17  1 80  2  0	
 2  1 485688 4263772 30514092 174736736    0    0    58  1784 16537 14830 15  1 81  3  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
18  1 485688 4285892 30514332 174736976    0    0   129  2925 16367 15199 15  1 81  3  0	
13  1 485688 4251768 30514584 174737184    0    0   123  3610 19887 17257 19  1 76  3  0	
12  1 485688 4243588 30514696 174737408    0    0    39  1978 18467 16366 18  1 78  3  0	
 6  1 485688 4237204 30514908 174737536    0    0   102  3182 18384 16757 16  1 81  2  0	
 5  1 485688 4226996 30515824 174737472    0    0   442  3198 18519 16263 19  1 78  3  0	
 1  1 485688 4223408 30516796 174737936    0    0   421  2412 16715 15418 14  1 82  3  0	
 8  1 485688 4220460 30517756 174739008    0    0   457  3476 16288 15311 13  1 84  3  0	
 0  1 485688 4218724 30518684 174739200    0    0   476  3138 20434 18285 18  1 78  3  0	
15  1 485688 4200668 30519792 174739744    0    0   535  2732 17696 16008 15  1 81  3  0	
 9  1 485688 4198592 30520684 174739424    0    0   420  2496 18690 16866 17  1 79  3  0	
 4  1 485688 4244912 30521656 174739536    0    0   444  4618 20512 17535 22  1 75  2  0	
 4  1 485688 4237436 30522696 174740256    0    0   460  2940 20247 18134 17  2 79  3  0	
 8  1 485688 4235708 30523852 174740464    0    0   618  2519 19627 17540 18  1 78  3  0	
 3  1 485684 4236840 30524792 174740480    2    0   449  3476 19160 16565 18  1 78  3  0	
10  1 485684 4234376 30525916 174740608    0    0   546  1790 18189 16317 16  1 80  3  0	
14  1 485684 4233896 30526432 174740912    0    0   238  7720 21923 17457 21  1 76  3  0	
 4  1 485684 4235248 30526664 174741536    0    0    93  3340 16004 15297 13  1 84  3  0	
 6  1 485684 4232964 30526916 174741776    0    0   130  1918 17632 17069 14  1 82  3  0	
 3  1 485684 4231732 30527312 174741776    0    0   186  2713 16243 15271 13  1 83  3  0	
