procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0 595120 7915532 1785904 43904844    0    0     4    46 7729 16127  1  1 99  0
 1  0 595120 7915540 1785904 43904856    0    0     6     0 7830 16365  1  0 99  0
 0  0 595120 7915584 1785904 43904868    0    0     0    60 7621 15969  0  0 99  0
 0  0 595120 7915464 1785904 43904884    0    0     0     4 7784 16345  1  0 99  0
 0  0 595120 7914676 1785904 43904892    0    0     4     0 7892 16371  1  0 99  0
 1  0 595120 7914676 1785904 43904892    0    0     0    60 7646 16080  0  0 99  0
 0  0 595120 7914912 1785904 43904900    0    0     0     0 7777 16243  1  0 99  0
 0  0 595120 7914664 1785904 43904900    0    0     0     2 7700 16316  1  0 99  0
 0  0 595120 7914800 1785904 43904900    0    0     0    50 7606 16141  0  0 99  0
 1  0 595120 7915108 1785904 43904900    0    0     0     0 7651 16219  1  0 99  0
 0  0 595120 7915260 1785904 43904908    0    0     4    46 7545 16061  0  0 99  0
 1  0 595120 7914648 1785904 43904908    0    0     0     0 7735 16398  1  0 99  0
 0  0 595120 7914764 1785904 43904916    0    0     0     2 7672 16154  1  0 99  0
 1  0 595120 7914816 1785904 43904944    0    0     0    60 7618 16175  0  0 99  0
 0  0 595120 7914824 1785904 43904944    0    0     0     0 7693 16202  1  1 98  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0 595120 7915324 1785904 43904944    0    0     0    40 7669 16177  1  1 99  0
 2  0 595120 7915332 1785904 43904944    0    0     0     0 7751 16332  1  0 99  0
 1  0 595120 7915508 1785904 43904948    0    0     4     2 7585 16022  1  0 99  0
 0  0 595120 7915656 1785904 43904964    0    0     4    58 7674 16145  1  0 99  0
 0  0 595120 7916028 1785904 43904964    0    0     0     0 7788 16325  0  0 99  0
