procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 2  0      0 80940032 324996 30727888    0    0     0     6 6150 12665  0  0 99  0
 0  0      0 80940208 324996 30727920    0    0     0     0 6076 12519  0  0 99  0
 0  0      0 80939136 324996 30727924    0    0     0    30 6162 12918  0  0 99  0
 4  0      0 80938680 324996 30727924    0    0     0     0 6282 13285  1  0 99  0
 1  0      0 80938912 324996 30727960    0    0     0   998 6374 13278  1  0 99  0
 0  0      0 80939296 324996 30727964    0    0     0     6 6115 12586  0  0 99  0
 2  0      0 80940024 324996 30727940    0    0     0   370 6722 20453  1  1 98  0
 3  0      0 80938288 324996 30727956    0    0     0   864 17827 15344  1  1 98  0
 0  0      0 80938432 324996 30727956    0    0     0    80 6109 12576  0  0 99  0
 1  0      0 80938184 324996 30727956    0    0     0  3716 6117 12557  0  0 99  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 80938976 324996 30727960    0    0     0   232 6457 13596  1  0 99  0
 0  0      0 80938680 324996 30727920    0    0     0    80 6345 13471  1  0 99  0
 1  0      0 80938832 324996 30727952    0    0     0    86 6176 12736  0  0 99  0
 0  0      0 80938320 324996 30727952    0    0     0    74 6218 12886  0  0 99  0
 1  0      0 80938336 324996 30727952    0    0     0  3658 6141 12582  0  0 99  0
 0  0      0 80939376 324996 30727956    0    0     0    48 6240 13140  1  0 99  0
 0  0      0 80939736 324996 30727956    0    0     0     0 6088 12525  0  0 99  0
 1  0      0 80940352 324996 30727956    0    0     0   300 6304 15882  1  0 99  0
 3  0      0 80940016 324996 30727964    0    0     0     0 6389 13531  1  0 99  0
 1  0      0 80939136 324996 30727968    0    0     0  3618 6290 13132  1  0 99  0
 0  0      0 80939424 324996 30727972    0    0     0     6 6048 12533  0  0 99  0
 0  0      0 80940896 324996 30726348    0    0     0     0 6066 12490  0  0 99  0
 0  0      0 80940864 324996 30726348    0    0     0   128 6272 13573  1  0 99  0
 0  0      0 80939600 324996 30726352    0    0     0     0 6179 12850  1  0 99  0
 1  0      0 80940144 324996 30726356    0    0     0  3638 6292 13612  0  0 99  0
 0  0      0 80940640 324996 30726356    0    0     0     6 6092 12584  0  0 99  0
 1  0      0 80941568 324996 30726356    0    0     0     0 6537 13499  1  0 99  0
 0  0      0 80942096 324996 30726352    0    0     0    46 6074 12597  0  0 99  0
 1  0      0 80941008 324996 30727980    0    0     0   162 7344 18991  2  1 97  0
 1  0      0 80940496 324996 30727984    0    0     0  3584 6189 12617  0  0 99  0
 0  0      0 80940688 324996 30727988    0    0     0     6 6081 12558  0  0 99  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0      0 80940680 324996 30727988    0    0     0     0 7783 12580  0  0 99  0
 3  0      0 80940712 324996 30727988    0    0     0    30 6097 12606  0  0 99  0
 2  0      0 80939728 324996 30727984    0    0     0     0 6316 13246  1  0 99  0
 1  0      0 80940400 324996 30727960    0    0     0   812 6319 13315  1  0 99  0
 0  0      0 80940608 324996 30727992    0    0     0     6 6146 12674  1  0 99  0
 2  0      0 80940624 324996 30728000    0    0     0   728 6750 20674  2  1 98  0
 0  0      0 80940864 324996 30728012    0    0     0   188 6112 14120  0  0 99  0
 1  0      0 80941152 324996 30728012    0    0     0   112 6130 12612  0  0 99  0
 0  0      0 80940792 324996 30728012    0    0     0  3656 6210 12860  0  0 99  0
 0  0      0 80940816 324996 30728004    0    0     0   162 7434 13663  1  0 99  0
 1  0      0 80940776 324996 30727972    0    0     0    82 8895 13528  1  0 99  0
 0  0      0 80939792 324996 30728004    0    0     0    64 6310 12703  1  0 99  0
 1  0      0 80940168 324996 30728004    0    0     0    88 6071 12608  0  0 99  0
 0  0      0 80939920 324996 30728004    0    0     0  3648 6206 12912  0  0 99  0
 0  0      0 80940208 324996 30728004    0    0     0    46 7585 13130  1  0 99  0
 1  0      0 80940592 324996 30728004    0    0     0     0 5920 12428  0  0 100  0
 0  0      0 80940736 324996 30728008    0    0     0   310 6499 15844  1  1 98  0
 3  0      0 80939360 324996 30728012    0    0     0     0 6274 13045  1  0 99  0
 1  0      0 80940120 324996 30728016    0    0     0  2084 6203 13311  1  0 99  0
 0  0      0 80938864 324996 30728020    0    0     0  1516 6341 13020  1  0 99  0
 0  0      0 80939920 324996 30728024    0    0     0     0 6121 12657  0  0 99  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 80940120 324996 30728028    0    0     0   128 6160 13558  0  0 99  0
 1  0      0 80940368 324996 30728032    0    0     0     0 6051 12623  0  0 99  0
 0  0      0 80941232 324996 30728032    0    0     0    80 6124 13475  0  0 99  0
 1  0      0 80940432 324996 30728040    0    0     0  3568 6341 13124  0  0 99  0
 0  0      0 80939616 324996 30728040    0    0     0     0 6661 13996  1  0 99  0
 0  0      0 80940512 324996 30728036    0    0     0     0 6242 12681  1  0 99  0
 1  0      0 80940496 324996 30728068    0    0     0   294 7172 20812  1  1 98  0
 0  0      0 80940400 324996 30728036    0    0     0     0 6067 12563  0  0 99  0
 1  0      0 80939160 324996 30728036    0    0     0  3570 10346 13383  1  1 99  0
 0  0      0 80939488 324996 30728036    0    0     0     0 6037 12522  0  0 99  0
 0  0      0 80940048 324996 30728040    0    0     0     0 6451 12524  0  0 99  0
 2  0      0 80937872 324996 30728040    0    0     0    30 6425 13147  1  0 99  0
 0  0      0 80940488 324996 30728044    0    0     0    26 6221 13114  0  1 99  0
 1  0      0 80939776 324996 30728044    0    0     0  1110 6525 12955  0  0 99  0
 1  0      0 80939344 324996 30728056    0    0     0   212 7016 20745  2  1 98  0
 1  0      0 80939496 324996 30728060    0    0     0   934 6232 14079  1  0 99  0
 0  0      0 80939808 324996 30728060    0    0     0    80 6068 12557  0  0 99  0
 1  0      0 80939936 324996 30728060    0    0     0   116 6151 12633  0  0 99  0
 0  0      0 80938528 324996 30728052    0    0     0  3748 6543 13630  1  0 99  0
 0  0      0 80939624 324996 30728020    0    0     0    94 6345 13759  1  0 99  0
 1  0      0 80937264 324996 30729872    0    0     0    86 6081 12625  0  0 99  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 80938568 324996 30729692    0    0     0    78 6050 12528  0  0 99  0
 0  0      0 80938928 324996 30729692    0    0     0    82 6058 12524  0  0 100  0
 1  0      0 80939056 324996 30729692    0    0     0  3662 6333 13218  1  0 99  0
 0  0      0 80938200 324996 30729692    0    0     0     0 6124 12846  0  0 99  0
 1  0      0 80938432 324996 30729684    0    0     0   298 6608 15897  1  0 99  0
 1  0      0 80938664 324996 30729684    0    0     0     0 6245 13019  1  0 99  0
 0  0      0 80938160 324996 30729688    0    0     0     0 6367 13172  1  0 99  0
 0  0      0 80938640 324996 30729660    0    0     0  3618 6201 12694  0  0 100  0
 0  0      0 80939088 324996 30727884    0    0     0     0 6134 12805  0  0 99  0
 1  0      0 80939288 324996 30728072    0    0     0   134 6182 13570  1  0 99  0
 2  0      0 80938704 324996 30728084    0    0     0     0 6122 12906  0  0 99  0
 0  0      0 80938824 324996 30728084    0    0     0   138 6104 13263  0  0 99  0
 2  0      0 80939216 324996 30728084    0    0     0  3562 6206 12746  0  0 99  0
 1  0      0 80938304 324996 30728052    0    0     0     0 6455 13663  1  0 99  0
 1  0      0 80939336 324996 30728084    0    0     0     0 6109 12627  0  0 99  0
 0  0      0 80941152 324996 30728052    0    0     0   274 7321 18680  2  1 98  0
 0  0      0 80940816 324996 30728084    0    0     0     0 6012 12419  0  0 100  0
 1  0      0 80940944 324996 30728084    0    0     0  3588 6222 12754  0  0 99  0
 0  0      0 80940552 324996 30728084    0    0     0     0 6070 12540  0  0 99  0
 1  0      0 80940792 324996 30728084    0    0     0     0 6160 12731  0  0 99  0
 2  0      0 80939624 324996 30728092    0    0     0    30 6174 12938  1  0 99  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0      0 80940992 324996 30728092    0    0     0     0 7079 13192  1  0 99  0
 1  0      0 80941368 324996 30728092    0    0     0   926 6116 12589  0  0 99  0
 1  0      0 80941600 324996 30728096    0    0     0   232 7100 22152  2  1 97  0
 1  0      0 80939928 324996 30728108    0    0     0   876 6180 13042  0  0 99  0
 0  0      0 80940176 324996 30728100    0    0     0   102 6110 12633  0  0 99  0
 0  0      0 80940904 324996 30728100    0    0     0   114 6091 12602  0  0 99  0
 1  0      0 80941128 324996 30728108    0    0     0  4336 6570 13790  1  1 99  0
 0  0      0 80939512 324996 30728080    0    0     0   106 19904 13721  1  1 98  0
 2  0      0 80937680 324996 30728112    0    0     0    80 6196 13016  1  0 99  0
 0  0      0 80937128 324996 30728112    0    0     0    68 18084 12849  1  0 99  0
 0  0      0 80937072 324996 30728112    0    0     0    82 6084 12570  0  0 99  0
 3  0      0 80937776 324996 30728112    0    0     0  3646 6369 13238  1  0 99  0
 0  0      0 80938336 324996 30728112    0    0     0     0 6074 12619  0  0 99  0
 1  0      0 80938624 324996 30728120    0    0     0   350 6356 15976  1  0 99  0
 2  0      0 80935760 324996 30728124    0    0     0     0 6290 13210  1  0 99  0
 0  0      0 80938512 324996 30728128    0    0     0     0 6223 13176  1  0 99  0
 0  0      0 80937776 324996 30728128    0    0     0  3620 6167 12701  0  0 99  0
 0  0      0 80938848 324996 30728128    0    0     0     0 6043 12485  0  0 99  0
 2  0      0 80940128 324996 30726504    0    0     0    76 6169 13400  1  0 99  0
 2  0      0 80939472 324996 30726508    0    0     0    68 6287 13717  1  0 99  0
 0  0      0 80940096 324996 30726508    0    0     0    18 6040 12643  0  0 99  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 80941176 324996 30726508    0    0     0  3566 6293 12801  0  0 99  0
 0  0      0 80941520 324996 30726472    0    0     0     0 6617 13772  1  1 99  0
 3  0      0 80941824 324996 30726476    0    0     0     0 6021 12503  0  0 99  0
 0  0      0 80941024 324996 30726476    0    0     0   210 17281 19539  2  1 98  0
 1  0      0 80940656 324996 30726476    0    0     0     0 6032 12461  0  0 100  0
 0  0      0 80940912 324996 30726476    0    0     0  3588 6224 12705  0  0 99  0
 0  0      0 80941104 324996 30726476    0    0     0     0 6041 12464  0  0 100  0
 1  0      0 80942208 324996 30726512    0    0     0     0 6211 12556  0  0 99  0
 1  0      0 80942120 324996 30726512    0    0     0    30 6433 13618  1  1 99  0
 0  0      0 80936736 324996 30726484    0    0     0     0 17469 18672  1  1 99  0
 0  0      0 80937152 324996 30726488    0    0     0   846 21027 24712  1  1 99  0
 1  0      0 80937152 324996 30726536    0    0     0   270 25682 36150  2  2 96  0
 2  0      0 80856616 324996 30800396    0    0     0   324 21693 25917  2  1 96  0
 1  0      0 80933632 324996 30726544    0    0     0 63194 21471 26423  2  1 97  0
 1  0      0 80932592 324996 30726544    0    0     0   122 22494 25631  1  1 98  0
 0  0      0 80930816 324996 30726548    0    0     0  3726 22641 27108  1  1 98  0
 2  0      0 80931456 324996 30726580    0    0     0    92 19529 25045  1  1 98  0
 2  0      0 80930016 324996 30728344    0    0     0   458 25420 29711  1  1 97  0
 2  0      0 80929584 324996 30728176    0    0     0    90 20188 24052  0  1 99  0
 1  0      0 80928456 324996 30728180    0    0     0    56 23303 26782  1  1 98  0
 1  0      0 80927840 324996 30728188    0    0     0  3726 23278 26017  1  1 98  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 80926528 324996 30728216    0    0     0    66 27251 28786  1  1 98  0
 1  0      0 80926832 324996 30728236    0    0     0   264 22440 27513  1  1 98  0
 1  0      0 80925744 324996 30728248    0    0     0     0 21443 26238  1  1 98  0
 1  0      0 80923632 324996 30728312    0    0     0    50 21340 25651  1  1 98  0
 0  0      0 80922976 324996 30728316    0    0     0  3602 22051 26290  1  1 98  0
 0  0      0 80922992 324996 30728332    0    0     0     0 20265 23542  0  1 99  0
 1  0      0 80922576 324996 30728352    0    0     0    76 26417 29077  1  1 98  0
 1  0      0 80922816 324996 30728380    0    0     0     0 22101 25244  1  1 98  0
 2  0      0 80921800 324996 30728404    0    0     0     0 30472 31810  1  2 98  0
 0  0      0 80921496 324996 30728408    0    0     0  3614 28667 31903  1  2 98  0
 1  0      0 80921632 324996 30728376    0    0     0   114 24669 29787  1  1 97  0
 1  0      0 80921344 324996 30728424    0    0     0     0 23743 27305  1  1 98  0
 5  0      0 80922144 324996 30728408    0    0     0   158 22535 32415  2  2 97  0
 2  0      0 80919984 324996 30728452    0    0     0     0 27433 28977  1  1 98  0
 0  0      0 80919840 324996 30728472    0    0     0  3572 24995 27665  1  1 98  0
 0  0      0 80920336 324996 30728492    0    0     0     0 25697 28316  1  1 98  0
 1  0      0 80921016 324996 30728516    0    0     0     0 20539 24034  1  1 99  0
 1  0      0 80913648 324996 30728532    0    0     0    30 25357 28450  1  1 98  0
 0  0      0 80921056 324996 30728560    0    0     0     0 26098 29016  1  1 98  0
 0  0      0 80920176 324996 30728572    0    0     0  2924 25426 28900  1  1 98  0
 0  0      0 80920232 324996 30728600    0    0     0   664 25074 36136  2  2 96  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0      0 80919888 324996 30728616    0    0     0   134 23375 26570  1  1 98  0
 0  0      0 80919616 324996 30728628    0    0     0   144 23761 27201  1  1 98  0
 1  0      0 80919664 324996 30728636    0    0     0   108 26286 28766  0  1 98  0
 0  0      0 80916608 324996 30730300    0    0     0  3806 25810 29484  1  1 97  0
 0  0      0 80916736 324996 30730284    0    0     0    80 22185 27201  1  1 98  0
 2  0      0 80916360 324996 30730328    0    0     0    74 26589 29055  1  1 98  0
 0  0      0 80917024 324996 30730348    0    0     0    90 36712 25130  1  1 98  0
 1  0      0 80916992 324996 30730364    0    0     0    92 21918 25213  1  1 98  0
 1  0      0 80915824 324996 30730380    0    0     0  3680 22676 26856  1  1 98  0
 0  0      0 80916152 324996 30730396    0    0     0     0 24115 26942  1  1 98  0
 1  0      0 80915352 324996 30730424    0    0     0   344 22760 28909  1  1 98  0
 3  0      0 80915152 324996 30730440    0    0     0     0 23910 27105  1  1 98  0
 3  0      0 80916016 324996 30730428    0    0     0    30 23984 27068  1  1 98  0
 0  0      0 80916832 324996 30730476    0    0     0  3586 23806 27106  1  1 98  0
 4  0      0 80916160 324996 30730488    0    0     0     0 22903 27141  1  1 98  0
 0  0      0 80915696 324996 30730512    0    0     0   106 24092 28265  1  1 98  0
 8  0      0 80916800 324996 30728748    0    0     0     0 23163 26796  1  1 98  0
 1  0      0 80916896 324996 30728908    0    0     0     0 31637 33112  1  2 98  0
 0  0      0 80917328 324996 30728928    0    0     0  3612 29166 31200  1  2 98  0
 1  0      0 80916032 324996 30728940    0    0     0    80 29221 32585  1  2 97  0
 1  0      0 80916688 324996 30728988    0    0     0     0 24395 27895  1  1 98  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0      0 80917976 324996 30728948    0    0     0   160 23025 33449  2  2 96  0
 0  0      0 80918064 324996 30728964    0    0     0     0 26287 28817  1  1 98  0
 2  0      0 80918448 324996 30729012    0    0     0  3614 21782 25047  1  1 98  0
 0  0      0 80918656 324996 30729036    0    0     0     0 23265 27042  1  1 98  0
 0  0      0 80918064 324996 30729048    0    0     0     0 22820 26229  1  1 98  0
 3  0      0 80916920 324996 30729060    0    0     0    12 21106 25699  1  1 98  0
 0  0      0 80917968 324996 30729072    0    0     0     0 23088 26627  1  1 98  0
 1  0      0 80917416 324996 30729080    0    0     0  2032 23605 26949  1  1 98  0
 0  0      0 80916528 324996 30729104    0    0     0   938 23683 36384  2  2 96  0
 1  0      0 80915912 324996 30729112    0    0     0   102 24631 28272  1  1 98  0
 0  0      0 80915712 324996 30729128    0    0     0   100 23875 26852  1  1 98  0
 0  0      0 80915776 324996 30729144    0    0     0   116 23500 26872  1  1 98  0
 1  0      0 80916520 324996 30729168    0    0     0  3782 24656 28314  1  1 98  0
 0  0      0 80915104 324996 30729188    0    0     0    98 23707 27566  1  1 97  0
 0  0      0 80913024 324996 30729212    0    0     0    68 25281 27975  1  1 98  0
 1  0      0 80913424 324996 30729216    0    0     0    92 23076 26423  1  1 98  0
 0  0      0 80914848 324996 30729420    0    0     0   652 28385 28300  1  1 98  0
 2  0      0 80914016 324996 30729248    0    0     0  3688 21094 25722  1  1 98  0
 1  0      0 80914112 324996 30729260    0    0     0     0 22865 26457  1  1 98  0
 2  0      0 80914160 324996 30729280    0    0     0   312 23987 30339  1  1 97  0
 1  0      0 80914456 324996 30729304    0    0     0     0 23148 27204  1  1 98  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 80914344 324996 30729284    0    0     0    28 24826 28165  1  1 98  0
 1  0      0 80913784 324996 30729304    0    0     0  3580 25900 27929  1  1 98  0
 0  0      0 80913616 324996 30729312    0    0     0     0 22475 25857  1  1 98  0
 1  0      0 80912848 324996 30729368    0    0     0   100 25769 28311  1  1 98  0
 2  0      0 80882264 324996 30758388    0    0     0     0 25692 28893  1  1 97  0
 0  0      0 80886264 324996 30754352    0    0     0     0 28463 30637  1  1 98  0
 1  0      0 80886272 324996 30754368    0    0     0  3742 29329 32330  1  2 97  0
 0  0      0 80888752 324996 30753984    0    0     0     0 20786 25833  1  1 98  0
 1  0      0 80889024 324996 30754004    0    0     0     0 24350 26930  1  1 98  0
 0  0      0 80889240 324996 30754012    0    0     0   278 24462 34992  2  2 96  0
 1  0      0 80888624 324996 30754060    0    0     0     0 23784 26651  1  1 98  0
 1  0      0 80889152 324996 30754068    0    0     0  3584 23356 27494  1  1 98  0
 0  0      0 80889376 324996 30754084    0    0     0     0 25501 28542  0  1 98  0
 2  0      0 80889472 324996 30754092    0    0     0     0 24411 27346  1  1 98  0
 1  0      0 80879984 324996 30754112    0    0     0    12 24602 28460  1  2 97  0
 0  0      0 80888088 324996 30754132    0    0     0     0 24024 27020  1  1 98  0
 1  0      0 80887968 324996 30754140    0    0     0  1824 24212 27854  1  1 98  0
 0  0      0 80889520 324996 30754172    0    0     0   400 24343 36039  2  2 96  0
 1  0      0 80889824 324996 30754192    0    0     0   658 24902 27534  1  1 98  0
 1  0      0 80888984 324996 30754204    0    0     0   106 25970 28714  1  1 98  0
 4  0      0 80889856 324996 30754228    0    0     0   134 22802 26975  1  1 98  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 80889504 324996 30754236    0    0     0  3770 21473 25800  1  1 98  0
 0  0      0 80889520 324996 30754248    0    0     0    64 23084 27525  1  1 98  0
 1  0      0 80888888 324996 30754268    0    0     0    68 21650 24931  1  1 98  0
 0  0      0 80888560 324996 30754272    0    0     0    66 29899 29955  1  1 97  0
 1  0      0 80888112 324996 30754288    0    0     0    86 21624 25133  1  1 98  0
 1  0      0 80888984 324996 30754300    0    0     0  3740 24583 28122  1  1 98  0
 0  0      0 80888952 324996 30754316    0    0     0     0 21501 24907  1  1 98  0
 1  0      0 80890128 324996 30754336    0    0     0   350 25087 31177  1  1 97  0
 1  0      0 80887648 324996 30754356    0    0     0     0 25419 28561  1  1 98  0
 1  0      0 80888144 324996 30754380    0    0     0     0 23909 27727  1  1 98  0
 5  0      0 80887760 324996 30754400    0    0     0  3630 24438 27564  1  1 98  0
 2  0      0 80889536 324996 30754416    0    0     0     0 23861 26774  1  1 98  0
 0  0      0 80889088 324996 30754436    0    0     0    84 22222 26731  1  1 98  0
 1  0      0 80890160 324996 30754452    0    0     0     0 25974 28707  1  1 98  0
 3  0      0 80889824 324996 30754468    0    0     0     0 33680 34549  1  2 97  0
 1  0      0 80890048 324996 30754480    0    0     0  3756 27850 32106  1  2 98  0
 1  0      0 80890264 324996 30754492    0    0     0     0 24454 28051  1  1 98  0
 1  0      0 80891992 324996 30754508    0    0     0     0 23702 27112  0  1 98  0
 1  0      0 80893472 324996 30754488    0    0     0   304 22616 31117  2  1 97  0
 1  0      0 80893104 324996 30754540    0    0     0     0 23696 26863  1  1 98  0
 0  0      0 80894144 324996 30754560    0    0     0  3610 21834 24905  1  1 98  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0      0 80895000 324996 30754572    0    0     0     0 24795 27730  1  1 98  0
 0  0      0 80896640 324996 30754592    0    0     0     0 21426 25113  0  1 99  0
 4  0      0 80896992 324996 30754608    0    0     0    12 21393 25966  1  1 98  0
 2  0      0 80896856 324996 30754628    0    0     0     0 23757 26974  1  1 98  0
 0  0      0 80896592 324996 30754640    0    0     0  1552 22282 26292  1  1 98  0
 1  0      0 80896912 324996 30754672    0    0     0   418 22478 34399  2  2 97  0
 1  0      0 80897424 324996 30754688    0    0     0   138 20825 24578  1  1 99  0
 4  0      0 80897424 324996 30754696    0    0     0   116 20987 25134  1  1 99  0
 2  0      0 80898048 324996 30754708    0    0     0   102 24463 27323  1  1 98  0
 0  0      0 80896992 324996 30754728    0    0     0  3774 23772 27607  1  1 98  0
 3  0      0 80896640 324996 30754732    0    0     0   102 25240 29375  1  1 98  0
 0  0      0 80896816 324996 30754748    0    0     0    84 23977 27337  1  1 98  0
 2  0      0 80896504 324996 30754768    0    0     0    50 25452 28704  1  1 98  0
 0  0      0 80896880 324996 30754796    0    0     0    92 24621 27263  1  1 98  0
 5  0      0 80895184 324996 30754808    0    0     0  3698 24643 28933  1  1 98  0
 1  0      0 80895392 324996 30754824    0    0     0     0 23105 26350  1  1 98  0
 0  0      0 80895264 324996 30754836    0    0     0   218 21600 28187  1  1 98  0
 2  0      0 80894592 324996 30754856    0    0     0     0 22903 26919  1  1 98  0
 0  0      0 80895296 324996 30754844    0    0     0    46 26491 29390  1  1 98  0
 4  0      0 80894736 324996 30754892    0    0     0  3592 23681 26548  1  1 98  0
 1  0      0 80893664 324996 30754912    0    0     0     0 22328 26263  1  1 98  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 80892800 324996 30754928    0    0     0    60 24140 27604  1  1 98  0
 1  0      0 80892352 324996 30754952    0    0     0     0 26360 29250  1  1 98  0
 0  0      0 80918896 324996 30728992    0    0     0     0 31301 30877  1  2 98  0
