procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0  34228 2232336 936752 65933992    0    0     3     5    0    0  0  0 100  0
 0  0  34228 2232896 936752 65934124    0    0     0   132  306  875  0  0 100  0
 0  0  34228 2232840 936752 65934128    0    0     0     0  308  807  0  0 100  0
 0  0  34228 2233552 936752 65934128    0    0     0     0  311  849  0  0 100  0
 0  0  34228 2233892 936752 65934128    0    0     0    14  282  783  0  0 100  0
 0  0  34228 2234296 936752 65934128    0    0     0     0  302  861  0  0 100  0
 1  0  34228 2234636 936752 65934128    0    0     0     0  333  838  0  0 100  0
 0  0  34228 2235044 936752 65934140    0    0     4    14  307  892  0  0 100  0
 0  0  34228 2235604 936752 65934140    0    0     0     0  296  790  0  0 100  0
 0  0  34228 2235964 936752 65934140    0    0     0     0  316  854  0  0 100  0
 1  0  34228 2236644 936752 65934140    0    0     0     6  335  850  0  0 100  0
 0  0  34228 2236800 936752 65934156    0    0     4     0  300  868  0  0 100  0
 0  0  34228 2237292 936752 65934156    0    0     0     0  335  849  0  0 100  0
 0  0  34228 2237324 936752 65934156    0    0     0    14  292  844  0  0 100  0
 1  0  34228 2240200 936752 65929836    0    0     0  2910  553 1510  0  0 99  0
 0  0  34228 2240076 936752 65929836    0    0     0     0  343  827  0  0 100  0
 0  0  34228 2238588 936752 65931764    0    0  1090   140  355  890  0  0 100  0
 0  0  34228 2237936 936752 65932412    0    0   194   256  421 1007  0  0 99  0
 1  0  34228 2238396 936752 65932412    0    0     0     0  327  895  0  0 100  0
 0  0  34228 2237660 936752 65932440    0    0     4    78  330  875  0  0 100  0
 0  0  34228 2238040 936752 65932440    0    0     0     0  321  917  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0  34228 2238164 936752 65932460    0    0     8    36  299  863  0  0 100  0
 1  0  34228 2238428 936752 65932460    0    0     0     0  321  884  0  0 100  0
 0  0  34228 2239196 936752 65932476    0    0    18     0  320  842  0  0 100  0
 0  0  34228 2239352 936752 65932504    0    0     4    32  356  942  0  0 100  0
 0  0  34228 2239796 936752 65932512    0    0     4     0  339  960  0  0 100  0
 2  0  34228 2240036 936752 65932524    0    0     4     0  323  841  0  0 100  0
 0  0  34228 2240172 936752 65932524    0    0    16    22  331  899  0  0 100  0
 0  0  34228 2240420 936752 65932556    0    0     6     0  288  801  0  0 100  0
 0  0  34228 2241184 936752 65932568    0    0     4    18  319  937  0  0 100  0
 1  0  34228 2241196 936752 65932576    0    0     0    40  303  819  0  0 100  0
 0  0  34228 2241340 936752 65932576    0    0     0     0  306  877  0  0 100  0
 0  0  34228 2241732 936752 65932580    0    0     0    42  304  785  0  0 100  0
 0  0  34228 2241772 936752 65932584    0    0     4    12  384  913  0  0 100  0
 1  0  34228 2241772 936752 65932588    0    0     4   146  324  765  0  0 100  0
 0  0  34228 2241772 936752 65932604    0    0     4     0  305  858  0  0 100  0
 0  0  34228 2241680 936752 65932608    0    0     8    34  309  844  0  0 100  0
 0  0  34228 2241744 936752 65932624    0    0     4    16  312  856  0  0 100  0
 1  0  34228 2241776 936752 65932632    0    0     0     0  301  842  0  0 100  0
 0  0  34228 2242220 936752 65932632    0    0     4    30  295  779  0  0 100  0
 0  0  34228 2242220 936752 65932640    0    0     6     0  351  912  0  0 100  0
 0  0  34228 2242344 936752 65932652    0    0     0     0  273  763  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0  34228 2242468 936752 65932660    0    0     8    16  323  932  0  0 100  0
