procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 2  0      0 13626768 698644 8464788    0    0     1   156   15   21  0  0 99  0
 0  0      0 13626804 698644 8464700    0    0     0    12  770 1066  0  0 100  0
 0  0      0 13623320 698644 8464700    0    0     0    48  633 1035  0  0 100  0
 0  0      0 13626268 698644 8464700    0    0     0     4  557 1002  0  0 100  0
 0  0      0 13626252 698648 8464700    0    0     0     8  526  934  0  0 100  0
 0  0      0 13624728 698648 8464956    0    0     0   208  753 1186  0  0 99  0
 0  0      0 13625320 698648 8464704    0    0     0     2  484  868  0  0 100  0
 0  0      0 13622736 698648 8464704    0    0     0    36  560  949  1  0 99  0
 1  0      0 13625992 698648 8464708    0    0     0     0  734 1186  0  0 100  0
 0  0      0 13625860 698648 8464708    0    0     0     0  477  853  0  0 100  0
 0  0      0 13626100 698648 8464956    0    0     0    48  691 1156  0  0 100  0
 0  0      0 13625772 698648 8464712    0    0     0     0  464  843  0  0 100  0
 0  0      0 13622716 698648 8464712    0    0     0    32  604  970  0  0 100  0
 0  0      0 13625624 698656 8464708    0    0     0    22  524  935  0  0 100  0
 0  0      0 13625436 698656 8464720    0    0     0     0  580  993  0  0 100  0
 0  0      0 13625592 698656 8464976    0    0     0    50  734 1234  1  0 99  0
 0  0      0 13625660 698660 8464972    0    0     0    14  604 1006  0  0 100  0
 0  0      0 13622752 698660 8464732    0    0     0    32  621 1031  0  0 99  0
 0  0      0 13624860 698668 8464776    0    0     0  6504  737 1108  1  0 99  0
 0  0      0 13624804 698676 8464776    0    0     0    50  813 1186  0  0 100  0
 0  0      0 13626056 698676 8465036    0    0     0    88  627 1047  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0      0 13625544 698676 8465048    0    0     0     0  530  943  0  0 100  0
 0  0      0 13623148 698676 8464796    0    0     0    32  508  910  0  0 100  0
 0  0      0 13626236 698676 8464800    0    0     0     0  669 1079  0  0 100  0
 0  0      0 13625988 698676 8464548    0    0     0     0  575 1046  0  0 100  0
 0  0      0 13626336 698676 8464796    0    0     0    32  660 1102  0  0 99  0
 0  0      0 13625960 698676 8464800    0    0     0    56  540  951  0  0 100  0
 0  0      0 13623400 698676 8464804    0    0     0    28  608  975  0  0 100  0
 0  0      0 13625528 698676 8465060    0    0     0     6  510  913  0  0 100  0
 0  0      0 13625308 698680 8464808    0    0     0     2  518  933  0  0 100  0
 1  0      0 13624900 698680 8464812    0    0     0    44  686 1176  0  0 100  0
 0  0      0 13625296 698680 8464820    0    0     0     0  694 1107  1  0 99  0
 0  0      0 13623040 698680 8464828    0    0     0    32  674 1084  0  0 99  0
 0  0      0 13627296 698680 8464828    0    0     0    10  466  854  0  0 100  0
 0  0      0 13626552 698688 8464828    0    0     0    20  568  972  0  0 100  0
 0  0      0 13626048 698692 8465084    0    0     0   142  711 1141  0  0 99  0
 0  0      0 13626368 698700 8464828    0    0     0    24  472  853  0  0 100  0
 0  0      0 13622196 698700 8464836    0    0     0    30  620 1049  0  0 99  0
 0  0      0 13625424 698700 8464836    0    0     0     0  862 1208  0  0 100  0
 0  0      0 13625544 698708 8464840    0    0     0    16  520  884  0  0 100  0
 0  0      0 13625896 698708 8464984    0    0     0    28  742 1220  0  0 99  0
 0  0      0 13626068 698716 8464836    0    0     0    18  461  836  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0      0 13622648 698716 8464848    0    0     0    28  659 1046  0  0 99  0
 0  0      0 13626324 698716 8464852    0    0     0     0  512  912  0  0 100  0
 0  0      0 13626380 698716 8464856    0    0     0    14  437  810  0  0 100  0
 0  0      0 13625220 698716 8464860    0    0     0    32  770 1266  0  0 99  0
 0  0      0 13625392 698716 8464860    0    0     0     0  614  992  0  0 100  0
 0  0      0 13622700 698716 8464868    0    0     0    38  656 1113  1  0 99  0
 0  0      0 13623576 698740 8465252    0    0     0  7222  769 1170  1  0 99  0
 0  0      0 13623988 698740 8465276    0    0     0     0  526  905  0  0 100  0
 0  0      0 13625340 698740 8465532    0    0     0    88  767 1196  0  0 100  0
 0  0      0 13624624 698748 8465288    0    0     0    62 1278 2085  1  0 99  0
 0  0      0 13620276 698748 8465628    0    0     0    36  548  959  0  0 100  0
 0  0      0 13625064 698748 8465628    0    0     0    46  698 1123  0  0 100  0
 0  0      0 13625164 698756 8465620    0    0     0     8  453  830  0  0 100  0
 0  0      0 13623952 698756 8465880    0    0     0    36  681 1128  0  0 100  0
 0  0      0 13625060 698756 8465632    0    0     0     0  539  953  0  0 100  0
