procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
13  0 484476 3972860 29511404 176512176    0    0     0  1975 12899 13571 11  1 88  0  0	
 6  0 484476 3976692 29511404 176512240    0    0     0  1906 13932 13629 13  1 86  0  0	
 5  0 484476 3980968 29511404 176512448    0    0     0  3044 15964 15305 18  1 82  0  0	
 3  0 484476 3969792 29511404 176512528    0    0     0  2116 12640 13053 12  1 87  0  0	
16  0 484476 3963692 29511404 176512560    0    0     0  2276 15992 15564 18  1 81  0  0	
 2  0 484476 3957136 29511404 176512640    0    0     0  2411 14395 14342 12  1 87  0  0	
 2  0 484476 3950676 29511404 176512704    0    0     0  2478 15095 14529 17  1 82  0  0	
 6  0 484476 3948716 29511404 176512896    0    0     0  2394 14622 14463 14  1 85  0  0	
 4  0 484476 3941880 29511404 176513008    0    0     0  2058 14614 13688 17  1 82  0  0	
 7  0 484476 3936708 29511404 176513056    0    0     0  1580 14186 14224 15  1 85  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  1 484476 3935652 29511404 176513152    0    0     0  2052 11465 11875 10  1 90  0  0	
 0  1 484476 3933856 29511404 176513232    0    0     4  2200 13403 13557 11  1 88  0  0	
 9  0 484476 3932236 29511404 176513440    0    0     0  1868 11509 12394  9  1 90  0  0	
 2  0 484476 3929984 29511404 176513568    0    0     0  2136 11742 11813 11  1 88  0  0	
 9  0 484476 3925228 29511404 176513600    0    0     0  1972 14531 14569 15  1 84  0  0	
 4  0 484476 3922068 29511404 176513680    0    0     0  2424 16209 15317 18  1 81  0  0	
10  0 484476 3917296 29511404 176513760    0    0     0  2522 15636 15459 16  1 83  0  0	
 5  0 484476 3913032 29511404 176513952    0    0    12  2760 15279 15020 15  1 84  0  0	
 9  0 484476 3910432 29511404 176514032    0    0    12  2191 14932 13563 18  1 82  0  0	
 3  0 484476 3902212 29511404 176514048    0    0     0  2390 15869 15486 16  1 83  0  0	
 6  0 484476 3883296 29511404 176514176    0    0     0  1990 14264 13670 15  1 84  0  0	
 4  0 484476 3892724 29511404 176514432    0    0    86  1884 14277 13638 16  1 83  0  0	
 4  0 484476 3914744 29511404 176514608    0    0     0  2322 13188 13018 12  1 88  0  0	
 4  0 484476 3949912 29511404 176514656    0    0     0  1456 9969 10303  8  1 91  0  0	
 3  0 484476 3945776 29511404 176514704    0    0     4  1594 12460 12717 11  1 88  0  0	
 4  0 484476 3942296 29511404 176514784    0    0     4  1906 11531 11615 10  1 90  0  0	
 1  0 484476 3942036 29511404 176514832    0    0     0  1446 11987 12036 10  1 90  0  0	
 5  0 484476 3939644 29511404 176514912    0    0     0  2477 12842 12711 12  1 88  0  0	
 5  0 484476 3935004 29511404 176515072    0    0     0  2430 13331 12999 14  1 85  0  0	
 8  0 484476 3941544 29511404 176515104    0    0     0  2429 17640 15660 17  2 81  0  0	
16  0 484476 3974624 29511404 176510816    0    0     0  2496 21480 15726 21  4 75  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 484476 3967576 29511404 176510960    0    0    36  2442 14658 14733 14  1 84  0  0	
 6  0 484476 3957012 29511404 176511136    0    0     0  2348 14692 14091 16  1 83  0  0	
 2  0 484476 3949720 29511404 176511200    0    0     0  2478 11566 11385 12  1 87  0  0	
 5  0 484476 3950232 29511404 176511232    0    0     0  1546 11523 12025  9  1 90  0  0	
 5  0 484476 3945840 29511404 176511296    0    0     0  2161 12028 12181 12  1 87  0  0	
 9  0 484476 3936928 29511404 176511344    0    0     0  1740 12647 12388 13  1 86  0  0	
 5  0 484476 3928840 29511404 176511536    0    0     0  2070 11964 11933 11  1 88  0  0	
 2  0 484476 3924972 29511404 176511648    0    0     0  1925 10899 11115 10  1 89  0  0	
 6  0 484476 3919932 29511404 176511696    0    0    48  1882 12400 12776 12  1 87  0  0	
 4  0 484476 3917788 29511404 176511856    0    0     0  2334 13446 13225 13  1 86  0  0	
 7  1 484476 3916656 29511404 176511968    0    0    16  2330 14556 14564 14  1 85  0  0	
 3  0 484476 3915224 29511404 176512128    0    0     0  2077 13544 13950 13  1 86  0  0	
 7  0 484476 3908824 29511404 176512256    0    0     0  2873 14852 14181 17  1 82  0  0	
16  0 484476 3851784 29511404 176512256    0    0     4  2182 13138 12705 14  1 85  0  0	
 3  0 484476 3716392 29511404 176512320    0    0     0  2540 16238 14824 19  2 80  0  0	
 3  0 484476 3709504 29511404 176512384    0    0     0  2052 13142 12335 14  1 85  0  0	
 6  0 484476 3694972 29511404 176512432    0    0     0  1664 11135 11184  9  1 90  0  0	
 7  0 484476 3692576 29511404 176512592    0    0     0  2138 12611 12028 15  0 84  0  0	
 9  0 484476 3688252 29511404 176512608    0    0     0  2227 11630 11623 11  1 88  0  0	
 1  0 484476 3683960 29511404 176512656    0    0     0  2584 11673 11983 11  1 89  0  0	
 7  0 484476 3677676 29511404 176512736    0    0     4  1692 11289 10845 11  1 88  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0 484476 3674244 29511404 176512896    0    0     0  2330 13117 12752 15  1 85  0  0	
10  0 484476 3671344 29511404 176512944    0    0     0  1908 11478 11247 11  1 88  0  0	
 6  0 484476 3667088 29511404 176512960    0    0     0  1874 12113 11827 11  1 88  0  0	
10  0 484476 3660280 29511404 176513024    0    0     0  2627 12435 12116 12  1 87  0  0	
 4  0 484476 3656280 29511404 176513072    0    0     0  1930 12379 11856 12  1 88  0  0	
 4  0 484476 3640296 29511404 176513232    0    0     0  2220 12690 12635 12  1 87  0  0	
 6  0 484476 3570216 29511404 176513280    0    0     0  2174 13370 12341 16  1 83  0  0	
 3  0 484476 3565724 29511404 176513296    0    0     8  1882 11684 12167 11  1 88  0  0	
10  0 484476 3562148 29511404 176513376    0    0     0  2667 13987 13708 15  1 85  0  0	
14  0 484476 3573716 29511404 176508864    0    0     0  2290 18243 13782 16  3 81  0  0	
 3  0 484476 3568944 29511404 176509216    0    0     0  1643 11935 10911  8  3 89  0  0	
 7  0 484476 3557628 29511404 176509296    0    0     4  2306 13644 12858 17  1 83  0  0	
 8  0 484476 3550976 29511404 176509312    0    0     0  2326 12412 12292 12  1 88  0  0	
 5  0 484476 3544128 29511404 176509360    0    0     0  2271 11634 11954 11  1 89  0  0	
11  1 484476 3542232 29511404 176509408    0    0     0  1974 13383 12646 15  1 84  0  0	
 9  0 484476 3535440 29511404 176509552    0    0     0  1688 15223 11626 10  2 88  0  0	
 5  0 484472 3557140 29511404 176505328    0    0     0  2319 14863 13524 14  3 83  0  0	
12  0 484472 3546412 29511404 176505344    0    0     0  1948 12979 12534 13  1 86  0  0	
 9  0 484472 3542100 29511404 176505392    0    0     0  2357 13119 13179 13  1 86  0  0	
 2  0 484472 3540724 29511404 176505472    0    0     4  2286 13888 14195 12  1 87  0  0	
 3  0 484472 3534308 29511404 176505648    0    0     0  2222 13324 12893 14  1 85  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 484472 3528432 29511404 176505744    0    0     0  2246 12913 12608 13  1 86  0  0	
 6  0 484472 3524668 29511404 176505760    0    0     0  2144 11797 12044 12  1 87  0  0	
10  0 484472 3525632 29511404 176505840    0    0     0  2444 12898 13115 13  1 86  0  0	
 8  0 484472 3626900 29511404 176506016    0    0     0  2056 12110 11716 12  1 87  0  0	
 7  0 484472 3623440 29511404 176506176    0    0     0  2496 13047 12878 14  1 86  0  0	
 7  0 484472 3603024 29511404 176506208    0    0     4  1686 10350 10631 10  1 90  0  0	
10  0 484472 3565124 29511404 176506224    0    0     4  1740 11408 11127 11  1 88  0  0	
 6  0 484472 3560284 29511404 176506288    0    0     0  2037 12159 11962 12  1 87  0  0	
 3  0 484472 3469456 29511404 176506368    0    0     0  2050 12717 12633 11  1 88  0  0	
10  0 484472 3459392 29511404 176506528    0    0     0  3144 12658 12094 14  1 86  0  0	
 1  0 484468 3453312 29511404 176506560    0    0     0  3572 13801 13382 16  1 84  0  0	
 8  0 484468 3447184 29511404 176506640    0    0    32  3138 12062 12282 11  1 88  0  0	
 8  0 484468 3446928 29511404 176506704    0    0     0  8367 14357 14273 15  1 84  0  0	
 4  0 484468 3440540 29511404 176507104    0    0     0  6514 13906 13050 15  1 84  0  0	
 2  0 484468 3438272 29511404 176507376    0    0     0  4562 9739 9955  8  1 91  0  0	
 3  0 484468 3425908 29511404 176507424    0    0     0 12697 13546 12910 15  1 84  0  0	
 3  0 484468 3421380 29511404 176507696    0    0     0  8642 10838 11310  9  1 90  0  0	
 4  0 484468 3417040 29511404 176507744    0    0     0  3184 12961 12702 13  1 86  0  0	
 3  0 484468 3480276 29511404 176507808    0    0     4  6444 11030 11156 12  1 87  0  0	
 7  0 484468 3478864 29511404 176507968    0    0     0  3515 10600 10729  9  1 90  0  0	
 6  0 484468 3471740 29511404 176508048    0    0     0  2862 12602 12580 11  1 88  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0 484468 3477344 29511404 176508048    0    0     0  3790 12038 11770 13  1 87  0  0	
 3  0 484468 3473784 29511404 176508352    0    0     0  3929 11905 12011 12  1 87  0  0	
 3  0 484468 3477564 29511404 176508416    0    0     0  2886 12721 12317 13  1 86  0  0	
 4  0 484468 3474564 29511404 176508560    0    0     0  4068 13738 13506 15  1 84  0  0	
 6  1 484468 3470252 29511404 176508672    0    0     0  3690 14698 14409 17  1 82  0  0	
 2  0 484464 3462992 29511404 176508688    0    0     0  2734 12588 12372 13  1 86  0  0	
 3  0 484460 3460832 29511404 176508752    0    0    36  3617 13190 12995 14  1 85  0  0	
 4  0 484460 3457824 29511404 176508896    0    0     4  2456 12052 12361 11  1 88  0  0	
10  0 484460 3455228 29511404 176508960    0    0     0  3210 13436 12732 14  1 85  0  0	
 3  0 484460 3451372 29511404 176509184    0    0     0  3598 9826 10206  8  0 91  0  0	
 2  0 484452 3414844 29511404 176509360    0    0     4  3870 10796 11229  9  1 90  0  0	
 4  0 484452 3415732 29511404 176509680    0    0     0  2729 14058 13019 16  1 83  0  0	
14  0 484452 3397044 29511404 176509856    0    0    56  3552 11377 11914 11  1 88  0  0	
 8  0 484452 3393916 29511404 176510000    0    0     0  2986 12877 12655 13  1 86  0  0	
 7  0 484452 3391128 29511404 176510048    0    0     0  2374 12447 12313 14  1 86  0  0	
 3  0 484452 3390812 29511404 176510048    0    0     0  2657 12829 12275 13  1 86  0  0	
10  0 484452 3385004 29511404 176510112    0    0     4  2290 12068 11987 12  1 87  0  0	
 8  0 484452 3379792 29511404 176512112    0    0     0  3098 11866 12008 12  1 87  0  0	
 7  0 484452 3375808 29511404 176512928    0    0     0  3492 11438 12441 10  1 89  0  0	
 5  0 484452 3676424 29511404 176512832    0    0     0  2600 14131 12540 15  1 83  0  0	
 5  0 484452 3682412 29511404 176513488    0    0     0  2468 11706 11843 12  0 87  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0 484452 3682544 29511404 176513680    0    0     0  3404 12887 13026 14  1 86  0  0	
 7  0 484452 3671212 29511404 176514016    0    0     4  2746 12958 12257 14  1 86  0  0	
16  0 484452 3670440 29511404 176514672    0    0     0  3218 12140 11919 13  1 86  0  0	
 2  0 484452 3678308 29511404 176514720    0    0     0  3050 10574 10753 10  1 89  0  0	
 5  0 484452 3676960 29511404 176515088    0    0     0  2094 11475 11659 12  0 87  0  0	
 9  0 484452 3672784 29511404 176515680    0    0     0  2553 12906 12645 13  1 87  0  0	
 5  0 484452 3671684 29511404 176515744    0    0     0  2826 11721 11714 12  1 88  0  0	
 4  0 484452 3669864 29511404 176516208    0    0     0  2480 11419 11178 11  1 88  0  0	
 5  0 484452 3668400 29511404 176516528    0    0     0  2665 12937 12975 14  1 86  0  0	
 7  0 484452 3658076 29511404 176516800    0    0     0  2880 12895 12418 13  1 86  0  0	
 6  0 484452 3650828 29511404 176517088    0    0     0  2498 13327 12772 15  1 85  0  0	
 3  0 484452 3652064 29511404 176517376    0    0    52  2262 13598 12512 15  1 84  0  0	
 0  0 484452 3648404 29511404 176518176    0    0     0  3414 11950 12122 12  1 87  0  0	
 4  0 484452 3645536 29511404 176518112    0    0     0  2634 13167 13022 14  1 85  0  0	
 0  0 484452 3642832 29511404 176518528    0    0     0  2276 10606 11090  9  1 90  0  0	
 8  0 484452 3634016 29511404 176519008    0    0     0  2784 11861 11721 12  1 87  0  0	
 5  0 484452 3633364 29511404 176519088    0    0     0  1712 11707 12567 10  1 89  0  0	
 4  0 484452 3633000 29511404 176519312    0    0     0  2113 10657 10841  9  1 91  0  0	
 7  0 484452 3627412 29511404 176519840    0    0     0  3064 12177 11783 11  1 88  0  0	
 8  0 484452 3623652 29511404 176519840    0    0     0  2425 12342 11780 12  1 87  0  0	
12  0 484452 3619548 29511404 176520160    0    0     0  2297 12437 12054 11  1 88  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  1 484452 3682924 29511404 176520400    0    0     0  2394 13853 12583 15  1 84  0  0	
 2  0 484452 3676400 29511404 176520608    0    0    40  2242 11660 11599 11  1 88  0  0	
 6  0 484452 3679484 29511404 176520992    0    0     0  2348 11876 11853 12  1 87  0  0	
14  0 484452 3698800 29511404 176516656    0    0     0  2382 14912 11471 10  4 86  0  0	
 4  0 484452 3685076 29511404 176516720    0    0     0  2652 13512 13212 14  1 85  0  0	
 7  0 484452 3681776 29511404 176516928    0    0     0  2020 11357 11018 12  1 88  0  0	
 8  0 484452 3663364 29511404 176517216    0    0     0  3049 13470 12681 14  1 85  0  0	
 1  1 484452 3655672 29511404 176517264    0    0     0  2600 12546 12193 14  1 86  0  0	
12  0 484452 3651756 29511404 176517600    0    0     0  2518 12461 12237 13  1 87  0  0	
 8  0 484452 3650516 29511404 176517920    0    0     0  2611 10396 10981 10  0 89  0  0	
10  0 484452 3649844 29511404 176518112    0    0     0  1920 12074 11787 12  1 87  0  0	
 6  0 484452 3645612 29511404 176518272    0    0     0  2344 10250 10389 10  0 90  0  0	
 7  0 484452 3662016 29511404 176518368    0    0     0  2316 10938 10616 11  1 88  0  0	
 8  0 484452 3660464 29511404 176518400    0    0     4  1946 11056 10786 11  1 88  0  0	
 2  0 484452 3658948 29511404 176518576    0    0     0  1777 10279 10762  9  0 91  0  0	
 4  0 484452 3657792 29511404 176518624    0    0     0  1644 8855 9832  8  0 92  0  0	
 5  1 484452 3650984 29511404 176518784    0    0     0  2838 12200 12337 12  1 88  0  0	
 3  0 484452 3649040 29511404 176519088    0    0     0  3004 12902 12658 15  1 85  0  0	
 2  0 484452 3644404 29511404 176519216    0    0     8  2822 13695 13390 15  1 85  0  0	
 5  0 484452 3640428 29511404 176519408    0    0    12  2791 12340 11897 13  1 87  0  0	
13  0 484452 3639568 29511404 176519872    0    0     0  2140 10756 10729 11  0 88  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0 484452 3634924 29511404 176520032    0    0     0  3096 12344 12319 14  1 86  0  0	
 6  0 484452 3616592 29511404 176520528    0    0   124  2210 11784 11793 11  1 88  0  0	
 6  0 484452 3609488 29511404 176520800    0    0     0  1874 11262 11096 11  1 88  0  0	
 2  0 484452 3577512 29511404 176520848    0    0     0  2171 10304 10647  9  1 90  0  0	
 5  0 484452 3563784 29511404 176521056    0    0     4  2114 14342 14249 14  1 85  0  0	
 6  0 484452 3564320 29511404 176521392    0    0     0  2004 10879 10675  9  1 90  0  0	
 3  0 484452 3560580 29511404 176521616    0    0     0  2290 11875 11936 12  1 87  0  0	
 6  0 484452 3557376 29511404 176521776    0    0     0  2216 10856 11109 10  1 90  0  0	
 3  0 484452 3555244 29511404 176521872    0    0     8  1801 10837 10935  9  0 90  0  0	
 5  0 484452 3514924 29511404 176521936    0    0     0  2892 13732 12543 15  1 85  0  0	
14  0 484452 3521216 29511404 176522208    0    0     0  2496 12213 12205 11  1 88  0  0	
 4  0 484452 3505964 29511404 176522384    0    0     0  2777 13054 13022 15  1 84  0  0	
 2  0 484452 3497504 29511404 176522464    0    0    40  3070 13094 12734 13  1 86  0  0	
 2  0 484452 3492560 29511404 176522816    0    0     0  2884 14949 14119 18  1 81  0  0	
 6  0 484452 3490664 29511404 176522848    0    0     0  1880 11904 11583 13  1 87  0  0	
 4  0 484452 3488256 29511404 176523024    0    0     0  2698 11781 12184 12  1 87  0  0	
 2  0 484452 3486936 29511404 176523072    0    0     4  2344 11823 11560 13  1 86  0  0	
 6  0 484452 3482092 29511404 176523200    0    0     0  1648 9717 10363  8  1 92  0  0	
 5  0 484452 3476548 29511404 176523264    0    0     0  2220 11003 10908 11  1 89  0  0	
 6  0 484452 3401644 29511404 176523392    0    0     8  1835 12457 11731 12  1 86  0  0	
 2  0 484452 3326948 29511404 176523584    0    0     8  2579 12481 11842 12  1 87  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 484452 3321992 29511404 176523776    0    0     0  2580 12474 12363 12  1 87  0  0	
 2  0 484452 3315008 29511404 176523904    0    0     0  2449 12994 12753 13  1 86  0  0	
16  0 484452 3308644 29511404 176524128    0    0     0  3046 14665 14353 16  1 84  0  0	
 4  0 484452 3259328 29511404 176524192    0    0    16  3051 13052 12699 14  1 85  0  0	
 9  0 484452 3242524 29511404 176524736    0    0     0  2986 14403 13283 16  1 83  0  0	
 6  0 484452 3237408 29511404 176524800    0    0     0  2424 12962 12773 15  1 84  0  0	
 1  0 484452 3228644 29511404 176524896    0    0    16  2688 12438 12396 12  1 87  0  0	
10  0 484452 3163120 29511404 176525344    0    0     0  2200 12115 11874 13  1 86  0  0	
 4  0 484452 3163572 29511404 176525520    0    0     0  2122 12156 11415 12  1 87  0  0	
 6  0 484452 3161008 29511404 176525664    0    0     0  2602 11785 11628 13  0 87  0  0	
 2  0 484452 3237584 29511404 176525920    0    0     0  1996 11118 11263 11  1 89  0  0	
15  0 484452 3236156 29511404 176526128    0    0     0  2350 11654 11486 12  1 87  0  0	
 1  0 484452 3235552 29511404 176526944    0    0    24  2774 11686 11827 10  0 89  0  0	
 7  0 484452 3219932 29511404 176527088    0    0     0  2592 13829 14124 14  1 86  0  0	
10  0 484452 3213348 29511404 176527296    0    0     0  2505 12069 12285 11  1 88  0  0	
 4  0 484452 3208388 29511404 176528032    0    0     0  2968 14179 13085 18  1 81  0  0	
 9  0 484452 3204984 29511404 176528096    0    0     0  2416 12399 12723 13  1 86  0  0	
 3  0 484452 3197368 29511404 176528736    0    0     0  3082 13643 13009 15  1 85  0  0	
 3  0 484452 3217604 29511404 176528784    0    0     0  3078 13304 12945 14  1 85  0  0	
 5  0 484452 3221276 29511404 176529328    0    0     4  2653 11662 12001 11  1 88  0  0	
 7  0 484452 3222816 29511404 176529376    0    0     0  1808 10751 10669 12  1 88  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 484452 3220248 29511404 176529376    0    0     0  2440 12851 12513 13  1 86  0  0	
 8  0 484452 3213940 29511404 176529472    0    0     0  2385 12411 12443 13  1 86  0  0	
13  0 484452 3212864 29511404 176529568    0    0     0  2146 12121 11971 12  1 87  0  0	
 3  0 484452 3209328 29511404 176529920    0    0     0  2976 12000 12402 11  1 88  0  0	
 8  0 484452 3235552 29511404 176529968    0    0     0  2239 11400 11521 12  1 87  0  0	
 0  0 484452 3241500 29511404 176530256    0    0     0  2168 11473 11844 11  1 89  0  0	
 7  0 484452 3237500 29511404 176530336    0    0     0  2172 12630 12141 13  1 86  0  0	
 5  0 484452 3235504 29511404 176530368    0    0     0  2145 12446 12221 13  1 87  0  0	
 7  0 484452 3220428 29511404 176530656    0    0     0  3294 13266 13262 13  1 86  0  0	
 8  0 484452 3218852 29511404 176530832    0    0     0  2652 12257 12210 13  1 87  0  0	
 5  0 484452 3217292 29511404 176530976    0    0     0  2289 12056 11939 12  1 87  0  0	
 7  0 484452 3240892 29511404 176526736    0    0     0  2372 17653 13701 16  4 80  0  0	
10  0 484452 3231992 29511404 176526880    0    0     0  2847 12470 12035 10  2 88  0  0	
 5  0 484452 3219316 29511404 176527040    0    0     4  2912 14067 13291 16  1 83  0  0	
 3  0 484452 3214912 29511404 176527280    0    0     0  2474 11830 12015 12  1 88  0  0	
 1  0 484452 3206432 29511404 176527328    0    0     0  2828 13427 12821 14  1 85  0  0	
12  0 484452 3200696 29511404 176527392    0    0     0  2112 12220 11727 12  0 87  0  0	
 6  0 484452 3201024 29511404 176527520    0    0     0  2090 13002 12099 15  1 84  0  0	
 6  0 484452 3196472 29511404 176527680    0    0     0  2871 12027 12282 11  1 89  0  0	
 2  0 484452 3277816 29511404 176527808    0    0     8  2088 11020 11367 11  1 89  0  0	
 5  0 484452 3272672 29511404 176527840    0    0     0  2072 11427 11562 11  1 89  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0 484452 3273824 29511404 176528192    0    0     0  2242 11449 11126 12  0 87  0  0	
 7  0 484452 3278740 29511404 176528224    0    0     0  2432 14406 14509 14  1 85  0  0	
 3  0 484452 3282564 29511404 176528416    0    0     0  2589 12881 12980 12  1 87  0  0	
 1  0 484452 3280824 29511404 176528768    0    0     0  2708 10908 11237  9  1 90  0  0	
 8  0 484452 3279996 29511404 176528816    0    0     0  2344 12631 12621 13  1 86  0  0	
 5  0 484452 3278452 29511404 176528896    0    0     0  2816 14561 14007 16  1 83  0  0	
 9  0 484452 3277424 29511404 176528912    0    0     0  2056 10678 10486 10  1 89  0  0	
 3  0 484452 3279160 29511404 176529056    0    0     0  2652 13949 13130 16  1 83  0  0	
 4  1 484452 3279580 29511404 176529120    0    0     0  2282 11340 11059 12  1 87  0  0	
 3  0 484452 3277812 29511404 176529280    0    0     0  2540 11933 12204 12  1 88  0  0	
 8  0 484452 3260216 29511404 176529408    0    0     0  2045 11755 11599 12  1 87  0  0	
 5  0 484452 3255520 29511404 176529632    0    0     0  2127 11482 11320 12  1 87  0  0	
 4  0 484452 3252508 29511404 176530096    0    0     0  3150 10768 11504 10  1 90  0  0	
 5  0 484452 3249808 29511404 176530128    0    0     0  2086 10541 10930 10  1 89  0  0	
12  0 484452 3245200 29511404 176530352    0    0    36  2504 13823 13033 16  1 83  1  0	
 7  0 484452 3244232 29511404 176530608    0    0     0  3450 12909 12877 15  1 85  0  0	
 4  0 484452 3239404 29511404 176530624    0    0     0  3004 11996 11912 10  1 89  0  0	
12  1 484452 3236000 29511404 176530768    0    0     0  3392 12335 12245 13  1 86  0  0	
 5  0 484452 3231080 29511404 176531024    0    0    68  4990 13065 12587 14  1 85  0  0	
 5  0 484452 3228460 29511404 176531072    0    0     0  4399 14186 13218 17  1 82  0  0	
 8  0 484452 3226924 29511404 176531152    0    0     4  3524 12622 12660 12  1 87  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0 484452 3226504 29511404 176531296    0    0     4  6344 12633 11910 14  1 86  0  0	
 3  0 484452 3241360 29511404 176531456    0    0     0  6020 10950 11738  9  1 90  0  0	
 1  0 484452 3243652 29511404 176531520    0    0     0  3194 11837 11789 13  1 87  0  0	
 7  0 484452 3251456 29511404 176531520    0    0     0  6002 12423 12181 12  1 87  0  0	
 4  0 484452 3249668 29511404 176531616    0    0     0  4357 12310 12453 13  1 87  0  0	
 5  0 484452 3274188 29511404 176527264    0    0     0  2480 15041 12551 13  3 84  0  0	
 4  0 484452 3267760 29511404 176527296    0    0     0  5502 13791 13262 12  2 86  0  0	
 6  0 484452 3278084 29511404 176527536    0    0     0  4538 13961 13601 15  1 84  0  0	
 4  0 484452 3268076 29511404 176528224    0    0     4  2750 11603 11631 12  1 88  0  0	
 4  0 484452 3263104 29511404 176528448    0    0     0  5660 15411 15231 17  1 82  0  0	
 5  0 484452 3257568 29511404 176528480    0    0     0  3386 14232 13899 14  1 85  0  0	
 0  0 484452 3254340 29511404 176528560    0    0     0  2792 12116 11984 11  1 88  0  0	
 3  0 484452 3220688 29511404 176528832    0    0    48  3496 12623 12043 14  1 86  0  0	
 5  0 484452 3181892 29511404 176528864    0    0     0  2592 11963 11531 11  1 88  0  0	
10  0 484452 3174548 29511404 176529024    0    0     0  2932 13838 12951 14  1 85  0  0	
 2  0 484452 3174240 29511404 176529216    0    0     0  3718 12384 12261 13  1 86  0  0	
 1  0 484452 3170268 29511404 176529584    0    0     0  3866 12690 12511 13  1 86  0  0	
 1  0 484452 3169632 29511404 176529616    0    0     0  2406 11620 11660 12  1 88  0  0	
 8  0 484452 3165620 29511404 176529664    0    0     0  3986 12513 12374 13  1 86  0  0	
 1  0 484452 3163736 29511404 176529696    0    0     0  3309 12553 12947 12  1 87  0  0	
 5  0 484452 3164224 29511404 176529776    0    0     8  2716 13550 12812 15  1 84  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
15  0 484452 3163412 29511404 176529952    0    0     0  4228 12600 12436 12  1 87  0  0	
 7  0 484452 3168228 29511404 176529984    0    0     0  2614 11877 11608 13  1 87  0  0	
 5  0 484452 3142980 29511404 176530048    0    0     8  2720 13720 13561 15  1 85  0  0	
 4  0 484452 3118192 29511404 176530688    0    0   234  4590 13843 13740 14  1 85  0  0	
 5  0 484452 3114412 29511404 176531008    0    0     0  1892 13083 12454 15  1 85  0  0	
 7  0 484452 3112932 29511404 176531168    0    0     0  2725 11687 11539 13  1 87  0  0	
 4  0 484452 3109192 29511404 176531392    0    0    36  3006 11422 11451 12  1 88  0  0	
 7  0 484452 3107904 29511404 176531424    0    0     0  2162 11335 11170 12  0 87  0  0	
12  0 484452 3105644 29511404 176531504    0    0     0  2280 11965 12042 11  1 88  0  0	
 6  0 484452 3100232 29511404 176531552    0    0     0  3010 11767 11549 12  1 88  0  0	
 2  0 484452 3097028 29511404 176531712    0    0     0  2970 11308 11461 11  1 88  0  0	
 3  0 484452 3097436 29511404 176531872    0    0     4  2332 11749 12065 12  1 87  0  0	
 8  0 484452 3093344 29511404 176531936    0    0     0  3420 14542 13804 16  1 83  0  0	
 2  0 484452 3060168 29511404 176532160    0    0     0  2772 13806 13452 15  1 84  0  0	
14  0 484452 3058020 29511404 176532160    0    0     0  2830 14134 13116 15  1 84  0  0	
 3  0 484452 3050924 29511404 176532320    0    0     0  4097 14295 13742 16  1 84  0  0	
 5  0 484452 3044996 29511404 176532432    0    0     0  2335 12790 12129 13  1 86  0  0	
 6  0 484452 3042776 29511404 176532576    0    0     4  2368 12285 11419 13  1 87  0  0	
 5  0 484452 3040764 29511404 176532672    0    0     0  2674 12218 12036 13  1 87  0  0	
 2  0 484452 3031564 29511404 176532688    0    0     0  2170 11123 11930 10  1 90  0  0	
14  1 484452 3062760 29511404 176526384    0    0     4  2213 14096 11872 10  3 88  0  0	
