procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0 194596 22714496 347972 68728400    0    0     0    85    0    0  2  1 98  0
 0  0 194596 22713908 347972 68728312    0    0     0    84 5520 11941  1  0 98  0
 1  0 194596 22715100 347972 68728352    0    0     0     8 5395 11075  1  0 99  0
 0  0 194596 22714676 347972 68728368    0    0     0   402 5973 13456  1  1 98  0
 0  0 194596 22714664 347972 68728368    0    0     0     2 5303 11195  1  0 99  0
 1  0 194596 22698448 347972 68728384    0    0     0    36 5975 13209  1  1 98  0
 2  0 194596 22712752 347972 68728400    0    0     0 15496 9767 11891  1  1 98  0
 0  0 194596 22714492 347972 68728400    0    0     0   486 6110 11735  1  1 99  0
 0  0 194596 22714664 347972 68728400    0    0     0  1310 6031 13372  1  1 98  0
 0  0 194596 22715004 347972 68728432    0    0     0     2 14952 11665  3  1 97  0
 3  0 194596 22715768 347972 68728576    0    0     0    12 5601 12071  1  1 98  0
 1  0 194596 22714748 347972 68728608    0    0     0   450 5920 13289  1  1 98  0
 2  0 194596 22704432 347972 68728624    0    0     0     8 5647 13284  1  1 98  0
 0  0 194596 22714488 347972 68728640    0    0     0  8942 8493 12476  1  1 98  0
 0  0 194596 22715008 347972 68728656    0    0     0   950 5287 11616  1  1 99  0
 0  0 194596 22715636 347972 68728672    0    0     0    12 5451 12002  1  0 99  0
 0  0 194596 22712456 347972 68728680    0    0     0  6790 7216 12262  1  1 98  0
 0  0 194596 22713252 347972 68728712    0    0     0    54 5472 12000  1  1 98  0
 0  0 194596 22712280 347972 68728744    0    0     0     0 5398 12547  1  1 98  0
 0  1 194596 22714836 347972 68728752    0    0     0  1014 5171 11668  1  1 96  3
14  0 194596 22713200 347972 68728736    0    0     0    16 14842 12192  1  1 98  1
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0 194596 22711576 347972 68728784    0    0     0   418 5259 11807  1  1 98  0
 0  0 194596 22712848 347972 68728800    0    0     0     8 5572 11264  1  0 99  0
 0  0 194596 22713104 347972 68728800    0    0     0 15816 9510 12329  1  1 99  0
 0  0 194596 22713604 347972 68728832    0    0     0   108 5125 11466  1  0 99  0
 1  0 194596 22713820 347972 68728896    0    0     0    12 5915 12419  1  1 98  0
 0  0 194596 22700216 347972 68728928    0    0     0    10 6700 12846  1  1 98  0
 2  0 194596 22705764 347972 68728944    0    0     0  1108 5403 11649  1  1 98  0
 0  0 194596 22713812 347972 68728960    0    0     0     0 5456 14498  1  0 98  0
 1  0 194596 22712484 347972 68729024    0    0     0   406 5066 11282  1  1 99  0
 0  0 194596 22714012 347972 68729056    0    0     0    12 5890 12639  1  0 98  0
