procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0  48160 18873060 970144 39448468    0    0     0     2 1750 3805  0  0 100  0
 1  0  48160 18873448 970144 39448472    0    0     0     6 1952 4148  0  0 100  0
 0  0  48160 18873596 970144 39448472    0    0     0    60 1953 4288  0  0 100  0
 0  0  48160 18873836 970144 39448472    0    0     0     0 1694 3710  0  0 100  0
 0  0  48160 18873860 970144 39448472    0    0     0    38 1956 4303  0  0 100  0
 1  0  48160 18874292 970144 39448476    0    0     0     2 1763 3932  0  0 100  0
 0  0  48160 18874284 970144 39448476    0    0     0     4 1778 3941  0  0 100  0
 0  0  48160 18874524 970144 39448480    0    0     0    48 1820 4026  0  0 100  0
 0  0  48160 18874400 970144 39448488    0    0     0     0 1713 3776  0  0 100  0
 3  0  48160 18874572 970144 39448488    0    0     0    38 1984 4364  0  0 100  0
 0  0  48160 18874784 970144 39448492    0    0     0     2 1804 3889  0  0 100  0
 0  0  48160 18874756 970144 39448492    0    0     0     6 1854 4066  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0  48160 18874668 970144 39448496    0    0     0    48 1840 4019  0  0 100  0
 1  0  48160 18874864 970144 39448500    0    0     0     0 1715 3785  0  0 100  0
 0  0  48160 18874248 970144 39448500    0    0     0    34 1889 4086  0  0 100  0
 0  0  48160 18874248 970144 39448500    0    0     0     2 1756 3822  0  0 100  0
 0  0  48160 18874416 970144 39448500    0    0     0     4 1906 4061  0  0 100  0
 1  0  48160 18874548 970144 39448504    0    0     0    48 1956 4346  0  0 100  0
 0  0  48160 18874676 970144 39448504    0    0     0     0 1672 3644  0  0 100  0
 0  0  48160 18874700 970144 39448508    0    0     0    36 1935 4276  0  0 100  0
 0  0  48160 18873864 970144 39448512    0    0     0    46 1860 4060  0  0 100  0
 1  0  48160 18873900 970144 39448516    0    0     0    44 1770 3895  0  0 100  0
 0  0  48160 18873900 970144 39448520    0    0     0     6 1886 4099  0  0 100  0
 0  0  48160 18873744 970144 39448520    0    0     0    38 1681 3697  0  0 100  0
